national_id,constant,machine_move
325,SPOINK,FRUSTRATION
325,SPOINK,IRON_TAIL
325,SPOINK,RETURN
325,SPOINK,PSYCHIC
325,SPOINK,SHADOW_BALL
325,SPOINK,DOUBLE_TEAM
325,SPOINK,REFLECT
325,SPOINK,SHOCK_WAVE
325,SPOINK,TORMENT
325,SPOINK,FACADE
325,SPOINK,SECRET_POWER
325,SPOINK,REST
325,SPOINK,ATTRACT
325,SPOINK,THIEF
325,SPOINK,SKILL_SWAP
325,SPOINK,SNATCH
325,SPOINK,FLASH
326,GRUMPIG,FOCUS_PUNCH
326,GRUMPIG,CALM_MIND
326,GRUMPIG,TOXIC
326,GRUMPIG,HIDDEN_POWER
326,GRUMPIG,SUNNY_DAY
326,GRUMPIG,TAUNT
326,GRUMPIG,HYPER_BEAM
326,GRUMPIG,LIGHT_SCREEN
326,GRUMPIG,PROTECT
326,GRUMPIG,RAIN_DANCE
326,GRUMPIG,FRUSTRATION
326,GRUMPIG,IRON_TAIL
326,GRUMPIG,RETURN
326,GRUMPIG,PSYCHIC
326,GRUMPIG,SHADOW_BALL
326,GRUMPIG,DOUBLE_TEAM
326,GRUMPIG,REFLECT
326,GRUMPIG,SHOCK_WAVE
326,GRUMPIG,TORMENT
326,GRUMPIG,FACADE
326,GRUMPIG,SECRET_POWER
326,GRUMPIG,REST
326,GRUMPIG,ATTRACT
326,GRUMPIG,THIEF
326,GRUMPIG,SKILL_SWAP
326,GRUMPIG,SNATCH
326,GRUMPIG,FLASH
311,PLUSLE,TOXIC
311,PLUSLE,HIDDEN_POWER
311,PLUSLE,LIGHT_SCREEN
311,PLUSLE,PROTECT
311,PLUSLE,RAIN_DANCE
311,PLUSLE,FRUSTRATION
311,PLUSLE,IRON_TAIL
311,PLUSLE,THUNDERBOLT
311,PLUSLE,THUNDER
311,PLUSLE,RETURN
311,PLUSLE,DOUBLE_TEAM
311,PLUSLE,SHOCK_WAVE
311,PLUSLE,FACADE
311,PLUSLE,SECRET_POWER
311,PLUSLE,REST
311,PLUSLE,ATTRACT
311,PLUSLE,FLASH
312,MINUN,TOXIC
312,MINUN,HIDDEN_POWER
312,MINUN,LIGHT_SCREEN
312,MINUN,PROTECT
312,MINUN,RAIN_DANCE
312,MINUN,FRUSTRATION
312,MINUN,IRON_TAIL
312,MINUN,THUNDERBOLT
312,MINUN,THUNDER
312,MINUN,RETURN
312,MINUN,DOUBLE_TEAM
312,MINUN,SHOCK_WAVE
312,MINUN,FACADE
312,MINUN,SECRET_POWER
312,MINUN,REST
312,MINUN,ATTRACT
312,MINUN,FLASH
303,MAWILE,FOCUS_PUNCH
303,MAWILE,TOXIC
303,MAWILE,HIDDEN_POWER
303,MAWILE,SUNNY_DAY
303,MAWILE,TAUNT
303,MAWILE,ICE_BEAM
303,MAWILE,HYPER_BEAM
303,MAWILE,PROTECT
303,MAWILE,RAIN_DANCE
303,MAWILE,FRUSTRATION
303,MAWILE,SOLAR_BEAM
303,MAWILE,RETURN
303,MAWILE,BRICK_BREAK
303,MAWILE,DOUBLE_TEAM
303,MAWILE,FLAMETHROWER
303,MAWILE,SLUDGE_BOMB
303,MAWILE,SANDSTORM
303,MAWILE,FIRE_BLAST
303,MAWILE,ROCK_TOMB
303,MAWILE,TORMENT
303,MAWILE,FACADE
303,MAWILE,SECRET_POWER
303,MAWILE,REST
303,MAWILE,ATTRACT
303,MAWILE,STRENGTH
303,MAWILE,ROCK_SMASH
307,MEDITITE,FOCUS_PUNCH
307,MEDITITE,CALM_MIND
307,MEDITITE,TOXIC
307,MEDITITE,BULK_UP
307,MEDITITE,HIDDEN_POWER
307,MEDITITE,SUNNY_DAY
307,MEDITITE,LIGHT_SCREEN
307,MEDITITE,PROTECT
307,MEDITITE,RAIN_DANCE
307,MEDITITE,FRUSTRATION
307,MEDITITE,RETURN
307,MEDITITE,PSYCHIC
307,MEDITITE,SHADOW_BALL
307,MEDITITE,BRICK_BREAK
307,MEDITITE,DOUBLE_TEAM
307,MEDITITE,REFLECT
307,MEDITITE,ROCK_TOMB
307,MEDITITE,FACADE
307,MEDITITE,SECRET_POWER
307,MEDITITE,REST
307,MEDITITE,ATTRACT
307,MEDITITE,STRENGTH
307,MEDITITE,FLASH
307,MEDITITE,ROCK_SMASH
308,MEDICHAM,FOCUS_PUNCH
308,MEDICHAM,CALM_MIND
308,MEDICHAM,TOXIC
308,MEDICHAM,BULK_UP
308,MEDICHAM,HIDDEN_POWER
308,MEDICHAM,SUNNY_DAY
308,MEDICHAM,HYPER_BEAM
308,MEDICHAM,LIGHT_SCREEN
308,MEDICHAM,PROTECT
308,MEDICHAM,RAIN_DANCE
308,MEDICHAM,FRUSTRATION
308,MEDICHAM,RETURN
308,MEDICHAM,PSYCHIC
308,MEDICHAM,SHADOW_BALL
308,MEDICHAM,BRICK_BREAK
308,MEDICHAM,DOUBLE_TEAM
308,MEDICHAM,REFLECT
308,MEDICHAM,ROCK_TOMB
308,MEDICHAM,FACADE
308,MEDICHAM,SECRET_POWER
308,MEDICHAM,REST
308,MEDICHAM,ATTRACT
308,MEDICHAM,STRENGTH
308,MEDICHAM,FLASH
308,MEDICHAM,ROCK_SMASH
333,SWABLU,TOXIC
333,SWABLU,HIDDEN_POWER
333,SWABLU,SUNNY_DAY
333,SWABLU,ICE_BEAM
333,SWABLU,PROTECT
333,SWABLU,RAIN_DANCE
333,SWABLU,SAFEGUARD
333,SWABLU,FRUSTRATION
333,SWABLU,SOLAR_BEAM
333,SWABLU,RETURN
333,SWABLU,DOUBLE_TEAM
333,SWABLU,AERIAL_ACE
333,SWABLU,FACADE
333,SWABLU,SECRET_POWER
333,SWABLU,REST
333,SWABLU,ATTRACT
333,SWABLU,THIEF
333,SWABLU,STEEL_WING
333,SWABLU,FLY
334,ALTARIA,DRAGON_CLAW
334,ALTARIA,ROAR
334,ALTARIA,TOXIC
334,ALTARIA,HIDDEN_POWER
334,ALTARIA,SUNNY_DAY
334,ALTARIA,ICE_BEAM
334,ALTARIA,HYPER_BEAM
334,ALTARIA,PROTECT
334,ALTARIA,RAIN_DANCE
334,ALTARIA,SAFEGUARD
334,ALTARIA,FRUSTRATION
334,ALTARIA,SOLAR_BEAM
334,ALTARIA,IRON_TAIL
334,ALTARIA,EARTHQUAKE
334,ALTARIA,RETURN
334,ALTARIA,DOUBLE_TEAM
334,ALTARIA,FLAMETHROWER
334,ALTARIA,FIRE_BLAST
334,ALTARIA,AERIAL_ACE
334,ALTARIA,FACADE
334,ALTARIA,SECRET_POWER
334,ALTARIA,REST
334,ALTARIA,ATTRACT
334,ALTARIA,THIEF
334,ALTARIA,STEEL_WING
334,ALTARIA,FLY
334,ALTARIA,ROCK_SMASH
355,DUSKULL,CALM_MIND
355,DUSKULL,TOXIC
355,DUSKULL,HIDDEN_POWER
355,DUSKULL,SUNNY_DAY
355,DUSKULL,TAUNT
355,DUSKULL,ICE_BEAM
355,DUSKULL,BLIZZARD
355,DUSKULL,PROTECT
355,DUSKULL,RAIN_DANCE
355,DUSKULL,FRUSTRATION
355,DUSKULL,RETURN
355,DUSKULL,PSYCHIC
355,DUSKULL,SHADOW_BALL
355,DUSKULL,DOUBLE_TEAM
355,DUSKULL,TORMENT
355,DUSKULL,FACADE
355,DUSKULL,SECRET_POWER
355,DUSKULL,REST
355,DUSKULL,ATTRACT
355,DUSKULL,THIEF
355,DUSKULL,SKILL_SWAP
355,DUSKULL,SNATCH
355,DUSKULL,FLASH
356,DUSCLOPS,FOCUS_PUNCH
356,DUSCLOPS,CALM_MIND
356,DUSCLOPS,TOXIC
356,DUSCLOPS,HIDDEN_POWER
356,DUSCLOPS,SUNNY_DAY
356,DUSCLOPS,TAUNT
356,DUSCLOPS,ICE_BEAM
356,DUSCLOPS,BLIZZARD
356,DUSCLOPS,HYPER_BEAM
356,DUSCLOPS,PROTECT
356,DUSCLOPS,RAIN_DANCE
356,DUSCLOPS,FRUSTRATION
356,DUSCLOPS,EARTHQUAKE
356,DUSCLOPS,RETURN
356,DUSCLOPS,PSYCHIC
356,DUSCLOPS,SHADOW_BALL
356,DUSCLOPS,DOUBLE_TEAM
356,DUSCLOPS,ROCK_TOMB
356,DUSCLOPS,TORMENT
356,DUSCLOPS,FACADE
356,DUSCLOPS,SECRET_POWER
356,DUSCLOPS,REST
356,DUSCLOPS,ATTRACT
356,DUSCLOPS,THIEF
356,DUSCLOPS,SKILL_SWAP
356,DUSCLOPS,SNATCH
356,DUSCLOPS,STRENGTH
356,DUSCLOPS,FLASH
356,DUSCLOPS,ROCK_SMASH
315,ROSELIA,TOXIC
315,ROSELIA,BULLET_SEED
315,ROSELIA,HIDDEN_POWER
315,ROSELIA,SUNNY_DAY
315,ROSELIA,PROTECT
315,ROSELIA,GIGA_DRAIN
315,ROSELIA,FRUSTRATION
315,ROSELIA,SOLAR_BEAM
315,ROSELIA,RETURN
315,ROSELIA,SHADOW_BALL
315,ROSELIA,DOUBLE_TEAM
315,ROSELIA,SLUDGE_BOMB
315,ROSELIA,FACADE
315,ROSELIA,SECRET_POWER
315,ROSELIA,REST
315,ROSELIA,ATTRACT
315,ROSELIA,CUT
315,ROSELIA,FLASH
287,SLAKOTH,FOCUS_PUNCH
287,SLAKOTH,WATER_PULSE
287,SLAKOTH,TOXIC
287,SLAKOTH,BULK_UP
287,SLAKOTH,HIDDEN_POWER
287,SLAKOTH,SUNNY_DAY
287,SLAKOTH,ICE_BEAM
287,SLAKOTH,BLIZZARD
287,SLAKOTH,PROTECT
287,SLAKOTH,RAIN_DANCE
287,SLAKOTH,FRUSTRATION
287,SLAKOTH,SOLAR_BEAM
287,SLAKOTH,THUNDERBOLT
287,SLAKOTH,THUNDER
287,SLAKOTH,RETURN
287,SLAKOTH,SHADOW_BALL
287,SLAKOTH,BRICK_BREAK
287,SLAKOTH,DOUBLE_TEAM
287,SLAKOTH,SHOCK_WAVE
287,SLAKOTH,FLAMETHROWER
287,SLAKOTH,FIRE_BLAST
287,SLAKOTH,AERIAL_ACE
287,SLAKOTH,FACADE
287,SLAKOTH,SECRET_POWER
287,SLAKOTH,REST
287,SLAKOTH,ATTRACT
287,SLAKOTH,CUT
287,SLAKOTH,STRENGTH
287,SLAKOTH,ROCK_SMASH
288,VIGOROTH,FOCUS_PUNCH
288,VIGOROTH,WATER_PULSE
288,VIGOROTH,ROAR
288,VIGOROTH,TOXIC
288,VIGOROTH,BULK_UP
288,VIGOROTH,HIDDEN_POWER
288,VIGOROTH,SUNNY_DAY
288,VIGOROTH,TAUNT
288,VIGOROTH,ICE_BEAM
288,VIGOROTH,BLIZZARD
288,VIGOROTH,PROTECT
288,VIGOROTH,RAIN_DANCE
288,VIGOROTH,FRUSTRATION
288,VIGOROTH,SOLAR_BEAM
288,VIGOROTH,THUNDERBOLT
288,VIGOROTH,THUNDER
288,VIGOROTH,EARTHQUAKE
288,VIGOROTH,RETURN
288,VIGOROTH,SHADOW_BALL
288,VIGOROTH,BRICK_BREAK
288,VIGOROTH,DOUBLE_TEAM
288,VIGOROTH,SHOCK_WAVE
288,VIGOROTH,FLAMETHROWER
288,VIGOROTH,FIRE_BLAST
288,VIGOROTH,AERIAL_ACE
288,VIGOROTH,FACADE
288,VIGOROTH,SECRET_POWER
288,VIGOROTH,REST
288,VIGOROTH,ATTRACT
288,VIGOROTH,CUT
288,VIGOROTH,STRENGTH
288,VIGOROTH,ROCK_SMASH
289,SLAKING,FOCUS_PUNCH
289,SLAKING,WATER_PULSE
289,SLAKING,ROAR
289,SLAKING,TOXIC
289,SLAKING,BULK_UP
289,SLAKING,HIDDEN_POWER
289,SLAKING,SUNNY_DAY
289,SLAKING,TAUNT
289,SLAKING,ICE_BEAM
289,SLAKING,BLIZZARD
289,SLAKING,HYPER_BEAM
289,SLAKING,PROTECT
289,SLAKING,RAIN_DANCE
289,SLAKING,FRUSTRATION
289,SLAKING,SOLAR_BEAM
289,SLAKING,THUNDERBOLT
289,SLAKING,THUNDER
289,SLAKING,EARTHQUAKE
289,SLAKING,RETURN
289,SLAKING,SHADOW_BALL
289,SLAKING,BRICK_BREAK
289,SLAKING,DOUBLE_TEAM
289,SLAKING,SHOCK_WAVE
289,SLAKING,FLAMETHROWER
289,SLAKING,FIRE_BLAST
289,SLAKING,AERIAL_ACE
289,SLAKING,FACADE
289,SLAKING,SECRET_POWER
289,SLAKING,REST
289,SLAKING,ATTRACT
289,SLAKING,CUT
289,SLAKING,STRENGTH
289,SLAKING,ROCK_SMASH
316,GULPIN,WATER_PULSE
316,GULPIN,TOXIC
316,GULPIN,BULLET_SEED
316,GULPIN,HIDDEN_POWER
316,GULPIN,SUNNY_DAY
316,GULPIN,ICE_BEAM
316,GULPIN,PROTECT
316,GULPIN,RAIN_DANCE
316,GULPIN,GIGA_DRAIN
316,GULPIN,FRUSTRATION
316,GULPIN,SOLAR_BEAM
316,GULPIN,RETURN
316,GULPIN,SHADOW_BALL
316,GULPIN,DOUBLE_TEAM
316,GULPIN,SHOCK_WAVE
316,GULPIN,SLUDGE_BOMB
316,GULPIN,FACADE
316,GULPIN,SECRET_POWER
316,GULPIN,REST
316,GULPIN,ATTRACT
316,GULPIN,SNATCH
316,GULPIN,STRENGTH
316,GULPIN,ROCK_SMASH
317,SWALOT,WATER_PULSE
317,SWALOT,TOXIC
317,SWALOT,BULLET_SEED
317,SWALOT,HIDDEN_POWER
317,SWALOT,SUNNY_DAY
317,SWALOT,ICE_BEAM
317,SWALOT,HYPER_BEAM
317,SWALOT,PROTECT
317,SWALOT,RAIN_DANCE
317,SWALOT,GIGA_DRAIN
317,SWALOT,FRUSTRATION
317,SWALOT,SOLAR_BEAM
317,SWALOT,RETURN
317,SWALOT,SHADOW_BALL
317,SWALOT,DOUBLE_TEAM
317,SWALOT,SHOCK_WAVE
317,SWALOT,SLUDGE_BOMB
317,SWALOT,FACADE
317,SWALOT,SECRET_POWER
317,SWALOT,REST
317,SWALOT,ATTRACT
317,SWALOT,SNATCH
317,SWALOT,STRENGTH
317,SWALOT,ROCK_SMASH
357,TROPIUS,ROAR
357,TROPIUS,TOXIC
357,TROPIUS,BULLET_SEED
357,TROPIUS,HIDDEN_POWER
357,TROPIUS,SUNNY_DAY
357,TROPIUS,HYPER_BEAM
357,TROPIUS,PROTECT
357,TROPIUS,GIGA_DRAIN
357,TROPIUS,SAFEGUARD
357,TROPIUS,FRUSTRATION
357,TROPIUS,SOLAR_BEAM
357,TROPIUS,EARTHQUAKE
357,TROPIUS,RETURN
357,TROPIUS,DOUBLE_TEAM
357,TROPIUS,AERIAL_ACE
357,TROPIUS,FACADE
357,TROPIUS,SECRET_POWER
357,TROPIUS,REST
357,TROPIUS,ATTRACT
357,TROPIUS,STEEL_WING
357,TROPIUS,CUT
357,TROPIUS,FLY
357,TROPIUS,STRENGTH
357,TROPIUS,FLASH
357,TROPIUS,ROCK_SMASH
293,WHISMUR,WATER_PULSE
293,WHISMUR,ROAR
293,WHISMUR,TOXIC
293,WHISMUR,HIDDEN_POWER
293,WHISMUR,SUNNY_DAY
293,WHISMUR,ICE_BEAM
293,WHISMUR,BLIZZARD
293,WHISMUR,PROTECT
293,WHISMUR,RAIN_DANCE
293,WHISMUR,FRUSTRATION
293,WHISMUR,SOLAR_BEAM
293,WHISMUR,RETURN
293,WHISMUR,SHADOW_BALL
293,WHISMUR,DOUBLE_TEAM
293,WHISMUR,SHOCK_WAVE
293,WHISMUR,FLAMETHROWER
293,WHISMUR,FIRE_BLAST
293,WHISMUR,FACADE
293,WHISMUR,SECRET_POWER
293,WHISMUR,REST
293,WHISMUR,ATTRACT
294,LOUDRED,WATER_PULSE
294,LOUDRED,ROAR
294,LOUDRED,TOXIC
294,LOUDRED,HIDDEN_POWER
294,LOUDRED,SUNNY_DAY
294,LOUDRED,TAUNT
294,LOUDRED,ICE_BEAM
294,LOUDRED,BLIZZARD
294,LOUDRED,PROTECT
294,LOUDRED,RAIN_DANCE
294,LOUDRED,FRUSTRATION
294,LOUDRED,SOLAR_BEAM
294,LOUDRED,EARTHQUAKE
294,LOUDRED,RETURN
294,LOUDRED,SHADOW_BALL
294,LOUDRED,BRICK_BREAK
294,LOUDRED,DOUBLE_TEAM
294,LOUDRED,SHOCK_WAVE
294,LOUDRED,FLAMETHROWER
294,LOUDRED,FIRE_BLAST
294,LOUDRED,TORMENT
294,LOUDRED,FACADE
294,LOUDRED,SECRET_POWER
294,LOUDRED,REST
294,LOUDRED,ATTRACT
294,LOUDRED,OVERHEAT
294,LOUDRED,STRENGTH
294,LOUDRED,ROCK_SMASH
295,EXPLOUD,WATER_PULSE
295,EXPLOUD,ROAR
295,EXPLOUD,TOXIC
295,EXPLOUD,HIDDEN_POWER
295,EXPLOUD,SUNNY_DAY
295,EXPLOUD,TAUNT
295,EXPLOUD,ICE_BEAM
295,EXPLOUD,BLIZZARD
295,EXPLOUD,HYPER_BEAM
295,EXPLOUD,PROTECT
295,EXPLOUD,RAIN_DANCE
295,EXPLOUD,FRUSTRATION
295,EXPLOUD,SOLAR_BEAM
295,EXPLOUD,EARTHQUAKE
295,EXPLOUD,RETURN
295,EXPLOUD,SHADOW_BALL
295,EXPLOUD,BRICK_BREAK
295,EXPLOUD,DOUBLE_TEAM
295,EXPLOUD,SHOCK_WAVE
295,EXPLOUD,FLAMETHROWER
295,EXPLOUD,FIRE_BLAST
295,EXPLOUD,TORMENT
295,EXPLOUD,FACADE
295,EXPLOUD,SECRET_POWER
295,EXPLOUD,REST
295,EXPLOUD,ATTRACT
295,EXPLOUD,OVERHEAT
295,EXPLOUD,STRENGTH
295,EXPLOUD,ROCK_SMASH
366,CLAMPERL,WATER_PULSE
366,CLAMPERL,TOXIC
366,CLAMPERL,HAIL
366,CLAMPERL,HIDDEN_POWER
366,CLAMPERL,ICE_BEAM
366,CLAMPERL,BLIZZARD
366,CLAMPERL,PROTECT
366,CLAMPERL,RAIN_DANCE
366,CLAMPERL,FRUSTRATION
366,CLAMPERL,RETURN
366,CLAMPERL,DOUBLE_TEAM
366,CLAMPERL,FACADE
366,CLAMPERL,SECRET_POWER
366,CLAMPERL,REST
366,CLAMPERL,ATTRACT
366,CLAMPERL,SURF
366,CLAMPERL,WATERFALL
366,CLAMPERL,DIVE
367,HUNTAIL,WATER_PULSE
367,HUNTAIL,TOXIC
367,HUNTAIL,HAIL
367,HUNTAIL,HIDDEN_POWER
367,HUNTAIL,ICE_BEAM
367,HUNTAIL,BLIZZARD
367,HUNTAIL,HYPER_BEAM
367,HUNTAIL,PROTECT
367,HUNTAIL,RAIN_DANCE
367,HUNTAIL,FRUSTRATION
367,HUNTAIL,RETURN
367,HUNTAIL,DOUBLE_TEAM
367,HUNTAIL,ROCK_TOMB
367,HUNTAIL,FACADE
367,HUNTAIL,SECRET_POWER
367,HUNTAIL,REST
367,HUNTAIL,ATTRACT
367,HUNTAIL,SNATCH
367,HUNTAIL,SURF
367,HUNTAIL,WATERFALL
367,HUNTAIL,DIVE
368,GOREBYSS,WATER_PULSE
368,GOREBYSS,TOXIC
368,GOREBYSS,HAIL
368,GOREBYSS,HIDDEN_POWER
368,GOREBYSS,ICE_BEAM
368,GOREBYSS,BLIZZARD
368,GOREBYSS,HYPER_BEAM
368,GOREBYSS,PROTECT
368,GOREBYSS,RAIN_DANCE
368,GOREBYSS,SAFEGUARD
368,GOREBYSS,FRUSTRATION
368,GOREBYSS,RETURN
368,GOREBYSS,PSYCHIC
368,GOREBYSS,SHADOW_BALL
368,GOREBYSS,DOUBLE_TEAM
368,GOREBYSS,FACADE
368,GOREBYSS,SECRET_POWER
368,GOREBYSS,REST
368,GOREBYSS,ATTRACT
368,GOREBYSS,SURF
368,GOREBYSS,WATERFALL
368,GOREBYSS,DIVE
359,ABSOL,WATER_PULSE
359,ABSOL,CALM_MIND
359,ABSOL,TOXIC
359,ABSOL,HAIL
359,ABSOL,HIDDEN_POWER
359,ABSOL,SUNNY_DAY
359,ABSOL,TAUNT
359,ABSOL,ICE_BEAM
359,ABSOL,BLIZZARD
359,ABSOL,HYPER_BEAM
359,ABSOL,PROTECT
359,ABSOL,RAIN_DANCE
359,ABSOL,FRUSTRATION
359,ABSOL,IRON_TAIL
359,ABSOL,THUNDERBOLT
359,ABSOL,THUNDER
359,ABSOL,RETURN
359,ABSOL,SHADOW_BALL
359,ABSOL,DOUBLE_TEAM
359,ABSOL,SHOCK_WAVE
359,ABSOL,FLAMETHROWER
359,ABSOL,SANDSTORM
359,ABSOL,FIRE_BLAST
359,ABSOL,AERIAL_ACE
359,ABSOL,TORMENT
359,ABSOL,FACADE
359,ABSOL,SECRET_POWER
359,ABSOL,REST
359,ABSOL,ATTRACT
359,ABSOL,THIEF
359,ABSOL,SNATCH
359,ABSOL,CUT
359,ABSOL,STRENGTH
359,ABSOL,FLASH
359,ABSOL,ROCK_SMASH
353,SHUPPET,CALM_MIND
353,SHUPPET,TOXIC
353,SHUPPET,HIDDEN_POWER
353,SHUPPET,SUNNY_DAY
353,SHUPPET,TAUNT
353,SHUPPET,PROTECT
353,SHUPPET,RAIN_DANCE
353,SHUPPET,FRUSTRATION
353,SHUPPET,THUNDERBOLT
353,SHUPPET,THUNDER
353,SHUPPET,RETURN
353,SHUPPET,PSYCHIC
353,SHUPPET,SHADOW_BALL
353,SHUPPET,DOUBLE_TEAM
353,SHUPPET,SHOCK_WAVE
353,SHUPPET,TORMENT
353,SHUPPET,FACADE
353,SHUPPET,SECRET_POWER
353,SHUPPET,REST
353,SHUPPET,ATTRACT
353,SHUPPET,THIEF
353,SHUPPET,SKILL_SWAP
353,SHUPPET,SNATCH
353,SHUPPET,FLASH
354,BANETTE,CALM_MIND
354,BANETTE,TOXIC
354,BANETTE,HIDDEN_POWER
354,BANETTE,SUNNY_DAY
354,BANETTE,TAUNT
354,BANETTE,HYPER_BEAM
354,BANETTE,PROTECT
354,BANETTE,RAIN_DANCE
354,BANETTE,FRUSTRATION
354,BANETTE,THUNDERBOLT
354,BANETTE,THUNDER
354,BANETTE,RETURN
354,BANETTE,PSYCHIC
354,BANETTE,SHADOW_BALL
354,BANETTE,DOUBLE_TEAM
354,BANETTE,SHOCK_WAVE
354,BANETTE,TORMENT
354,BANETTE,FACADE
354,BANETTE,SECRET_POWER
354,BANETTE,REST
354,BANETTE,ATTRACT
354,BANETTE,THIEF
354,BANETTE,SKILL_SWAP
354,BANETTE,SNATCH
354,BANETTE,FLASH
336,SEVIPER,TOXIC
336,SEVIPER,HIDDEN_POWER
336,SEVIPER,SUNNY_DAY
336,SEVIPER,TAUNT
336,SEVIPER,PROTECT
336,SEVIPER,RAIN_DANCE
336,SEVIPER,GIGA_DRAIN
336,SEVIPER,FRUSTRATION
336,SEVIPER,IRON_TAIL
336,SEVIPER,EARTHQUAKE
336,SEVIPER,RETURN
336,SEVIPER,DIG
336,SEVIPER,DOUBLE_TEAM
336,SEVIPER,FLAMETHROWER
336,SEVIPER,SLUDGE_BOMB
336,SEVIPER,FACADE
336,SEVIPER,SECRET_POWER
336,SEVIPER,REST
336,SEVIPER,ATTRACT
336,SEVIPER,THIEF
336,SEVIPER,SNATCH
336,SEVIPER,STRENGTH
336,SEVIPER,ROCK_SMASH
335,ZANGOOSE,FOCUS_PUNCH
335,ZANGOOSE,WATER_PULSE
335,ZANGOOSE,ROAR
335,ZANGOOSE,TOXIC
335,ZANGOOSE,HIDDEN_POWER
335,ZANGOOSE,SUNNY_DAY
335,ZANGOOSE,TAUNT
335,ZANGOOSE,ICE_BEAM
335,ZANGOOSE,BLIZZARD
335,ZANGOOSE,PROTECT
335,ZANGOOSE,RAIN_DANCE
335,ZANGOOSE,GIGA_DRAIN
335,ZANGOOSE,FRUSTRATION
335,ZANGOOSE,SOLAR_BEAM
335,ZANGOOSE,IRON_TAIL
335,ZANGOOSE,THUNDERBOLT
335,ZANGOOSE,THUNDER
335,ZANGOOSE,RETURN
335,ZANGOOSE,DIG
335,ZANGOOSE,SHADOW_BALL
335,ZANGOOSE,BRICK_BREAK
335,ZANGOOSE,DOUBLE_TEAM
335,ZANGOOSE,SHOCK_WAVE
335,ZANGOOSE,FLAMETHROWER
335,ZANGOOSE,FIRE_BLAST
335,ZANGOOSE,AERIAL_ACE
335,ZANGOOSE,FACADE
335,ZANGOOSE,SECRET_POWER
335,ZANGOOSE,REST
335,ZANGOOSE,ATTRACT
335,ZANGOOSE,THIEF
335,ZANGOOSE,STRENGTH
335,ZANGOOSE,ROCK_SMASH
369,RELICANTH,WATER_PULSE
369,RELICANTH,CALM_MIND
369,RELICANTH,TOXIC
369,RELICANTH,HAIL
369,RELICANTH,HIDDEN_POWER
369,RELICANTH,ICE_BEAM
369,RELICANTH,BLIZZARD
369,RELICANTH,HYPER_BEAM
369,RELICANTH,PROTECT
369,RELICANTH,RAIN_DANCE
369,RELICANTH,SAFEGUARD
369,RELICANTH,FRUSTRATION
369,RELICANTH,EARTHQUAKE
369,RELICANTH,RETURN
369,RELICANTH,DOUBLE_TEAM
369,RELICANTH,SANDSTORM
369,RELICANTH,ROCK_TOMB
369,RELICANTH,FACADE
369,RELICANTH,SECRET_POWER
369,RELICANTH,REST
369,RELICANTH,ATTRACT
369,RELICANTH,SURF
369,RELICANTH,ROCK_SMASH
369,RELICANTH,WATERFALL
369,RELICANTH,DIVE
304,ARON,WATER_PULSE
304,ARON,ROAR
304,ARON,TOXIC
304,ARON,HIDDEN_POWER
304,ARON,SUNNY_DAY
304,ARON,PROTECT
304,ARON,RAIN_DANCE
304,ARON,FRUSTRATION
304,ARON,IRON_TAIL
304,ARON,EARTHQUAKE
304,ARON,RETURN
304,ARON,DIG
304,ARON,DOUBLE_TEAM
304,ARON,SHOCK_WAVE
304,ARON,SANDSTORM
304,ARON,ROCK_TOMB
304,ARON,AERIAL_ACE
304,ARON,FACADE
304,ARON,SECRET_POWER
304,ARON,REST
304,ARON,ATTRACT
304,ARON,CUT
304,ARON,STRENGTH
304,ARON,ROCK_SMASH
305,LAIRON,WATER_PULSE
305,LAIRON,ROAR
305,LAIRON,TOXIC
305,LAIRON,HIDDEN_POWER
305,LAIRON,SUNNY_DAY
305,LAIRON,PROTECT
305,LAIRON,RAIN_DANCE
305,LAIRON,FRUSTRATION
305,LAIRON,IRON_TAIL
305,LAIRON,EARTHQUAKE
305,LAIRON,RETURN
305,LAIRON,DIG
305,LAIRON,DOUBLE_TEAM
305,LAIRON,SHOCK_WAVE
305,LAIRON,SANDSTORM
305,LAIRON,ROCK_TOMB
305,LAIRON,AERIAL_ACE
305,LAIRON,FACADE
305,LAIRON,SECRET_POWER
305,LAIRON,REST
305,LAIRON,ATTRACT
305,LAIRON,CUT
305,LAIRON,STRENGTH
305,LAIRON,ROCK_SMASH
306,AGGRON,FOCUS_PUNCH
306,AGGRON,DRAGON_CLAW
306,AGGRON,WATER_PULSE
306,AGGRON,ROAR
306,AGGRON,TOXIC
306,AGGRON,HIDDEN_POWER
306,AGGRON,SUNNY_DAY
306,AGGRON,TAUNT
306,AGGRON,ICE_BEAM
306,AGGRON,BLIZZARD
306,AGGRON,HYPER_BEAM
306,AGGRON,PROTECT
306,AGGRON,RAIN_DANCE
306,AGGRON,FRUSTRATION
306,AGGRON,SOLAR_BEAM
306,AGGRON,IRON_TAIL
306,AGGRON,THUNDERBOLT
306,AGGRON,THUNDER
306,AGGRON,EARTHQUAKE
306,AGGRON,RETURN
306,AGGRON,DIG
306,AGGRON,BRICK_BREAK
306,AGGRON,DOUBLE_TEAM
306,AGGRON,SHOCK_WAVE
306,AGGRON,FLAMETHROWER
306,AGGRON,SANDSTORM
306,AGGRON,FIRE_BLAST
306,AGGRON,ROCK_TOMB
306,AGGRON,AERIAL_ACE
306,AGGRON,FACADE
306,AGGRON,SECRET_POWER
306,AGGRON,REST
306,AGGRON,ATTRACT
