national_id,constant,tutor_move
289,SLAKING,MOVE_DYNAMIC_PUNCH
289,SLAKING,MOVE_ENDURE
289,SLAKING,MOVE_FIRE_PUNCH
289,SLAKING,MOVE_FURY_CUTTER
289,SLAKING,MOVE_ICE_PUNCH
289,SLAKING,MOVE_ICY_WIND
289,SLAKING,MOVE_MEGA_KICK
289,SLAKING,MOVE_MEGA_PUNCH
289,SLAKING,MOVE_MIMIC
289,SLAKING,MOVE_MUD_SLAP
289,SLAKING,MOVE_ROCK_SLIDE
289,SLAKING,MOVE_SEISMIC_TOSS
289,SLAKING,MOVE_SLEEP_TALK
289,SLAKING,MOVE_SNORE
289,SLAKING,MOVE_SUBSTITUTE
289,SLAKING,MOVE_SWAGGER
289,SLAKING,MOVE_THUNDER_PUNCH
316,GULPIN,MOVE_BODY_SLAM
316,GULPIN,MOVE_COUNTER
316,GULPIN,MOVE_DEFENSE_CURL
316,GULPIN,MOVE_DOUBLE_EDGE
316,GULPIN,MOVE_DREAM_EATER
316,GULPIN,MOVE_DYNAMIC_PUNCH
316,GULPIN,MOVE_ENDURE
316,GULPIN,MOVE_EXPLOSION
316,GULPIN,MOVE_FIRE_PUNCH
316,GULPIN,MOVE_ICE_PUNCH
316,GULPIN,MOVE_MIMIC
316,GULPIN,MOVE_MUD_SLAP
316,GULPIN,MOVE_ROLLOUT
316,GULPIN,MOVE_SLEEP_TALK
316,GULPIN,MOVE_SNORE
316,GULPIN,MOVE_SUBSTITUTE
316,GULPIN,MOVE_SWAGGER
316,GULPIN,MOVE_THUNDER_PUNCH
317,SWALOT,MOVE_BODY_SLAM
317,SWALOT,MOVE_COUNTER
317,SWALOT,MOVE_DEFENSE_CURL
317,SWALOT,MOVE_DOUBLE_EDGE
317,SWALOT,MOVE_DREAM_EATER
317,SWALOT,MOVE_DYNAMIC_PUNCH
317,SWALOT,MOVE_ENDURE
317,SWALOT,MOVE_EXPLOSION
317,SWALOT,MOVE_FIRE_PUNCH
317,SWALOT,MOVE_ICE_PUNCH
317,SWALOT,MOVE_MIMIC
317,SWALOT,MOVE_MUD_SLAP
317,SWALOT,MOVE_ROLLOUT
317,SWALOT,MOVE_SLEEP_TALK
317,SWALOT,MOVE_SNORE
317,SWALOT,MOVE_SUBSTITUTE
317,SWALOT,MOVE_SWAGGER
317,SWALOT,MOVE_THUNDER_PUNCH
357,TROPIUS,MOVE_BODY_SLAM
357,TROPIUS,MOVE_DOUBLE_EDGE
357,TROPIUS,MOVE_ENDURE
357,TROPIUS,MOVE_FURY_CUTTER
357,TROPIUS,MOVE_MIMIC
357,TROPIUS,MOVE_MUD_SLAP
357,TROPIUS,MOVE_SLEEP_TALK
357,TROPIUS,MOVE_SNORE
357,TROPIUS,MOVE_SUBSTITUTE
357,TROPIUS,MOVE_SWAGGER
357,TROPIUS,MOVE_SWORDS_DANCE
293,WHISMUR,MOVE_BODY_SLAM
293,WHISMUR,MOVE_COUNTER
293,WHISMUR,MOVE_DEFENSE_CURL
293,WHISMUR,MOVE_DOUBLE_EDGE
293,WHISMUR,MOVE_DYNAMIC_PUNCH
293,WHISMUR,MOVE_ENDURE
293,WHISMUR,MOVE_FIRE_PUNCH
293,WHISMUR,MOVE_ICE_PUNCH
293,WHISMUR,MOVE_ICY_WIND
293,WHISMUR,MOVE_MEGA_KICK
293,WHISMUR,MOVE_MEGA_PUNCH
293,WHISMUR,MOVE_MIMIC
293,WHISMUR,MOVE_MUD_SLAP
293,WHISMUR,MOVE_PSYCH_UP
293,WHISMUR,MOVE_ROLLOUT
293,WHISMUR,MOVE_SEISMIC_TOSS
293,WHISMUR,MOVE_SLEEP_TALK
293,WHISMUR,MOVE_SNORE
293,WHISMUR,MOVE_SUBSTITUTE
293,WHISMUR,MOVE_SWAGGER
293,WHISMUR,MOVE_THUNDER_PUNCH
294,LOUDRED,MOVE_BODY_SLAM
294,LOUDRED,MOVE_COUNTER
294,LOUDRED,MOVE_DEFENSE_CURL
294,LOUDRED,MOVE_DOUBLE_EDGE
294,LOUDRED,MOVE_DYNAMIC_PUNCH
294,LOUDRED,MOVE_ENDURE
294,LOUDRED,MOVE_FIRE_PUNCH
294,LOUDRED,MOVE_ICE_PUNCH
294,LOUDRED,MOVE_ICY_WIND
294,LOUDRED,MOVE_MEGA_KICK
294,LOUDRED,MOVE_MEGA_PUNCH
294,LOUDRED,MOVE_MIMIC
294,LOUDRED,MOVE_MUD_SLAP
294,LOUDRED,MOVE_PSYCH_UP
294,LOUDRED,MOVE_ROCK_SLIDE
294,LOUDRED,MOVE_ROLLOUT
294,LOUDRED,MOVE_SEISMIC_TOSS
294,LOUDRED,MOVE_SLEEP_TALK
294,LOUDRED,MOVE_SNORE
294,LOUDRED,MOVE_SUBSTITUTE
294,LOUDRED,MOVE_SWAGGER
294,LOUDRED,MOVE_THUNDER_PUNCH
295,EXPLOUD,MOVE_BODY_SLAM
295,EXPLOUD,MOVE_COUNTER
295,EXPLOUD,MOVE_DEFENSE_CURL
295,EXPLOUD,MOVE_DOUBLE_EDGE
295,EXPLOUD,MOVE_DYNAMIC_PUNCH
295,EXPLOUD,MOVE_ENDURE
295,EXPLOUD,MOVE_FIRE_PUNCH
295,EXPLOUD,MOVE_ICE_PUNCH
295,EXPLOUD,MOVE_ICY_WIND
295,EXPLOUD,MOVE_MEGA_KICK
295,EXPLOUD,MOVE_MEGA_PUNCH
295,EXPLOUD,MOVE_MIMIC
295,EXPLOUD,MOVE_MUD_SLAP
295,EXPLOUD,MOVE_PSYCH_UP
295,EXPLOUD,MOVE_ROCK_SLIDE
295,EXPLOUD,MOVE_ROLLOUT
295,EXPLOUD,MOVE_SEISMIC_TOSS
295,EXPLOUD,MOVE_SLEEP_TALK
295,EXPLOUD,MOVE_SNORE
295,EXPLOUD,MOVE_SUBSTITUTE
295,EXPLOUD,MOVE_SWAGGER
295,EXPLOUD,MOVE_THUNDER_PUNCH
366,CLAMPERL,MOVE_BODY_SLAM
366,CLAMPERL,MOVE_DOUBLE_EDGE
366,CLAMPERL,MOVE_ENDURE
366,CLAMPERL,MOVE_ICY_WIND
366,CLAMPERL,MOVE_MIMIC
366,CLAMPERL,MOVE_SLEEP_TALK
366,CLAMPERL,MOVE_SNORE
366,CLAMPERL,MOVE_SUBSTITUTE
366,CLAMPERL,MOVE_SWAGGER
367,HUNTAIL,MOVE_BODY_SLAM
367,HUNTAIL,MOVE_DOUBLE_EDGE
367,HUNTAIL,MOVE_ENDURE
367,HUNTAIL,MOVE_ICY_WIND
367,HUNTAIL,MOVE_MIMIC
367,HUNTAIL,MOVE_MUD_SLAP
367,HUNTAIL,MOVE_SLEEP_TALK
367,HUNTAIL,MOVE_SNORE
367,HUNTAIL,MOVE_SUBSTITUTE
367,HUNTAIL,MOVE_SWAGGER
367,HUNTAIL,MOVE_SWIFT
368,GOREBYSS,MOVE_BODY_SLAM
368,GOREBYSS,MOVE_DOUBLE_EDGE
368,GOREBYSS,MOVE_ENDURE
368,GOREBYSS,MOVE_ICY_WIND
368,GOREBYSS,MOVE_MIMIC
368,GOREBYSS,MOVE_MUD_SLAP
368,GOREBYSS,MOVE_SLEEP_TALK
368,GOREBYSS,MOVE_SNORE
368,GOREBYSS,MOVE_SUBSTITUTE
368,GOREBYSS,MOVE_SWAGGER
368,GOREBYSS,MOVE_SWIFT
359,ABSOL,MOVE_BODY_SLAM
359,ABSOL,MOVE_COUNTER
359,ABSOL,MOVE_DOUBLE_EDGE
359,ABSOL,MOVE_DREAM_EATER
359,ABSOL,MOVE_ENDURE
359,ABSOL,MOVE_FURY_CUTTER
359,ABSOL,MOVE_ICY_WIND
359,ABSOL,MOVE_MIMIC
359,ABSOL,MOVE_MUD_SLAP
359,ABSOL,MOVE_PSYCH_UP
359,ABSOL,MOVE_ROCK_SLIDE
359,ABSOL,MOVE_SLEEP_TALK
359,ABSOL,MOVE_SNORE
359,ABSOL,MOVE_SUBSTITUTE
359,ABSOL,MOVE_SWAGGER
359,ABSOL,MOVE_SWIFT
359,ABSOL,MOVE_SWORDS_DANCE
359,ABSOL,MOVE_THUNDER_WAVE
353,SHUPPET,MOVE_BODY_SLAM
353,SHUPPET,MOVE_DOUBLE_EDGE
353,SHUPPET,MOVE_DREAM_EATER
353,SHUPPET,MOVE_ENDURE
353,SHUPPET,MOVE_ICY_WIND
353,SHUPPET,MOVE_MIMIC
353,SHUPPET,MOVE_PSYCH_UP
353,SHUPPET,MOVE_SLEEP_TALK
353,SHUPPET,MOVE_SNORE
353,SHUPPET,MOVE_SUBSTITUTE
353,SHUPPET,MOVE_SWAGGER
353,SHUPPET,MOVE_THUNDER_WAVE
354,BANETTE,MOVE_BODY_SLAM
354,BANETTE,MOVE_DOUBLE_EDGE
354,BANETTE,MOVE_DREAM_EATER
354,BANETTE,MOVE_ENDURE
354,BANETTE,MOVE_ICY_WIND
354,BANETTE,MOVE_METRONOME
354,BANETTE,MOVE_MIMIC
354,BANETTE,MOVE_MUD_SLAP
354,BANETTE,MOVE_PSYCH_UP
354,BANETTE,MOVE_SLEEP_TALK
354,BANETTE,MOVE_SNORE
354,BANETTE,MOVE_SUBSTITUTE
354,BANETTE,MOVE_SWAGGER
354,BANETTE,MOVE_THUNDER_WAVE
336,SEVIPER,MOVE_BODY_SLAM
336,SEVIPER,MOVE_DOUBLE_EDGE
336,SEVIPER,MOVE_ENDURE
336,SEVIPER,MOVE_FURY_CUTTER
336,SEVIPER,MOVE_MIMIC
336,SEVIPER,MOVE_MUD_SLAP
336,SEVIPER,MOVE_SLEEP_TALK
336,SEVIPER,MOVE_SNORE
336,SEVIPER,MOVE_SUBSTITUTE
336,SEVIPER,MOVE_SWAGGER
336,SEVIPER,MOVE_SWIFT
335,ZANGOOSE,MOVE_BODY_SLAM
335,ZANGOOSE,MOVE_COUNTER
335,ZANGOOSE,MOVE_DEFENSE_CURL
335,ZANGOOSE,MOVE_DOUBLE_EDGE
335,ZANGOOSE,MOVE_DYNAMIC_PUNCH
335,ZANGOOSE,MOVE_ENDURE
335,ZANGOOSE,MOVE_FIRE_PUNCH
335,ZANGOOSE,MOVE_FURY_CUTTER
335,ZANGOOSE,MOVE_ICE_PUNCH
335,ZANGOOSE,MOVE_ICY_WIND
335,ZANGOOSE,MOVE_MEGA_KICK
335,ZANGOOSE,MOVE_MEGA_PUNCH
335,ZANGOOSE,MOVE_MIMIC
335,ZANGOOSE,MOVE_MUD_SLAP
335,ZANGOOSE,MOVE_ROCK_SLIDE
335,ZANGOOSE,MOVE_ROLLOUT
335,ZANGOOSE,MOVE_SEISMIC_TOSS
335,ZANGOOSE,MOVE_SLEEP_TALK
335,ZANGOOSE,MOVE_SNORE
335,ZANGOOSE,MOVE_SUBSTITUTE
335,ZANGOOSE,MOVE_SWAGGER
335,ZANGOOSE,MOVE_SWIFT
335,ZANGOOSE,MOVE_SWORDS_DANCE
335,ZANGOOSE,MOVE_THUNDER_PUNCH
335,ZANGOOSE,MOVE_THUNDER_WAVE
369,RELICANTH,MOVE_BODY_SLAM
369,RELICANTH,MOVE_DOUBLE_EDGE
369,RELICANTH,MOVE_ENDURE
369,RELICANTH,MOVE_ICY_WIND
369,RELICANTH,MOVE_MIMIC
369,RELICANTH,MOVE_MUD_SLAP
369,RELICANTH,MOVE_PSYCH_UP
369,RELICANTH,MOVE_ROCK_SLIDE
369,RELICANTH,MOVE_SLEEP_TALK
369,RELICANTH,MOVE_SNORE
369,RELICANTH,MOVE_SUBSTITUTE
369,RELICANTH,MOVE_SWAGGER
304,ARON,MOVE_BODY_SLAM
304,ARON,MOVE_DEFENSE_CURL
304,ARON,MOVE_DOUBLE_EDGE
304,ARON,MOVE_ENDURE
304,ARON,MOVE_FURY_CUTTER
304,ARON,MOVE_MIMIC
304,ARON,MOVE_MUD_SLAP
304,ARON,MOVE_ROCK_SLIDE
304,ARON,MOVE_ROLLOUT
304,ARON,MOVE_SLEEP_TALK
304,ARON,MOVE_SNORE
304,ARON,MOVE_SUBSTITUTE
304,ARON,MOVE_SWAGGER
305,LAIRON,MOVE_BODY_SLAM
305,LAIRON,MOVE_DEFENSE_CURL
305,LAIRON,MOVE_DOUBLE_EDGE
305,LAIRON,MOVE_ENDURE
305,LAIRON,MOVE_FURY_CUTTER
305,LAIRON,MOVE_MIMIC
305,LAIRON,MOVE_MUD_SLAP
305,LAIRON,MOVE_ROCK_SLIDE
305,LAIRON,MOVE_ROLLOUT
305,LAIRON,MOVE_SLEEP_TALK
305,LAIRON,MOVE_SNORE
305,LAIRON,MOVE_SUBSTITUTE
305,LAIRON,MOVE_SWAGGER
306,AGGRON,MOVE_BODY_SLAM
306,AGGRON,MOVE_COUNTER
306,AGGRON,MOVE_DEFENSE_CURL
306,AGGRON,MOVE_DOUBLE_EDGE
306,AGGRON,MOVE_DYNAMIC_PUNCH
306,AGGRON,MOVE_ENDURE
306,AGGRON,MOVE_FIRE_PUNCH
306,AGGRON,MOVE_FURY_CUTTER
306,AGGRON,MOVE_ICE_PUNCH
306,AGGRON,MOVE_ICY_WIND
306,AGGRON,MOVE_MEGA_KICK
306,AGGRON,MOVE_MEGA_PUNCH
306,AGGRON,MOVE_MIMIC
306,AGGRON,MOVE_MUD_SLAP
306,AGGRON,MOVE_ROCK_SLIDE
306,AGGRON,MOVE_ROLLOUT
306,AGGRON,MOVE_SEISMIC_TOSS
306,AGGRON,MOVE_SLEEP_TALK
306,AGGRON,MOVE_SNORE
306,AGGRON,MOVE_SUBSTITUTE
306,AGGRON,MOVE_SWAGGER
306,AGGRON,MOVE_THUNDER_PUNCH
306,AGGRON,MOVE_THUNDER_WAVE
351,CASTFORM,MOVE_BODY_SLAM
351,CASTFORM,MOVE_DEFENSE_CURL
351,CASTFORM,MOVE_DOUBLE_EDGE
351,CASTFORM,MOVE_ENDURE
351,CASTFORM,MOVE_ICY_WIND
351,CASTFORM,MOVE_MIMIC
351,CASTFORM,MOVE_PSYCH_UP
351,CASTFORM,MOVE_SLEEP_TALK
351,CASTFORM,MOVE_SNORE
351,CASTFORM,MOVE_SUBSTITUTE
351,CASTFORM,MOVE_SWAGGER
351,CASTFORM,MOVE_SWIFT
351,CASTFORM,MOVE_THUNDER_WAVE
313,VOLBEAT,MOVE_BODY_SLAM
313,VOLBEAT,MOVE_COUNTER
313,VOLBEAT,MOVE_DOUBLE_EDGE
313,VOLBEAT,MOVE_DYNAMIC_PUNCH
313,VOLBEAT,MOVE_ENDURE
313,VOLBEAT,MOVE_ICE_PUNCH
313,VOLBEAT,MOVE_MEGA_KICK
313,VOLBEAT,MOVE_MEGA_PUNCH
313,VOLBEAT,MOVE_METRONOME
313,VOLBEAT,MOVE_MIMIC
313,VOLBEAT,MOVE_MUD_SLAP
313,VOLBEAT,MOVE_PSYCH_UP
313,VOLBEAT,MOVE_SEISMIC_TOSS
313,VOLBEAT,MOVE_SLEEP_TALK
313,VOLBEAT,MOVE_SNORE
313,VOLBEAT,MOVE_SUBSTITUTE
313,VOLBEAT,MOVE_SWAGGER
313,VOLBEAT,MOVE_SWIFT
313,VOLBEAT,MOVE_THUNDER_PUNCH
313,VOLBEAT,MOVE_THUNDER_WAVE
314,ILLUMISE,MOVE_BODY_SLAM
314,ILLUMISE,MOVE_COUNTER
314,ILLUMISE,MOVE_DOUBLE_EDGE
314,ILLUMISE,MOVE_DYNAMIC_PUNCH
314,ILLUMISE,MOVE_ENDURE
314,ILLUMISE,MOVE_ICE_PUNCH
314,ILLUMISE,MOVE_MEGA_KICK
314,ILLUMISE,MOVE_MEGA_PUNCH
314,ILLUMISE,MOVE_METRONOME
314,ILLUMISE,MOVE_MIMIC
314,ILLUMISE,MOVE_MUD_SLAP
314,ILLUMISE,MOVE_PSYCH_UP
314,ILLUMISE,MOVE_SEISMIC_TOSS
314,ILLUMISE,MOVE_SLEEP_TALK
314,ILLUMISE,MOVE_SNORE
314,ILLUMISE,MOVE_SUBSTITUTE
314,ILLUMISE,MOVE_SWAGGER
314,ILLUMISE,MOVE_SWIFT
314,ILLUMISE,MOVE_THUNDER_PUNCH
314,ILLUMISE,MOVE_THUNDER_WAVE
345,LILEEP,MOVE_BODY_SLAM
345,LILEEP,MOVE_DOUBLE_EDGE
345,LILEEP,MOVE_ENDURE
345,LILEEP,MOVE_MIMIC
345,LILEEP,MOVE_MUD_SLAP
345,LILEEP,MOVE_PSYCH_UP
345,LILEEP,MOVE_ROCK_SLIDE
345,LILEEP,MOVE_SLEEP_TALK
345,LILEEP,MOVE_SNORE
345,LILEEP,MOVE_SUBSTITUTE
345,LILEEP,MOVE_SWAGGER
346,CRADILY,MOVE_BODY_SLAM
346,CRADILY,MOVE_DOUBLE_EDGE
346,CRADILY,MOVE_ENDURE
346,CRADILY,MOVE_MIMIC
346,CRADILY,MOVE_MUD_SLAP
346,CRADILY,MOVE_PSYCH_UP
346,CRADILY,MOVE_ROCK_SLIDE
346,CRADILY,MOVE_SLEEP_TALK
346,CRADILY,MOVE_SNORE
346,CRADILY,MOVE_SUBSTITUTE
346,CRADILY,MOVE_SWAGGER
347,ANORITH,MOVE_BODY_SLAM
347,ANORITH,MOVE_DOUBLE_EDGE
347,ANORITH,MOVE_ENDURE
347,ANORITH,MOVE_FURY_CUTTER
347,ANORITH,MOVE_MIMIC
347,ANORITH,MOVE_MUD_SLAP
347,ANORITH,MOVE_ROCK_SLIDE
347,ANORITH,MOVE_SLEEP_TALK
347,ANORITH,MOVE_SNORE
347,ANORITH,MOVE_SUBSTITUTE
347,ANORITH,MOVE_SWAGGER
347,ANORITH,MOVE_SWORDS_DANCE
348,ARMALDO,MOVE_BODY_SLAM
348,ARMALDO,MOVE_DOUBLE_EDGE
348,ARMALDO,MOVE_ENDURE
348,ARMALDO,MOVE_FURY_CUTTER
348,ARMALDO,MOVE_MIMIC
348,ARMALDO,MOVE_MUD_SLAP
348,ARMALDO,MOVE_ROCK_SLIDE
348,ARMALDO,MOVE_SEISMIC_TOSS
348,ARMALDO,MOVE_SLEEP_TALK
348,ARMALDO,MOVE_SNORE
348,ARMALDO,MOVE_SUBSTITUTE
348,ARMALDO,MOVE_SWAGGER
348,ARMALDO,MOVE_SWORDS_DANCE
280,RALTS,MOVE_BODY_SLAM
280,RALTS,MOVE_DEFENSE_CURL
280,RALTS,MOVE_DOUBLE_EDGE
280,RALTS,MOVE_DREAM_EATER
280,RALTS,MOVE_ENDURE
280,RALTS,MOVE_FIRE_PUNCH
280,RALTS,MOVE_ICE_PUNCH
280,RALTS,MOVE_ICY_WIND
280,RALTS,MOVE_MIMIC
280,RALTS,MOVE_MUD_SLAP
280,RALTS,MOVE_PSYCH_UP
280,RALTS,MOVE_SLEEP_TALK
280,RALTS,MOVE_SNORE
280,RALTS,MOVE_SUBSTITUTE
280,RALTS,MOVE_SWAGGER
280,RALTS,MOVE_THUNDER_PUNCH
280,RALTS,MOVE_THUNDER_WAVE
281,KIRLIA,MOVE_BODY_SLAM
281,KIRLIA,MOVE_DEFENSE_CURL
281,KIRLIA,MOVE_DOUBLE_EDGE
281,KIRLIA,MOVE_DREAM_EATER
281,KIRLIA,MOVE_ENDURE
281,KIRLIA,MOVE_FIRE_PUNCH
281,KIRLIA,MOVE_ICE_PUNCH
281,KIRLIA,MOVE_ICY_WIND
281,KIRLIA,MOVE_MIMIC
281,KIRLIA,MOVE_MUD_SLAP
281,KIRLIA,MOVE_PSYCH_UP
281,KIRLIA,MOVE_SLEEP_TALK
281,KIRLIA,MOVE_SNORE
281,KIRLIA,MOVE_SUBSTITUTE
281,KIRLIA,MOVE_SWAGGER
281,KIRLIA,MOVE_THUNDER_PUNCH
281,KIRLIA,MOVE_THUNDER_WAVE
282,GARDEVOIR,MOVE_BODY_SLAM
282,GARDEVOIR,MOVE_DEFENSE_CURL
282,GARDEVOIR,MOVE_DOUBLE_EDGE
282,GARDEVOIR,MOVE_DREAM_EATER
282,GARDEVOIR,MOVE_ENDURE
282,GARDEVOIR,MOVE_FIRE_PUNCH
282,GARDEVOIR,MOVE_ICE_PUNCH
282,GARDEVOIR,MOVE_ICY_WIND
282,GARDEVOIR,MOVE_MIMIC
282,GARDEVOIR,MOVE_MUD_SLAP
282,GARDEVOIR,MOVE_PSYCH_UP
282,GARDEVOIR,MOVE_SLEEP_TALK
282,GARDEVOIR,MOVE_SNORE
282,GARDEVOIR,MOVE_SUBSTITUTE
282,GARDEVOIR,MOVE_SWAGGER
282,GARDEVOIR,MOVE_THUNDER_PUNCH
282,GARDEVOIR,MOVE_THUNDER_WAVE
371,BAGON,MOVE_BODY_SLAM
371,BAGON,MOVE_DOUBLE_EDGE
371,BAGON,MOVE_ENDURE
371,BAGON,MOVE_FURY_CUTTER
371,BAGON,MOVE_MIMIC
371,BAGON,MOVE_MUD_SLAP
371,BAGON,MOVE_ROCK_SLIDE
371,BAGON,MOVE_SLEEP_TALK
371,BAGON,MOVE_SNORE
371,BAGON,MOVE_SUBSTITUTE
371,BAGON,MOVE_SWAGGER
372,SHELGON,MOVE_BODY_SLAM
372,SHELGON,MOVE_DEFENSE_CURL
372,SHELGON,MOVE_DOUBLE_EDGE
372,SHELGON,MOVE_ENDURE
372,SHELGON,MOVE_FURY_CUTTER
372,SHELGON,MOVE_MIMIC
372,SHELGON,MOVE_MUD_SLAP
372,SHELGON,MOVE_ROCK_SLIDE
372,SHELGON,MOVE_ROLLOUT
372,SHELGON,MOVE_SLEEP_TALK
372,SHELGON,MOVE_SNORE
372,SHELGON,MOVE_SUBSTITUTE
372,SHELGON,MOVE_SWAGGER
373,SALAMENCE,MOVE_BODY_SLAM
373,SALAMENCE,MOVE_DEFENSE_CURL
373,SALAMENCE,MOVE_DOUBLE_EDGE
373,SALAMENCE,MOVE_ENDURE
373,SALAMENCE,MOVE_FURY_CUTTER
373,SALAMENCE,MOVE_MIMIC
373,SALAMENCE,MOVE_MUD_SLAP
373,SALAMENCE,MOVE_ROCK_SLIDE
373,SALAMENCE,MOVE_ROLLOUT
373,SALAMENCE,MOVE_SLEEP_TALK
373,SALAMENCE,MOVE_SNORE
373,SALAMENCE,MOVE_SUBSTITUTE
373,SALAMENCE,MOVE_SWAGGER
373,SALAMENCE,MOVE_SWIFT
375,METANG,MOVE_BODY_SLAM
375,METANG,MOVE_DEFENSE_CURL
375,METANG,MOVE_DOUBLE_EDGE
375,METANG,MOVE_DYNAMIC_PUNCH
375,METANG,MOVE_ENDURE
375,METANG,MOVE_EXPLOSION
375,METANG,MOVE_FURY_CUTTER
375,METANG,MOVE_ICE_PUNCH
375,METANG,MOVE_ICY_WIND
375,METANG,MOVE_MIMIC
375,METANG,MOVE_MUD_SLAP
375,METANG,MOVE_PSYCH_UP
375,METANG,MOVE_ROCK_SLIDE
375,METANG,MOVE_ROLLOUT
375,METANG,MOVE_SLEEP_TALK
375,METANG,MOVE_SNORE
375,METANG,MOVE_SUBSTITUTE
375,METANG,MOVE_SWAGGER
375,METANG,MOVE_SWIFT
375,METANG,MOVE_THUNDER_PUNCH
376,METAGROSS,MOVE_BODY_SLAM
376,METAGROSS,MOVE_DEFENSE_CURL
376,METAGROSS,MOVE_DOUBLE_EDGE
376,METAGROSS,MOVE_DYNAMIC_PUNCH
376,METAGROSS,MOVE_ENDURE
376,METAGROSS,MOVE_EXPLOSION
376,METAGROSS,MOVE_FURY_CUTTER
376,METAGROSS,MOVE_ICE_PUNCH
376,METAGROSS,MOVE_ICY_WIND
376,METAGROSS,MOVE_MIMIC
376,METAGROSS,MOVE_MUD_SLAP
376,METAGROSS,MOVE_PSYCH_UP
376,METAGROSS,MOVE_ROCK_SLIDE
376,METAGROSS,MOVE_ROLLOUT
376,METAGROSS,MOVE_SLEEP_TALK
376,METAGROSS,MOVE_SNORE
376,METAGROSS,MOVE_SUBSTITUTE
376,METAGROSS,MOVE_SWAGGER
376,METAGROSS,MOVE_SWIFT
376,METAGROSS,MOVE_THUNDER_PUNCH
377,REGIROCK,MOVE_BODY_SLAM
377,REGIROCK,MOVE_COUNTER
377,REGIROCK,MOVE_DEFENSE_CURL
377,REGIROCK,MOVE_DOUBLE_EDGE
377,REGIROCK,MOVE_DYNAMIC_PUNCH
377,REGIROCK,MOVE_ENDURE
377,REGIROCK,MOVE_EXPLOSION
377,REGIROCK,MOVE_FIRE_PUNCH
377,REGIROCK,MOVE_ICE_PUNCH
377,REGIROCK,MOVE_MEGA_KICK
377,REGIROCK,MOVE_MEGA_PUNCH
377,REGIROCK,MOVE_MIMIC
377,REGIROCK,MOVE_MUD_SLAP
377,REGIROCK,MOVE_PSYCH_UP
377,REGIROCK,MOVE_ROCK_SLIDE
377,REGIROCK,MOVE_ROLLOUT
377,REGIROCK,MOVE_SEISMIC_TOSS
377,REGIROCK,MOVE_SLEEP_TALK
377,REGIROCK,MOVE_SNORE
377,REGIROCK,MOVE_SUBSTITUTE
377,REGIROCK,MOVE_SWAGGER
377,REGIROCK,MOVE_THUNDER_PUNCH
377,REGIROCK,MOVE_THUNDER_WAVE
378,REGICE,MOVE_BODY_SLAM
378,REGICE,MOVE_COUNTER
378,REGICE,MOVE_DEFENSE_CURL
378,REGICE,MOVE_DOUBLE_EDGE
378,REGICE,MOVE_DYNAMIC_PUNCH
378,REGICE,MOVE_ENDURE
378,REGICE,MOVE_EXPLOSION
378,REGICE,MOVE_ICE_PUNCH
378,REGICE,MOVE_ICY_WIND
378,REGICE,MOVE_MEGA_KICK
378,REGICE,MOVE_MEGA_PUNCH
378,REGICE,MOVE_MIMIC
378,REGICE,MOVE_MUD_SLAP
378,REGICE,MOVE_PSYCH_UP
378,REGICE,MOVE_ROCK_SLIDE
378,REGICE,MOVE_ROLLOUT
378,REGICE,MOVE_SEISMIC_TOSS
378,REGICE,MOVE_SLEEP_TALK
378,REGICE,MOVE_SNORE
378,REGICE,MOVE_SUBSTITUTE
378,REGICE,MOVE_SWAGGER
378,REGICE,MOVE_THUNDER_PUNCH
378,REGICE,MOVE_THUNDER_WAVE
379,REGISTEEL,MOVE_BODY_SLAM
379,REGISTEEL,MOVE_COUNTER
379,REGISTEEL,MOVE_DEFENSE_CURL
379,REGISTEEL,MOVE_DOUBLE_EDGE
379,REGISTEEL,MOVE_DYNAMIC_PUNCH
379,REGISTEEL,MOVE_ENDURE
379,REGISTEEL,MOVE_EXPLOSION
379,REGISTEEL,MOVE_ICE_PUNCH
379,REGISTEEL,MOVE_MEGA_KICK
379,REGISTEEL,MOVE_MEGA_PUNCH
379,REGISTEEL,MOVE_MIMIC
379,REGISTEEL,MOVE_MUD_SLAP
379,REGISTEEL,MOVE_PSYCH_UP
379,REGISTEEL,MOVE_ROCK_SLIDE
379,REGISTEEL,MOVE_ROLLOUT
379,REGISTEEL,MOVE_SEISMIC_TOSS
379,REGISTEEL,MOVE_SLEEP_TALK
379,REGISTEEL,MOVE_SNORE
379,REGISTEEL,MOVE_SUBSTITUTE
379,REGISTEEL,MOVE_SWAGGER
379,REGISTEEL,MOVE_THUNDER_PUNCH
379,REGISTEEL,MOVE_THUNDER_WAVE
382,KYOGRE,MOVE_BODY_SLAM
382,KYOGRE,MOVE_DEFENSE_CURL
382,KYOGRE,MOVE_DOUBLE_EDGE
382,KYOGRE,MOVE_ENDURE
382,KYOGRE,MOVE_ICY_WIND
382,KYOGRE,MOVE_MIMIC
382,KYOGRE,MOVE_MUD_SLAP
382,KYOGRE,MOVE_PSYCH_UP
382,KYOGRE,MOVE_ROCK_SLIDE
382,KYOGRE,MOVE_SLEEP_TALK
382,KYOGRE,MOVE_SNORE
382,KYOGRE,MOVE_SUBSTITUTE
382,KYOGRE,MOVE_SWAGGER
382,KYOGRE,MOVE_SWIFT
382,KYOGRE,MOVE_THUNDER_WAVE
383,GROUDON,MOVE_BODY_SLAM
383,GROUDON,MOVE_COUNTER
383,GROUDON,MOVE_DEFENSE_CURL
