version,slot_index_zero_based,item_id_decimal,item_id_hex,slot_kind,item_name_gs_korean,is_placeholder_name,engine_description_source,bank_hex,description_cpu_address_hex,description_file_offset_hex,shared_pointer_reference_count,description,next_count,description_raw_hex,description_record_raw_hex
KOREAN_GOLD,105,106,0x6A,ITEM_ID,연막탄,False,ITEM_DESCRIPTION_BANK_6E,0x6E,0x4FB2,0x1B8FB2,1,우연히 마주친 야생포켓몬에게서<NEXT>반드시 도망칠 수 있다,1,07 4c 07 0c 0a f7 7f 04 46 08 06 09 03 7f 06 df 05 cd 0a 27 09 2f 04 93 07 01 01 34 05 dd 59 04 dd 03 45 06 63 7f 03 15 04 61 09 05 7f 06 26 7f 07 a6 02 d9,07 4c 07 0c 0a f7 7f 04 46 08 06 09 03 7f 06 df 05 cd 0a 27 09 2f 04 93 07 01 01 34 05 dd 59 04 dd 03 45 06 63 7f 03 15 04 61 09 05 7f 06 26 7f 07 a6 02 d9 50
KOREAN_GOLD,106,107,0x6B,ITEM_ID,녹지않는 얼음,False,ITEM_DESCRIPTION_BANK_6E,0x6E,0x4FE7,0x1B8FE7,1,지니게 하면 얼음 타입의<NEXT>기술의 위력이 올라간다,1,08 26 02 cf 01 34 7f 0a 6f 04 89 7f 06 f3 07 8d 7f 09 88 07 a4 07 97 59 01 b2 06 2a 07 97 7f 07 77 03 f2 07 9c 7f 07 23 03 c3 01 03 02 d9,08 26 02 cf 01 34 7f 0a 6f 04 89 7f 06 f3 07 8d 7f 09 88 07 a4 07 97 59 01 b2 06 2a 07 97 7f 07 77 03 f2 07 9c 7f 07 23 03 c3 01 03 02 d9 50
KOREAN_GOLD,107,108,0x6C,ITEM_ID,자석,False,ITEM_DESCRIPTION_BANK_6E,0x6E,0x5016,0x1B9016,1,지니게 하면 전기타입의<NEXT>기술의 위력이 올라간다,1,08 26 02 cf 01 34 7f 0a 6f 04 89 7f 07 cc 01 b2 09 88 07 a4 07 97 59 01 b2 06 2a 07 97 7f 07 77 03 f2 07 9c 7f 07 23 03 c3 01 03 02 d9,08 26 02 cf 01 34 7f 0a 6f 04 89 7f 07 cc 01 b2 09 88 07 a4 07 97 59 01 b2 06 2a 07 97 7f 07 77 03 f2 07 9c 7f 07 23 03 c3 01 03 02 d9 50
KOREAN_GOLD,108,109,0x6D,ITEM_ID,기적의 열매,False,ITEM_DESCRIPTION_BANK_6E,0x6E,0x5044,0x1B9044,1,지니게 하면 자신이 모든<NEXT>상태 이상을 회복시킨다,1,08 26 02 cf 01 34 7f 0a 6f 04 89 7f 07 aa 06 65 07 9c 7f 04 90 03 47 59 05 c3 09 92 7f 07 9c 05 c3 07 8b 7f 0a b8 05 19 06 63 09 82 02 d9,08 26 02 cf 01 34 7f 0a 6f 04 89 7f 07 aa 06 65 07 9c 7f 04 90 03 47 59 05 c3 09 92 7f 07 9c 05 c3 07 8b 7f 0a b8 05 19 06 63 09 82 02 d9 50
KOREAN_GOLD,109,110,0x6E,ITEM_ID,진주,False,ITEM_DESCRIPTION_BANK_6E,0x6E,0x5073,0x1B9073,1,아름다운 진주<NEXT>싸게 팔린다,1,06 c6 04 37 02 d9 07 4e 7f 08 28 08 06 59 06 6e 01 34 7f 09 f8 04 40 02 d9,06 c6 04 37 02 d9 07 4e 7f 08 28 08 06 59 06 6e 01 34 7f 09 f8 04 40 02 d9 50
KOREAN_GOLD,110,111,0x6F,ITEM_ID,큰 진주,False,ITEM_DESCRIPTION_BANK_6E,0x6E,0x508D,0x1B908D,1,아름답고 알이 큰 진주<NEXT>비싸게 팔린다,1,06 c6 04 37 02 e4 01 4d 7f 06 cb 07 9c 7f 09 7b 7f 08 28 08 06 59 05 61 06 6e 01 34 7f 09 f8 04 40 02 d9,06 c6 04 37 02 e4 01 4d 7f 06 cb 07 9c 7f 09 7b 7f 08 28 08 06 59 05 61 06 6e 01 34 7f 09 f8 04 40 02 d9 50
KOREAN_GOLD,111,112,0x70,ITEM_ID,변함없는 돌,False,ITEM_DESCRIPTION_BANK_6E,0x6E,0x50B1,0x1B90B1,1,지니게 한 포켓몬이 진화<NEXT>하지 못하게 되는 이상한 돌,1,08 26 02 cf 01 34 7f 0a 71 7f 0a 27 09 2f 04 93 07 9c 7f 08 28 0a ad 59 0a 6f 08 26 7f 04 98 0a 6f 01 34 7f 03 27 02 c2 7f 07 9c 05 c3 0a 71 7f 03 19,08 26 02 cf 01 34 7f 0a 71 7f 0a 27 09 2f 04 93 07 9c 7f 08 28 0a ad 59 0a 6f 08 26 7f 04 98 0a 6f 01 34 7f 03 27 02 c2 7f 07 9c 05 c3 0a 71 7f 03 19 50
KOREAN_GOLD,112,113,0x71,ITEM_ID,저주의 부적,False,ITEM_DESCRIPTION_BANK_6E,0x6E,0x50E4,0x1B90E4,1,지니게 하면 고스트타입의<NEXT>기술의 위력이 올라간다,1,08 26 02 cf 01 34 7f 0a 6f 04 89 7f 01 4d 06 4a 09 de 09 88 07 a4 07 97 59 01 b2 06 2a 07 97 7f 07 77 03 f2 07 9c 7f 07 23 03 c3 01 03 02 d9,08 26 02 cf 01 34 7f 0a 6f 04 89 7f 01 4d 06 4a 09 de 09 88 07 a4 07 97 59 01 b2 06 2a 07 97 7f 07 77 03 f2 07 9c 7f 07 23 03 c3 01 03 02 d9 50
KOREAN_GOLD,113,114,0x72,ITEM_ID,분노의 호두과자,False,ITEM_DESCRIPTION_BANK_6E,0x6E,0x5114,0x1B9114,1,황토마을의 명물인 호두과자<NEXT>체력을 20 회복시켜준다,1,0a b2 09 b4 04 46 07 8b 07 97 7f 04 8d 04 b0 07 9e 7f 0a a3 03 2e 01 6a 07 aa 59 08 bc 03 f2 07 8b 7f f8 f6 7f 0a b8 05 19 06 63 09 31 08 08 02 d9,0a b2 09 b4 04 46 07 8b 07 97 7f 04 8d 04 b0 07 9e 7f 0a a3 03 2e 01 6a 07 aa 59 08 bc 03 f2 07 8b 7f f8 f6 7f 0a b8 05 19 06 63 09 31 08 08 02 d9 50
KOREAN_GOLD,114,115,0x73,ITEM_ID,GS볼,False,ITEM_DESCRIPTION_BANK_6E,0x6E,0x5146,0x1B9146,1,?,0,0b 67,0b 67 50
KOREAN_GOLD,115,116,0x74,ITEM_ID,블루카드,False,ITEM_DESCRIPTION_BANK_6E,0x6E,0x5149,0x1B9149,1,?,0,0b 67,0b 67 50
KOREAN_GOLD,116,117,0x75,ITEM_ID,기적의 씨,False,ITEM_DESCRIPTION_BANK_6E,0x6E,0x514C,0x1B914C,1,지니게 하면 풀타입의<NEXT>기술의 위력이 올라간다,1,08 26 02 cf 01 34 7f 0a 6f 04 89 7f 0a 3e 09 88 07 a4 07 97 59 01 b2 06 2a 07 97 7f 07 77 03 f2 07 9c 7f 07 23 03 c3 01 03 02 d9,08 26 02 cf 01 34 7f 0a 6f 04 89 7f 0a 3e 09 88 07 a4 07 97 59 01 b2 06 2a 07 97 7f 07 77 03 f2 07 9c 7f 07 23 03 c3 01 03 02 d9 50
KOREAN_GOLD,117,118,0x76,ITEM_ID,굵은 뼈,False,ITEM_DESCRIPTION_BANK_6E,0x6E,0x5178,0x1B9178,1,무언가의 뼈<NEXT>싸게 팔린다,1,04 ab 06 f0 01 01 07 97 7f 05 90 59 06 6e 01 34 7f 09 f8 04 40 02 d9,04 ab 06 f0 01 01 07 97 7f 05 90 59 06 6e 01 34 7f 09 f8 04 40 02 d9 50
KOREAN_GOLD,118,119,0x77,ITEM_ID,기합의 머리띠,False,ITEM_DESCRIPTION_BANK_6E,0x6E,0x5190,0x1B9190,1,지니고 있는 포켓몬은<NEXT>기절하지 않을 때도 있다,1,08 26 02 cf 01 4d 7f 07 a6 02 c2 7f 0a 27 09 2f 04 93 07 8a 59 01 b2 07 cd 0a 6f 08 26 7f 06 ca 07 8b 7f 03 77 03 15 7f 07 a6 02 d9,08 26 02 cf 01 4d 7f 07 a6 02 c2 7f 0a 27 09 2f 04 93 07 8a 59 01 b2 07 cd 0a 6f 08 26 7f 06 ca 07 8b 7f 03 77 03 15 7f 07 a6 02 d9 50
KOREAN_GOLD,119,120,0x78,ITEM_ID,?,True,ITEM_DESCRIPTION_BANK_6E,0x6E,0x51BD,0x1B91BD,1,?,0,0b 67,0b 67 50
KOREAN_GOLD,120,121,0x79,ITEM_ID,힘의 가루,False,ITEM_DESCRIPTION_BANK_6E,0x6E,0x51C0,0x1B91C0,1,체력을 50 회복시켜주는<NEXT>매우 쓴맛의 가루,1,08 bc 03 f2 07 8b 7f fb f6 7f 0a b8 05 19 06 63 09 31 08 06 02 c2 59 04 65 07 4c 7f 06 b4 04 60 07 97 7f 01 01 04 17,08 bc 03 f2 07 8b 7f fb f6 7f 0a b8 05 19 06 63 09 31 08 06 02 c2 59 04 65 07 4c 7f 06 b4 04 60 07 97 7f 01 01 04 17 50
KOREAN_GOLD,121,122,0x7A,ITEM_ID,힘의 뿌리,False,ITEM_DESCRIPTION_BANK_6E,0x6E,0x51E8,0x1B91E8,1,체력을 200 회복시켜주는<NEXT>매우 쓴맛의 뿌리,1,08 bc 03 f2 07 8b 7f f8 f6 f6 7f 0a b8 05 19 06 63 09 31 08 06 02 c2 59 04 65 07 4c 7f 06 b4 04 60 07 97 7f 05 a1 04 3e,08 bc 03 f2 07 8b 7f f8 f6 f6 7f 0a b8 05 19 06 63 09 31 08 06 02 c2 59 04 65 07 4c 7f 06 b4 04 60 07 97 7f 05 a1 04 3e 50
KOREAN_GOLD,122,123,0x7B,ITEM_ID,만능가루,False,ITEM_DESCRIPTION_BANK_6E,0x6E,0x5211,0x1B9211,1,모든 상태이상을<NEXT>치료하지만 매우 맛이 쓰다,1,04 90 03 47 7f 05 c3 09 92 07 9c 05 c3 07 8b 59 09 01 04 11 0a 6f 08 26 04 48 7f 04 65 07 4c 7f 04 60 07 9c 7f 06 b2 02 d9,04 90 03 47 7f 05 c3 09 92 07 9c 05 c3 07 8b 59 09 01 04 11 0a 6f 08 26 04 48 7f 04 65 07 4c 7f 04 60 07 9c 7f 06 b2 02 d9 50
KOREAN_GOLD,123,124,0x7C,ITEM_ID,부활초,False,ITEM_DESCRIPTION_BANK_6E,0x6E,0x523B,0x1B923B,1,기절한 포켓몬을 회복<NEXT>시켜주지만 매우 맛이 쓰다,1,01 b2 07 cd 0a 71 7f 0a 27 09 2f 04 93 07 8b 7f 0a b8 05 19 59 06 63 09 31 08 06 08 26 04 48 7f 04 65 07 4c 7f 04 60 07 9c 7f 06 b2 02 d9,01 b2 07 cd 0a 71 7f 0a 27 09 2f 04 93 07 8b 7f 0a b8 05 19 59 06 63 09 31 08 06 08 26 04 48 7f 04 65 07 4c 7f 04 60 07 9c 7f 06 b2 02 d9 50
KOREAN_GOLD,124,125,0x7D,ITEM_ID,딱딱한 돌,False,ITEM_DESCRIPTION_BANK_6E,0x6E,0x526A,0x1B926A,1,지니게 하면 바위타입의<NEXT>기술의 위력이 올라간다,1,08 26 02 cf 01 34 7f 0a 6f 04 89 7f 04 d9 07 77 09 88 07 a4 07 97 59 01 b2 06 2a 07 97 7f 07 77 03 f2 07 9c 7f 07 23 03 c3 01 03 02 d9,08 26 02 cf 01 34 7f 0a 6f 04 89 7f 04 d9 07 77 09 88 07 a4 07 97 59 01 b2 06 2a 07 97 7f 07 77 03 f2 07 9c 7f 07 23 03 c3 01 03 02 d9 50
KOREAN_GOLD,125,126,0x7E,ITEM_ID,행복의 알,False,ITEM_DESCRIPTION_BANK_6E,0x6E,0x5298,0x1B9298,1,지니고 있는 포켓몬은 경험치를<NEXT>약간 많이 얻을 수 있다,1,08 26 02 cf 01 4d 7f 07 a6 02 c2 7f 0a 27 09 2f 04 93 07 8a 7f 01 46 0a 88 09 01 04 36 59 06 e0 01 03 7f 04 49 07 9c 7f 06 f2 07 8b 7f 06 26 7f 07 a6 02 d9,08 26 02 cf 01 4d 7f 07 a6 02 c2 7f 0a 27 09 2f 04 93 07 8a 7f 01 46 0a 88 09 01 04 36 59 06 e0 01 03 7f 04 49 07 9c 7f 06 f2 07 8b 7f 06 26 7f 07 a6 02 d9 50
KOREAN_GOLD,126,127,0x7F,ITEM_ID,카드키,False,ITEM_DESCRIPTION_BANK_6E,0x6E,0x52CD,0x1B92CD,1,라디오 방송국의 셔터를<NEXT>올릴 수 있다,1,03 c3 03 60 07 20 7f 04 e6 06 0b 01 89 07 97 7f 05 f5 09 9d 04 36 59 07 23 04 41 7f 06 26 7f 07 a6 02 d9,03 c3 03 60 07 20 7f 04 e6 06 0b 01 89 07 97 7f 05 f5 09 9d 04 36 59 07 23 04 41 7f 06 26 7f 07 a6 02 d9 50
KOREAN_GOLD,127,128,0x80,ITEM_ID,기계부품,False,ITEM_DESCRIPTION_BANK_6E,0x6E,0x52F1,0x1B92F1,1,발전소의 기계부품,0,04 df 07 cc 06 02 07 97 7f 01 b2 01 48 05 2e 0a 40,04 df 07 cc 06 02 07 97 7f 01 b2 01 48 05 2e 0a 40 50
KOREAN_GOLD,128,129,0x81,ITEM_ID,?,True,ITEM_DESCRIPTION_BANK_6E,0x6E,0x5303,0x1B9303,1,?,0,0b 67,0b 67 50
KOREAN_GOLD,129,130,0x82,ITEM_ID,분실물,False,ITEM_DESCRIPTION_BANK_6E,0x6E,0x5306,0x1B9306,1,흉내내기 아가씨가 잃어버린<NEXT>삐삐인형,1,0a e4 02 4b 02 4b 01 b2 7f 06 c6 01 01 06 be 01 01 7f 07 a2 06 ee 04 f6 04 40 59 05 af 05 af 07 9e 0a 9c,0a e4 02 4b 02 4b 01 b2 7f 06 c6 01 01 06 be 01 01 7f 07 a2 06 ee 04 f6 04 40 59 05 af 05 af 07 9e 0a 9c 50
KOREAN_GOLD,130,131,0x83,ITEM_ID,별의 모래,False,ITEM_DESCRIPTION_BANK_6E,0x6E,0x532A,0x1B932A,1,빨갛고 아름다운 모래<NEXT>비싸게 팔린다,1,05 71 01 12 01 4d 7f 06 c6 04 37 02 d9 07 4e 7f 04 90 03 d1 59 05 61 06 6e 01 34 7f 09 f8 04 40 02 d9,05 71 01 12 01 4d 7f 06 c6 04 37 02 d9 07 4e 7f 04 90 03 d1 59 05 61 06 6e 01 34 7f 09 f8 04 40 02 d9 50
KOREAN_GOLD,131,132,0x84,ITEM_ID,별의 조각,False,ITEM_DESCRIPTION_BANK_6E,0x6E,0x534D,0x1B934D,1,빨갛고 아름다운 보석조각<NEXT>매우 비싸게 팔린다,1,05 71 01 12 01 4d 7f 06 c6 04 37 02 d9 07 4e 7f 05 18 05 de 07 e6 01 02 59 04 65 07 4c 7f 05 61 06 6e 01 34 7f 09 f8 04 40 02 d9,05 71 01 12 01 4d 7f 06 c6 04 37 02 d9 07 4e 7f 05 18 05 de 07 e6 01 02 59 04 65 07 4c 7f 05 61 06 6e 01 34 7f 09 f8 04 40 02 d9 50
KOREAN_GOLD,132,133,0x85,ITEM_ID,지하의 열쇠,False,ITEM_DESCRIPTION_BANK_6E,0x6E,0x5379,0x1B9379,1,문을 여는 열쇠,0,04 ae 07 8b 7f 07 09 02 c2 7f 07 0d 06 18,04 ae 07 8b 7f 07 09 02 c2 7f 07 0d 06 18 50
KOREAN_GOLD,133,134,0x86,ITEM_ID,정기권,False,ITEM_DESCRIPTION_BANK_6E,0x6E,0x5388,0x1B9388,1,리니어 기차에 승차할 수 있다,0,04 3e 02 cf 06 ee 7f 01 b2 08 97 07 01 7f 06 62 08 97 0a 72 7f 06 26 7f 07 a6 02 d9,04 3e 02 cf 06 ee 7f 01 b2 08 97 07 01 7f 06 62 08 97 0a 72 7f 06 26 7f 07 a6 02 d9 50
KOREAN_GOLD,134,135,0x87,ITEM_ID,?,True,ITEM_DESCRIPTION_BANK_6E,0x6E,0x53A5,0x1B93A5,1,?,0,0b 67,0b 67 50
KOREAN_GOLD,135,136,0x88,ITEM_ID,?,True,ITEM_DESCRIPTION_BANK_6E,0x6E,0x53A8,0x1B93A8,1,?,0,0b 67,0b 67 50
KOREAN_GOLD,136,137,0x89,ITEM_ID,?,True,ITEM_DESCRIPTION_BANK_6E,0x6E,0x53AB,0x1B93AB,1,?,0,0b 67,0b 67 50
KOREAN_GOLD,137,138,0x8A,ITEM_ID,목탄,False,ITEM_DESCRIPTION_BANK_6E,0x6E,0x53AE,0x1B93AE,1,지니게 하면 화염타입의<NEXT>기술의 위력이 올라간다,1,08 26 02 cf 01 34 7f 0a 6f 04 89 7f 0a ad 07 10 09 88 07 a4 07 97 59 01 b2 06 2a 07 97 7f 07 77 03 f2 07 9c 7f 07 23 03 c3 01 03 02 d9,08 26 02 cf 01 34 7f 0a 6f 04 89 7f 0a ad 07 10 09 88 07 a4 07 97 59 01 b2 06 2a 07 97 7f 07 77 03 f2 07 9c 7f 07 23 03 c3 01 03 02 d9 50
KOREAN_GOLD,138,139,0x8B,ITEM_ID,나무열매쥬스,False,ITEM_DESCRIPTION_BANK_6E,0x6E,0x53DC,0x1B93DC,1,나무열매로부터 만들어진 쥬스<NEXT>체력을 20 회복시켜준다,1,02 3a 04 ab 07 0d 04 65 03 fe 05 2e 09 9d 7f 04 48 03 49 06 ee 08 28 7f 08 1a 06 4a 59 08 bc 03 f2 07 8b 7f f8 f6 7f 0a b8 05 19 06 63 09 31 08 08 02 d9,02 3a 04 ab 07 0d 04 65 03 fe 05 2e 09 9d 7f 04 48 03 49 06 ee 08 28 7f 08 1a 06 4a 59 08 bc 03 f2 07 8b 7f f8 f6 7f 0a b8 05 19 06 63 09 31 08 08 02 d9 50
KOREAN_GOLD,139,140,0x8C,ITEM_ID,초점 렌즈,False,ITEM_DESCRIPTION_BANK_6E,0x6E,0x5410,0x1B9410,1,지니게 하면 급소에<NEXT>명중하기 쉽게된다,1,08 26 02 cf 01 34 7f 0a 6f 04 89 7f 01 ae 06 02 07 01 59 04 8d 08 0f 0a 6f 01 b2 7f 06 41 01 34 03 28 02 d9,08 26 02 cf 01 34 7f 0a 6f 04 89 7f 01 ae 06 02 07 01 59 04 8d 08 0f 0a 6f 01 b2 7f 06 41 01 34 03 28 02 d9 50
KOREAN_GOLD,140,141,0x8D,ITEM_ID,?,True,ITEM_DESCRIPTION_BANK_6E,0x6E,0x5435,0x1B9435,1,?,0,0b 67,0b 67 50
KOREAN_GOLD,141,142,0x8E,ITEM_ID,?,True,ITEM_DESCRIPTION_BANK_6E,0x6E,0x5438,0x1B9438,1,?,0,0b 67,0b 67 50
KOREAN_GOLD,142,143,0x8F,ITEM_ID,금속코트,False,ITEM_DESCRIPTION_BANK_6E,0x6E,0x543B,0x1B943B,1,지니게 하면 강철타입의<NEXT>기술의 위력이 올라간다,1,08 26 02 cf 01 34 7f 0a 6f 04 89 7f 01 0d 08 b6 09 88 07 a4 07 97 59 01 b2 06 2a 07 97 7f 07 77 03 f2 07 9c 7f 07 23 03 c3 01 03 02 d9,08 26 02 cf 01 34 7f 0a 6f 04 89 7f 01 0d 08 b6 09 88 07 a4 07 97 59 01 b2 06 2a 07 97 7f 07 77 03 f2 07 9c 7f 07 23 03 c3 01 03 02 d9 50
KOREAN_GOLD,143,144,0x90,ITEM_ID,용의 이빨,False,ITEM_DESCRIPTION_BANK_6E,0x6E,0x5469,0x1B9469,1,지니게 하면 드래곤타입의 <NEXT>기술의 위력이 올라간다,1,08 26 02 cf 01 34 7f 0a 6f 04 89 7f 03 45 03 d1 01 4f 09 88 07 a4 07 97 7f 59 01 b2 06 2a 07 97 7f 07 77 03 f2 07 9c 7f 07 23 03 c3 01 03 02 d9,08 26 02 cf 01 34 7f 0a 6f 04 89 7f 03 45 03 d1 01 4f 09 88 07 a4 07 97 7f 59 01 b2 06 2a 07 97 7f 07 77 03 f2 07 9c 7f 07 23 03 c3 01 03 02 d9 50
KOREAN_GOLD,144,145,0x91,ITEM_ID,?,True,ITEM_DESCRIPTION_BANK_6E,0x6E,0x549A,0x1B949A,1,?,0,0b 67,0b 67 50
KOREAN_GOLD,145,146,0x92,ITEM_ID,먹다 남은 음식,False,ITEM_DESCRIPTION_BANK_6E,0x6E,0x549D,0x1B949D,1,지니게 하면 전투중에<NEXT>체력이 조금씩 회복된다,1,08 26 02 cf 01 34 7f 0a 6f 04 89 7f 07 cc 09 c5 08 0f 07 01 59 08 bc 03 f2 07 9c 7f 07 e6 01 ad 06 bf 7f 0a b8 05 19 03 28 02 d9,08 26 02 cf 01 34 7f 0a 6f 04 89 7f 07 cc 09 c5 08 0f 07 01 59 08 bc 03 f2 07 9c 7f 07 e6 01 ad 06 bf 7f 0a b8 05 19 03 28 02 d9 50
KOREAN_GOLD,146,147,0x93,ITEM_ID,?,True,ITEM_DESCRIPTION_BANK_6E,0x6E,0x54C9,0x1B94C9,1,?,0,0b 67,0b 67 50
KOREAN_GOLD,147,148,0x94,ITEM_ID,?,True,ITEM_DESCRIPTION_BANK_6E,0x6E,0x54CC,0x1B94CC,1,?,0,0b 67,0b 67 50
KOREAN_GOLD,148,149,0x95,ITEM_ID,?,True,ITEM_DESCRIPTION_BANK_6E,0x6E,0x54CF,0x1B94CF,1,?,0,0b 67,0b 67 50
KOREAN_GOLD,149,150,0x96,ITEM_ID,이상한 나무열매,False,ITEM_DESCRIPTION_BANK_6E,0x6E,0x54D2,0x1B94D2,1,지니게 하면 전투중에 자신이<NEXT>기술포인트를 회복시킨다,1,08 26 02 cf 01 34 7f 0a 6f 04 89 7f 07 cc 09 c5 08 0f 07 01 7f 07 aa 06 65 07 9c 59 01 b2 06 2a 0a 27 07 9e 09 de 04 36 7f 0a b8 05 19 06 63 09 82 02 d9,08 26 02 cf 01 34 7f 0a 6f 04 89 7f 07 cc 09 c5 08 0f 07 01 7f 07 aa 06 65 07 9c 59 01 b2 06 2a 0a 27 07 9e 09 de 04 36 7f 0a b8 05 19 06 63 09 82 02 d9 50
KOREAN_GOLD,150,151,0x97,ITEM_ID,용의 비늘,False,ITEM_DESCRIPTION_BANK_6E,0x6E,0x5506,0x1B9506,1,드래곤타입의 포켓몬이<NEXT>가끔 들고있는 신비한 비늘,1,03 45 03 d1 01 4f 09 88 07 a4 07 97 7f 0a 27 09 2f 04 93 07 9c 59 01 01 02 2b 7f 03 49 01 4d 07 a6 02 c2 7f 06 65 05 61 0a 71 7f 05 61 02 c3,03 45 03 d1 01 4f 09 88 07 a4 07 97 7f 0a 27 09 2f 04 93 07 9c 59 01 01 02 2b 7f 03 49 01 4d 07 a6 02 c2 7f 06 65 05 61 0a 71 7f 05 61 02 c3 50
KOREAN_GOLD,151,152,0x98,ITEM_ID,파괴의 유전자,False,ITEM_DESCRIPTION_BANK_6E,0x6E,0x5536,0x1B9536,1,공격력이 팍 올라가지만<NEXT>혼란상태가 되어버린다,1,01 68 01 3d 03 f2 07 9c 7f 09 f5 7f 07 23 03 c3 01 01 08 26 04 48 59 0a a5 03 c5 05 c3 09 92 01 01 7f 03 27 06 ee 04 f6 04 40 02 d9,01 68 01 3d 03 f2 07 9c 7f 09 f5 7f 07 23 03 c3 01 01 08 26 04 48 59 0a a5 03 c5 05 c3 09 92 01 01 7f 03 27 06 ee 04 f6 04 40 02 d9 50
KOREAN_GOLD,152,153,0x99,ITEM_ID,?,True,ITEM_DESCRIPTION_BANK_6E,0x6E,0x5563,0x1B9563,1,?,0,0b 67,0b 67 50
KOREAN_GOLD,153,154,0x9A,ITEM_ID,?,True,ITEM_DESCRIPTION_BANK_6E,0x6E,0x5566,0x1B9566,1,?,0,0b 67,0b 67 50
KOREAN_GOLD,154,155,0x9B,ITEM_ID,?,True,ITEM_DESCRIPTION_BANK_6E,0x6E,0x5569,0x1B9569,1,?,0,0b 67,0b 67 50
KOREAN_GOLD,155,156,0x9C,ITEM_ID,성스러운 분말,False,ITEM_DESCRIPTION_BANK_6E,0x6E,0x556C,0x1B956C,1,기절한 모든 포켓몬을<NEXT>정상적인 상태로 만들어준다,1,01 b2 07 cd 0a 71 7f 04 90 03 47 7f 0a 27 09 2f 04 93 07 8b 59 07 d4 05 c3 07 cb 07 9e 7f 05 c3 09 92 03 fe 7f 04 48 03 49 06 ee 08 08 02 d9,01 b2 07 cd 0a 71 7f 04 90 03 47 7f 0a 27 09 2f 04 93 07 8b 59 07 d4 05 c3 07 cb 07 9e 7f 05 c3 09 92 03 fe 7f 04 48 03 49 06 ee 08 08 02 d9 50
KOREAN_GOLD,156,157,0x9D,ITEM_ID,헤비볼,False,ITEM_DESCRIPTION_BANK_6E,0x6E,0x559C,0x1B959C,1,체중이 많이 나가는 포켓몬을<NEXT>잡기 쉬운 볼,1,08 bc 08 0f 07 9c 7f 04 49 07 9c 7f 02 3a 01 01 02 c2 7f 0a 27 09 2f 04 93 07 8b 59 07 b2 01 b2 7f 06 3c 07 4e 7f 05 1c,08 bc 08 0f 07 9c 7f 04 49 07 9c 7f 02 3a 01 01 02 c2 7f 0a 27 09 2f 04 93 07 8b 59 07 b2 01 b2 7f 06 3c 07 4e 7f 05 1c 50
KOREAN_GOLD,157,158,0x9E,ITEM_ID,꽃무늬 메일,False,ITEM_DESCRIPTION_BANK_6E,0x6E,0x55C5,0x1B95C5,1,꽃무늬 모양의 편지지<NEXT>쓴 메일을 포켓몬에게 지니게 한다,1,01 f9 04 ab 02 cc 7f 04 90 06 e7 07 97 7f 0a 1d 08 26 08 26 59 06 b4 7f 04 7e 07 9f 07 8b 7f 0a 27 09 2f 04 93 07 01 01 34 7f 08 26 02 cf 01 34 7f 0a 71 02 d9,01 f9 04 ab 02 cc 7f 04 90 06 e7 07 97 7f 0a 1d 08 26 08 26 59 06 b4 7f 04 7e 07 9f 07 8b 7f 0a 27 09 2f 04 93 07 01 01 34 7f 08 26 02 cf 01 34 7f 0a 71 02 d9 50
KOREAN_GOLD,158,159,0x9F,ITEM_ID,레벨볼,False,ITEM_DESCRIPTION_BANK_6E,0x6E,0x55FB,0x1B95FB,1,자신의 포켓몬보다 상대의<NEXT>레벨이 낮을수록 잡기쉽다,1,07 aa 06 65 07 97 7f 0a 27 09 2f 04 93 05 18 02 d9 7f 05 c3 02 eb 07 97 59 03 e9 05 07 07 9c 7f 02 47 07 8b 06 26 03 ff 7f 07 b2 01 b2 06 41 02 d9,07 aa 06 65 07 97 7f 0a 27 09 2f 04 93 05 18 02 d9 7f 05 c3 02 eb 07 97 59 03 e9 05 07 07 9c 7f 02 47 07 8b 06 26 03 ff 7f 07 b2 01 b2 06 41 02 d9 50
KOREAN_GOLD,159,160,0xA0,ITEM_ID,루어볼,False,ITEM_DESCRIPTION_BANK_6E,0x6E,0x562D,0x1B962D,1,낚아올린 포켓몬이라면<NEXT>잡기 쉽게되는 볼,1,02 3c 06 c6 07 23 04 40 7f 0a 27 09 2f 04 93 07 9c 03 c3 04 89 59 07 b2 01 b2 7f 06 41 01 34 03 27 02 c2 7f 05 1c,02 3c 06 c6 07 23 04 40 7f 0a 27 09 2f 04 93 07 9c 03 c3 04 89 59 07 b2 01 b2 7f 06 41 01 34 03 27 02 c2 7f 05 1c 50
KOREAN_GOLD,160,161,0xA1,ITEM_ID,스피드볼,False,ITEM_DESCRIPTION_BANK_6E,0x6E,0x5654,0x1B9654,1,도망치는 발걸음이 빠른 포켓몬을<NEXT>잡기 쉬운 볼,1,03 15 04 61 09 01 02 c2 7f 04 df 01 29 07 8d 07 9c 7f 05 6c 04 35 7f 0a 27 09 2f 04 93 07 8b 59 07 b2 01 b2 7f 06 3c 07 4e 7f 05 1c,03 15 04 61 09 01 02 c2 7f 04 df 01 29 07 8d 07 9c 7f 05 6c 04 35 7f 0a 27 09 2f 04 93 07 8b 59 07 b2 01 b2 7f 06 3c 07 4e 7f 05 1c 50
KOREAN_GOLD,161,162,0xA2,ITEM_ID,?,True,ITEM_DESCRIPTION_BANK_6E,0x6E,0x5681,0x1B9681,1,?,0,0b 67,0b 67 50
