code_hex,width_bytes,text,kind
0x0836,2,짝,HANGUL
0x0837,2,짠,HANGUL
0x0838,2,짢,HANGUL
0x0839,2,짤,HANGUL
0x083A,2,짧,HANGUL
0x083B,2,짬,HANGUL
0x083C,2,짭,HANGUL
0x083D,2,짯,HANGUL
0x083E,2,짰,HANGUL
0x083F,2,짱,HANGUL
0x0840,2,째,HANGUL
0x0841,2,짹,HANGUL
0x0842,2,짼,HANGUL
0x0843,2,쨀,HANGUL
0x0844,2,쨈,HANGUL
0x0845,2,쨉,HANGUL
0x0846,2,쨋,HANGUL
0x0847,2,쨌,HANGUL
0x0848,2,쨍,HANGUL
0x0849,2,쨔,HANGUL
0x084A,2,쨘,HANGUL
0x084B,2,쨩,HANGUL
0x084C,2,쩌,HANGUL
0x084D,2,쩍,HANGUL
0x084E,2,쩐,HANGUL
0x084F,2,쩔,HANGUL
0x0860,2,쩜,HANGUL
0x0861,2,쩝,HANGUL
0x0862,2,쩟,HANGUL
0x0863,2,쩠,HANGUL
0x0864,2,쩡,HANGUL
0x0865,2,쩨,HANGUL
0x0866,2,쩽,HANGUL
0x0867,2,쪄,HANGUL
0x0868,2,쪘,HANGUL
0x0869,2,쪼,HANGUL
0x086A,2,쪽,HANGUL
0x086B,2,쫀,HANGUL
0x086C,2,쫄,HANGUL
0x086D,2,쫌,HANGUL
0x086E,2,쫍,HANGUL
0x086F,2,쫏,HANGUL
0x0870,2,쫑,HANGUL
0x0871,2,쫓,HANGUL
0x0872,2,쫘,HANGUL
0x0873,2,쫙,HANGUL
0x0874,2,쫠,HANGUL
0x0875,2,쫬,HANGUL
0x0876,2,쫴,HANGUL
0x0877,2,쬈,HANGUL
0x0878,2,쬐,HANGUL
0x0879,2,쬔,HANGUL
0x087A,2,쬘,HANGUL
0x087B,2,쬠,HANGUL
0x087C,2,쬡,HANGUL
0x087D,2,쭁,HANGUL
0x087E,2,쭈,HANGUL
0x087F,2,쭉,HANGUL
0x0880,2,쭌,HANGUL
0x0881,2,쭐,HANGUL
0x0882,2,쭘,HANGUL
0x0883,2,쭙,HANGUL
0x0884,2,쭝,HANGUL
0x0885,2,쭤,HANGUL
0x0886,2,쭸,HANGUL
0x0887,2,쭹,HANGUL
0x0888,2,쮜,HANGUL
0x0889,2,쮸,HANGUL
0x088A,2,쯔,HANGUL
0x088B,2,쯤,HANGUL
0x088C,2,쯧,HANGUL
0x088D,2,쯩,HANGUL
0x088E,2,찌,HANGUL
0x088F,2,찍,HANGUL
0x0890,2,찐,HANGUL
0x0891,2,찔,HANGUL
0x0892,2,찜,HANGUL
0x0893,2,찝,HANGUL
0x0894,2,찡,HANGUL
0x0895,2,찢,HANGUL
0x0896,2,찧,HANGUL
0x0897,2,차,HANGUL
0x0898,2,착,HANGUL
0x0899,2,찬,HANGUL
0x089A,2,찮,HANGUL
0x089B,2,찰,HANGUL
0x089C,2,참,HANGUL
0x089D,2,찹,HANGUL
0x089E,2,찻,HANGUL
0x08A1,2,찼,HANGUL
0x08A2,2,창,HANGUL
0x08A3,2,찾,HANGUL
0x08A4,2,채,HANGUL
0x08A5,2,책,HANGUL
0x08A6,2,챈,HANGUL
0x08A7,2,챌,HANGUL
0x08A8,2,챔,HANGUL
0x08A9,2,챕,HANGUL
0x08AA,2,챗,HANGUL
0x08AB,2,챘,HANGUL
0x08AC,2,챙,HANGUL
0x08AD,2,챠,HANGUL
0x08AE,2,챤,HANGUL
0x08AF,2,챦,HANGUL
0x08B0,2,챨,HANGUL
0x08B1,2,챰,HANGUL
0x08B2,2,챵,HANGUL
0x08B3,2,처,HANGUL
0x08B4,2,척,HANGUL
0x08B5,2,천,HANGUL
0x08B6,2,철,HANGUL
0x08B7,2,첨,HANGUL
0x08B8,2,첩,HANGUL
0x08B9,2,첫,HANGUL
0x08BA,2,첬,HANGUL
0x08BB,2,청,HANGUL
0x08BC,2,체,HANGUL
0x08BD,2,첵,HANGUL
0x08BE,2,첸,HANGUL
0x08BF,2,첼,HANGUL
0x08C0,2,쳄,HANGUL
0x08C1,2,쳅,HANGUL
0x08C2,2,쳇,HANGUL
0x08C3,2,쳉,HANGUL
0x08C4,2,쳐,HANGUL
0x08C5,2,쳔,HANGUL
0x08C6,2,쳤,HANGUL
0x08C7,2,쳬,HANGUL
0x08C8,2,쳰,HANGUL
0x08C9,2,촁,HANGUL
0x08CA,2,초,HANGUL
0x08CB,2,촉,HANGUL
0x08CC,2,촌,HANGUL
0x08CD,2,촐,HANGUL
0x08CE,2,촘,HANGUL
0x08CF,2,촙,HANGUL
0x08D0,2,촛,HANGUL
0x08D1,2,총,HANGUL
0x08D2,2,촤,HANGUL
0x08D3,2,촨,HANGUL
0x08D4,2,촬,HANGUL
0x08D5,2,촹,HANGUL
0x08D6,2,최,HANGUL
0x08D7,2,쵠,HANGUL
0x08D8,2,쵤,HANGUL
0x08D9,2,쵬,HANGUL
0x08DA,2,쵭,HANGUL
0x08DB,2,쵯,HANGUL
0x08DC,2,쵱,HANGUL
0x08DD,2,쵸,HANGUL
0x08DE,2,춈,HANGUL
0x08DF,2,추,HANGUL
0x08E0,2,축,HANGUL
0x08E1,2,춘,HANGUL
0x08E2,2,출,HANGUL
0x08E3,2,춤,HANGUL
0x08E4,2,춥,HANGUL
0x08E5,2,춧,HANGUL
0x08E6,2,충,HANGUL
0x08E7,2,춰,HANGUL
0x08E8,2,췄,HANGUL
0x08E9,2,췌,HANGUL
0x08EA,2,췐,HANGUL
0x08EB,2,취,HANGUL
0x08EC,2,췬,HANGUL
0x08ED,2,췰,HANGUL
0x08EE,2,췸,HANGUL
0x08EF,2,췹,HANGUL
0x08F0,2,췻,HANGUL
0x08F1,2,췽,HANGUL
0x08F2,2,츄,HANGUL
0x08F3,2,츈,HANGUL
0x08F4,2,츌,HANGUL
0x08F5,2,츔,HANGUL
0x08F6,2,츙,HANGUL
0x08F7,2,츠,HANGUL
0x08F8,2,측,HANGUL
0x08F9,2,츤,HANGUL
0x08FA,2,츨,HANGUL
0x08FB,2,츰,HANGUL
0x08FC,2,츱,HANGUL
0x08FD,2,츳,HANGUL
0x08FE,2,층,HANGUL
0x0901,2,치,HANGUL
0x0902,2,칙,HANGUL
0x0903,2,친,HANGUL
0x0904,2,칟,HANGUL
0x0905,2,칠,HANGUL
0x0906,2,칡,HANGUL
0x0907,2,침,HANGUL
0x0908,2,칩,HANGUL
0x0909,2,칫,HANGUL
0x090A,2,칭,HANGUL
0x090B,2,카,HANGUL
0x090C,2,칵,HANGUL
0x090D,2,칸,HANGUL
0x090E,2,칼,HANGUL
0x090F,2,캄,HANGUL
0x0910,2,캅,HANGUL
0x0911,2,캇,HANGUL
0x0912,2,캉,HANGUL
0x0913,2,캐,HANGUL
0x0914,2,캑,HANGUL
0x0915,2,캔,HANGUL
0x0916,2,캘,HANGUL
0x0917,2,캠,HANGUL
0x0918,2,캡,HANGUL
0x0919,2,캣,HANGUL
0x091A,2,캤,HANGUL
0x091B,2,캥,HANGUL
0x091C,2,캬,HANGUL
0x091D,2,캭,HANGUL
0x091E,2,컁,HANGUL
0x091F,2,커,HANGUL
0x0920,2,컥,HANGUL
0x0921,2,컨,HANGUL
0x0922,2,컫,HANGUL
0x0923,2,컬,HANGUL
0x0924,2,컴,HANGUL
0x0925,2,컵,HANGUL
0x0926,2,컷,HANGUL
0x0927,2,컸,HANGUL
0x0928,2,컹,HANGUL
0x0929,2,케,HANGUL
0x092A,2,켁,HANGUL
0x092B,2,켄,HANGUL
0x092C,2,켈,HANGUL
0x092D,2,켐,HANGUL
0x092E,2,켑,HANGUL
0x092F,2,켓,HANGUL
0x0930,2,켕,HANGUL
0x0931,2,켜,HANGUL
0x0932,2,켠,HANGUL
0x0933,2,켤,HANGUL
0x0934,2,켬,HANGUL
0x0935,2,켭,HANGUL
0x0936,2,켯,HANGUL
0x0937,2,켰,HANGUL
0x0938,2,켱,HANGUL
0x0939,2,켸,HANGUL
0x093A,2,코,HANGUL
0x093B,2,콕,HANGUL
0x093C,2,콘,HANGUL
0x093D,2,콜,HANGUL
0x093E,2,콤,HANGUL
0x093F,2,콥,HANGUL
0x0940,2,콧,HANGUL
0x0941,2,콩,HANGUL
0x0942,2,콰,HANGUL
0x0943,2,콱,HANGUL
0x0944,2,콴,HANGUL
0x0945,2,콸,HANGUL
0x0946,2,쾀,HANGUL
0x0947,2,쾅,HANGUL
0x0948,2,쾌,HANGUL
0x0949,2,쾡,HANGUL
0x094A,2,쾨,HANGUL
0x094B,2,쾰,HANGUL
0x094C,2,쿄,HANGUL
0x094D,2,쿠,HANGUL
0x094E,2,쿡,HANGUL
0x094F,2,쿤,HANGUL
0x0960,2,쿨,HANGUL
0x0961,2,쿰,HANGUL
0x0962,2,쿱,HANGUL
0x0963,2,쿳,HANGUL
0x0964,2,쿵,HANGUL
0x0965,2,쿼,HANGUL
0x0966,2,퀀,HANGUL
0x0967,2,퀄,HANGUL
0x0968,2,퀑,HANGUL
0x0969,2,퀘,HANGUL
0x096A,2,퀭,HANGUL
0x096B,2,퀴,HANGUL
0x096C,2,퀵,HANGUL
0x096D,2,퀸,HANGUL
0x096E,2,퀼,HANGUL
0x0971,2,큄,HANGUL
0x0972,2,큅,HANGUL
0x0973,2,큇,HANGUL
0x0974,2,큉,HANGUL
0x0975,2,큐,HANGUL
0x0976,2,큔,HANGUL
0x0977,2,큘,HANGUL
0x0978,2,큠,HANGUL
0x0979,2,크,HANGUL
0x097A,2,큭,HANGUL
0x097B,2,큰,HANGUL
0x097C,2,클,HANGUL
0x097D,2,큼,HANGUL
0x097E,2,큽,HANGUL
0x097F,2,킁,HANGUL
0x0980,2,키,HANGUL
0x0981,2,킥,HANGUL
0x0982,2,킨,HANGUL
0x0983,2,킬,HANGUL
0x0984,2,킴,HANGUL
0x0985,2,킵,HANGUL
0x0986,2,킷,HANGUL
0x0987,2,킹,HANGUL
0x0988,2,타,HANGUL
0x0989,2,탁,HANGUL
0x098A,2,탄,HANGUL
0x098B,2,탈,HANGUL
0x098C,2,탉,HANGUL
0x098D,2,탐,HANGUL
0x098E,2,탑,HANGUL
0x098F,2,탓,HANGUL
0x0990,2,탔,HANGUL
0x0991,2,탕,HANGUL
0x0992,2,태,HANGUL
0x0993,2,택,HANGUL
0x0994,2,탠,HANGUL
0x0995,2,탤,HANGUL
0x0996,2,탬,HANGUL
0x0997,2,탭,HANGUL
0x0998,2,탯,HANGUL
0x0999,2,탰,HANGUL
0x099A,2,탱,HANGUL
0x099B,2,탸,HANGUL
0x099C,2,턍,HANGUL
0x099D,2,터,HANGUL
0x099E,2,턱,HANGUL
0x099F,2,턴,HANGUL
0x09A0,2,털,HANGUL
0x09A1,2,턺,HANGUL
0x09A2,2,텀,HANGUL
0x09A3,2,텁,HANGUL
0x09A4,2,텃,HANGUL
0x09A5,2,텄,HANGUL
0x09A6,2,텅,HANGUL
0x09A7,2,테,HANGUL
0x09A8,2,텍,HANGUL
0x09A9,2,텐,HANGUL
0x09AA,2,텔,HANGUL
0x09AB,2,템,HANGUL
0x09AC,2,텝,HANGUL
0x09AD,2,텟,HANGUL
0x09AE,2,텡,HANGUL
0x09AF,2,텨,HANGUL
0x09B0,2,텬,HANGUL
0x09B1,2,텼,HANGUL
0x09B2,2,톄,HANGUL
0x09B3,2,톈,HANGUL
0x09B4,2,토,HANGUL
0x09B5,2,톡,HANGUL
0x09B6,2,톤,HANGUL
0x09B7,2,톨,HANGUL
0x09B8,2,톰,HANGUL
0x09B9,2,톱,HANGUL
0x09BA,2,톳,HANGUL
0x09BB,2,통,HANGUL
0x09BC,2,톺,HANGUL
0x09BD,2,톼,HANGUL
0x09BE,2,퇀,HANGUL
0x09BF,2,퇘,HANGUL
0x09C0,2,퇴,HANGUL
0x09C1,2,퇸,HANGUL
0x09C2,2,툇,HANGUL
0x09C3,2,툉,HANGUL
0x09C4,2,툐,HANGUL
0x09C5,2,투,HANGUL
0x09C6,2,툭,HANGUL
0x09C7,2,툰,HANGUL
0x09C8,2,툴,HANGUL
0x09C9,2,툼,HANGUL
0x09CA,2,툽,HANGUL
0x09CB,2,툿,HANGUL
0x09CC,2,퉁,HANGUL
0x09CD,2,퉈,HANGUL
0x09CE,2,퉜,HANGUL
0x09D1,2,퉤,HANGUL
0x09D2,2,튀,HANGUL
0x09D3,2,튁,HANGUL
0x09D4,2,튄,HANGUL
0x09D5,2,튈,HANGUL
0x09D6,2,튐,HANGUL
0x09D7,2,튑,HANGUL
0x09D8,2,튕,HANGUL
0x09D9,2,튜,HANGUL
0x09DA,2,튠,HANGUL
0x09DB,2,튤,HANGUL
0x09DC,2,튬,HANGUL
0x09DD,2,튱,HANGUL
0x09DE,2,트,HANGUL
0x09DF,2,특,HANGUL
0x09E0,2,튼,HANGUL
0x09E1,2,튿,HANGUL
0x09E2,2,틀,HANGUL
0x09E3,2,틂,HANGUL
0x09E4,2,틈,HANGUL
0x09E5,2,틉,HANGUL
0x09E6,2,틋,HANGUL
0x09E7,2,틔,HANGUL
0x09E8,2,틘,HANGUL
0x09E9,2,틜,HANGUL
0x09EA,2,틤,HANGUL
0x09EB,2,틥,HANGUL
0x09EC,2,티,HANGUL
0x09ED,2,틱,HANGUL
0x09EE,2,틴,HANGUL
0x09EF,2,틸,HANGUL
0x09F0,2,팀,HANGUL
0x09F1,2,팁,HANGUL
0x09F2,2,팃,HANGUL
0x09F3,2,팅,HANGUL
0x09F4,2,파,HANGUL
0x09F5,2,팍,HANGUL
0x09F6,2,팎,HANGUL
0x09F7,2,판,HANGUL
0x09F8,2,팔,HANGUL
0x09F9,2,팖,HANGUL
0x09FA,2,팜,HANGUL
0x09FB,2,팝,HANGUL
0x09FC,2,팟,HANGUL
0x09FD,2,팠,HANGUL
0x09FE,2,팡,HANGUL
0x09FF,2,팥,HANGUL
0x0A00,2,패,HANGUL
0x0A01,2,팩,HANGUL
0x0A02,2,팬,HANGUL
0x0A03,2,팰,HANGUL
0x0A04,2,팸,HANGUL
0x0A05,2,팹,HANGUL
0x0A06,2,팻,HANGUL
0x0A07,2,팼,HANGUL
0x0A08,2,팽,HANGUL
0x0A09,2,퍄,HANGUL
0x0A0A,2,퍅,HANGUL
0x0A0B,2,퍼,HANGUL
0x0A0C,2,퍽,HANGUL
0x0A0D,2,펀,HANGUL
0x0A0E,2,펄,HANGUL
0x0A0F,2,펌,HANGUL
0x0A10,2,펍,HANGUL
0x0A11,2,펏,HANGUL
0x0A12,2,펐,HANGUL
0x0A13,2,펑,HANGUL
0x0A14,2,페,HANGUL
0x0A15,2,펙,HANGUL
0x0A16,2,펜,HANGUL
0x0A17,2,펠,HANGUL
0x0A18,2,펨,HANGUL
0x0A19,2,펩,HANGUL
0x0A1A,2,펫,HANGUL
0x0A1B,2,펭,HANGUL
0x0A1C,2,펴,HANGUL
0x0A1D,2,편,HANGUL
0x0A1E,2,펼,HANGUL
0x0A1F,2,폄,HANGUL
0x0A20,2,폅,HANGUL
0x0A21,2,폈,HANGUL
0x0A22,2,평,HANGUL
0x0A23,2,폐,HANGUL
0x0A24,2,폘,HANGUL
0x0A25,2,폡,HANGUL
0x0A26,2,폣,HANGUL
0x0A27,2,포,HANGUL
0x0A28,2,폭,HANGUL
0x0A29,2,폰,HANGUL
0x0A2A,2,폴,HANGUL
0x0A2B,2,폼,HANGUL
0x0A2C,2,폽,HANGUL
0x0A2D,2,폿,HANGUL
0x0A2E,2,퐁,HANGUL
0x0A31,2,퐈,HANGUL
0x0A32,2,퐝,HANGUL
0x0A33,2,푀,HANGUL
0x0A34,2,푄,HANGUL
0x0A35,2,표,HANGUL
0x0A36,2,푠,HANGUL
0x0A37,2,푤,HANGUL
0x0A38,2,푭,HANGUL
0x0A39,2,푯,HANGUL
0x0A3A,2,푸,HANGUL
0x0A3B,2,푹,HANGUL
0x0A3C,2,푼,HANGUL
0x0A3D,2,푿,HANGUL
0x0A3E,2,풀,HANGUL
0x0A3F,2,풂,HANGUL
0x0A40,2,품,HANGUL
0x0A41,2,풉,HANGUL
0x0A42,2,풋,HANGUL
0x0A43,2,풍,HANGUL
0x0A44,2,풔,HANGUL
0x0A45,2,풩,HANGUL
0x0A46,2,퓌,HANGUL
0x0A47,2,퓐,HANGUL
0x0A48,2,퓔,HANGUL
0x0A49,2,퓜,HANGUL
0x0A4A,2,퓟,HANGUL
0x0A4B,2,퓨,HANGUL
0x0A4C,2,퓬,HANGUL
0x0A4D,2,퓰,HANGUL
0x0A4E,2,퓸,HANGUL
0x0A4F,2,퓻,HANGUL
0x0A60,2,퓽,HANGUL
0x0A61,2,프,HANGUL
0x0A62,2,픈,HANGUL
0x0A63,2,플,HANGUL
0x0A64,2,픔,HANGUL
0x0A65,2,픕,HANGUL
0x0A66,2,픗,HANGUL
0x0A67,2,피,HANGUL
0x0A68,2,픽,HANGUL
0x0A69,2,핀,HANGUL
0x0A6A,2,필,HANGUL
0x0A6B,2,핌,HANGUL
0x0A6C,2,핍,HANGUL
0x0A6D,2,핏,HANGUL
0x0A6E,2,핑,HANGUL
0x0A6F,2,하,HANGUL
0x0A70,2,학,HANGUL
0x0A71,2,한,HANGUL
0x0A72,2,할,HANGUL
0x0A73,2,핥,HANGUL
0x0A74,2,함,HANGUL
0x0A75,2,합,HANGUL
0x0A76,2,핫,HANGUL
0x0A77,2,항,HANGUL
0x0A78,2,해,HANGUL
0x0A79,2,핵,HANGUL
0x0A7A,2,핸,HANGUL
0x0A7B,2,핼,HANGUL
0x0A7C,2,햄,HANGUL
0x0A7D,2,햅,HANGUL
0x0A7E,2,햇,HANGUL
0x0A7F,2,했,HANGUL
0x0A80,2,행,HANGUL
0x0A81,2,햐,HANGUL
0x0A82,2,향,HANGUL
0x0A83,2,허,HANGUL
0x0A84,2,헉,HANGUL
0x0A85,2,헌,HANGUL
0x0A86,2,헐,HANGUL
0x0A87,2,헒,HANGUL
0x0A88,2,험,HANGUL
0x0A89,2,헙,HANGUL
0x0A8A,2,헛,HANGUL
0x0A8B,2,헝,HANGUL
0x0A8C,2,헤,HANGUL
0x0A8D,2,헥,HANGUL
0x0A8E,2,헨,HANGUL
0x0A8F,2,헬,HANGUL
0x0A90,2,헴,HANGUL
0x0A91,2,헵,HANGUL
0x0A92,2,헷,HANGUL
0x0A93,2,헹,HANGUL
0x0A94,2,혀,HANGUL
0x0A95,2,혁,HANGUL
0x0A96,2,현,HANGUL
0x0A97,2,혈,HANGUL
0x0A98,2,혐,HANGUL
0x0A99,2,협,HANGUL
0x0A9A,2,혓,HANGUL
0x0A9B,2,혔,HANGUL
0x0A9C,2,형,HANGUL
0x0A9D,2,혜,HANGUL
0x0A9E,2,혠,HANGUL
0x0AA1,2,혤,HANGUL
0x0AA2,2,혭,HANGUL
0x0AA3,2,호,HANGUL
0x0AA4,2,혹,HANGUL
0x0AA5,2,혼,HANGUL
0x0AA6,2,홀,HANGUL
0x0AA7,2,홅,HANGUL
0x0AA8,2,홈,HANGUL
0x0AA9,2,홉,HANGUL
0x0AAA,2,홋,HANGUL
0x0AAB,2,홍,HANGUL
0x0AAC,2,홑,HANGUL
0x0AAD,2,화,HANGUL
0x0AAE,2,확,HANGUL
0x0AAF,2,환,HANGUL
0x0AB0,2,활,HANGUL
0x0AB1,2,홧,HANGUL
0x0AB2,2,황,HANGUL
0x0AB3,2,홰,HANGUL
0x0AB4,2,홱,HANGUL
0x0AB5,2,홴,HANGUL
0x0AB6,2,횃,HANGUL
0x0AB7,2,횅,HANGUL
0x0AB8,2,회,HANGUL
0x0AB9,2,획,HANGUL
0x0ABA,2,횐,HANGUL
0x0ABB,2,횔,HANGUL
0x0ABC,2,횝,HANGUL
0x0ABD,2,횟,HANGUL
0x0ABE,2,횡,HANGUL
0x0ABF,2,효,HANGUL
0x0AC0,2,횬,HANGUL
0x0AC1,2,횰,HANGUL
0x0AC2,2,횹,HANGUL
0x0AC3,2,횻,HANGUL
0x0AC4,2,후,HANGUL
0x0AC5,2,훅,HANGUL
0x0AC6,2,훈,HANGUL
0x0AC7,2,훌,HANGUL
0x0AC8,2,훑,HANGUL
0x0AC9,2,훔,HANGUL
0x0ACA,2,훗,HANGUL
0x0ACB,2,훙,HANGUL
0x0ACC,2,훠,HANGUL
0x0ACD,2,훤,HANGUL
0x0ACE,2,훨,HANGUL
0x0ACF,2,훰,HANGUL
0x0AD0,2,훵,HANGUL
0x0AD1,2,훼,HANGUL
0x0AD2,2,훽,HANGUL
0x0AD3,2,휀,HANGUL
0x0AD4,2,휄,HANGUL
0x0AD5,2,휑,HANGUL
0x0AD6,2,휘,HANGUL
0x0AD7,2,휙,HANGUL
0x0AD8,2,휜,HANGUL
0x0AD9,2,휠,HANGUL
0x0ADA,2,휨,HANGUL
0x0ADB,2,휩,HANGUL
0x0ADC,2,휫,HANGUL
0x0ADD,2,휭,HANGUL
0x0ADE,2,휴,HANGUL
0x0ADF,2,휵,HANGUL
0x0AE0,2,휸,HANGUL
0x0AE1,2,휼,HANGUL
0x0AE2,2,흄,HANGUL
0x0AE3,2,흇,HANGUL
0x0AE4,2,흉,HANGUL
0x0AE5,2,흐,HANGUL
0x0AE6,2,흑,HANGUL
0x0AE7,2,흔,HANGUL
0x0AE8,2,흖,HANGUL
0x0AE9,2,흗,HANGUL
0x0AEA,2,흘,HANGUL
0x0AEB,2,흙,HANGUL
0x0AEC,2,흠,HANGUL
0x0AED,2,흡,HANGUL
0x0AEE,2,흣,HANGUL
0x0AEF,2,흥,HANGUL
0x0AF0,2,흩,HANGUL
0x0AF1,2,희,HANGUL
0x0AF2,2,흰,HANGUL
0x0AF3,2,흴,HANGUL
0x0AF4,2,흼,HANGUL
0x0AF5,2,흽,HANGUL
0x0AF6,2,힁,HANGUL
0x0AF7,2,히,HANGUL
0x0AF8,2,힉,HANGUL
0x0AF9,2,힌,HANGUL
0x0AFA,2,힐,HANGUL
0x0AFB,2,힘,HANGUL
0x0AFC,2,힙,HANGUL
0x0AFD,2,힛,HANGUL
0x0AFE,2,힝,HANGUL
0x0B00,2,<ㄱ>,TABLE_B_SYMBOL
0x0B01,2,<ㄴ>,TABLE_B_SYMBOL
0x0B02,2,<ㄷ>,TABLE_B_SYMBOL
0x0B03,2,<ㄹ>,TABLE_B_SYMBOL
0x0B04,2,<ㅁ>,TABLE_B_SYMBOL
0x0B05,2,<ㅂ>,TABLE_B_SYMBOL
0x0B06,2,<ㅅ>,TABLE_B_SYMBOL
0x0B07,2,<ㅇ>,TABLE_B_SYMBOL
0x0B08,2,<ㅈ>,TABLE_B_SYMBOL
0x0B09,2,<ㅊ>,TABLE_B_SYMBOL
0x0B0A,2,<ㅋ>,TABLE_B_SYMBOL
0x0B0B,2,<ㅌ>,TABLE_B_SYMBOL
0x0B0C,2,<ㅍ>,TABLE_B_SYMBOL
0x0B0D,2,<ㅎ>,TABLE_B_SYMBOL
0x0B0E,2,<ㄲ>,TABLE_B_SYMBOL
0x0B0F,2,<ㄸ>,TABLE_B_SYMBOL
0x0B10,2,<ㅃ>,TABLE_B_SYMBOL
0x0B11,2,<ㅆ>,TABLE_B_SYMBOL
0x0B12,2,<ㅉ>,TABLE_B_SYMBOL
0x0B20,2,<ㅏ>,TABLE_B_SYMBOL
0x0B21,2,<ㅑ>,TABLE_B_SYMBOL
0x0B22,2,<ㅓ>,TABLE_B_SYMBOL
0x0B23,2,<ㅕ>,TABLE_B_SYMBOL
0x0B24,2,<ㅗ>,TABLE_B_SYMBOL
0x0B25,2,<ㅛ>,TABLE_B_SYMBOL
0x0B26,2,<ㅜ>,TABLE_B_SYMBOL
0x0B27,2,<ㅠ>,TABLE_B_SYMBOL
0x0B28,2,<ㅡ>,TABLE_B_SYMBOL
0x0B29,2,<ㅣ>,TABLE_B_SYMBOL
0x0B2A,2,<ㅐ>,TABLE_B_SYMBOL
0x0B2B,2,<ㅒ>,TABLE_B_SYMBOL
0x0B2C,2,<ㅔ>,TABLE_B_SYMBOL
0x0B2D,2,<ㅖ>,TABLE_B_SYMBOL
0x0B2E,2,<ㅘ>,TABLE_B_SYMBOL
0x0B2F,2,<ㅙ>,TABLE_B_SYMBOL
0x0B30,2,<ㅚ>,TABLE_B_SYMBOL
0x0B31,2,<ㅝ>,TABLE_B_SYMBOL
0x0B32,2,<ㅞ>,TABLE_B_SYMBOL
0x0B33,2,<ㅟ>,TABLE_B_SYMBOL
0x0B34,2,<ㅢ>,TABLE_B_SYMBOL
0x0B3E,2,<_>,TABLE_B_SYMBOL
0x0B3F,2,<—>,TABLE_B_SYMBOL
0x0B60,2,「,TABLE_B_SYMBOL
0x0B61,2,」,TABLE_B_SYMBOL
0x0B62,2,『,TABLE_B_SYMBOL
0x0B63,2,』,TABLE_B_SYMBOL
0x0B64,2,(,TABLE_B_SYMBOL
0x0B65,2,),TABLE_B_SYMBOL
0x0B66,2,!,TABLE_B_SYMBOL
0x0B67,2,?,TABLE_B_SYMBOL
0x0B68,2,-,TABLE_B_SYMBOL
0x0B69,2,~,TABLE_B_SYMBOL
0x0B6A,2,…,TABLE_B_SYMBOL
0x0B6B,2,",",TABLE_B_SYMBOL
0x0B6C,2,<.>,TABLE_B_SYMBOL
0x0BF0,2,<0>,TABLE_B_SYMBOL
0x0BF1,2,<1>,TABLE_B_SYMBOL
0x0BF2,2,<2>,TABLE_B_SYMBOL
0x0BF3,2,<3>,TABLE_B_SYMBOL
0x0BF4,2,<4>,TABLE_B_SYMBOL
0x0BF5,2,<5>,TABLE_B_SYMBOL
0x0BF6,2,<6>,TABLE_B_SYMBOL
0x0BF7,2,<7>,TABLE_B_SYMBOL
0x0BF8,2,<8>,TABLE_B_SYMBOL
0x0BF9,2,<9>,TABLE_B_SYMBOL
0x0BFF,2,<SP>,TABLE_B_SYMBOL
0x00,1,<NULL>,CONTROL_OR_TOKEN
0x0C,1,ガ,LITERAL
0x0D,1,ギ,LITERAL
0x0E,1,グ,LITERAL
0x0F,1,ゲ,LITERAL
0x10,1,ゴ,LITERAL
0x11,1,ザ,LITERAL
0x12,1,ジ,LITERAL
0x13,1,ズ,LITERAL
0x14,1,ゼ,LITERAL
0x15,1,ゾ,LITERAL
0x16,1,ダ,LITERAL
0x17,1,ヂ,LITERAL
0x18,1,ヅ,LITERAL
0x19,1,デ,LITERAL
0x1A,1,ド,LITERAL
0x1D,1,<BSP>,CONTROL_OR_TOKEN
0x1E,1,<LF>,CONTROL_OR_TOKEN
0x1F,1,<KOUGEKI>,CONTROL_OR_TOKEN
0x20,1,バ,LITERAL
0x21,1,ビ,LITERAL
0x22,1,ブ,LITERAL
0x23,1,ボ,LITERAL
0x24,1,が,LITERAL
0x25,1,ぎ,LITERAL
0x26,1,ぐ,LITERAL
0x27,1,げ,LITERAL
0x28,1,ご,LITERAL
0x29,1,ざ,LITERAL
0x2A,1,じ,LITERAL
0x2B,1,ず,LITERAL
0x2C,1,ぜ,LITERAL
0x2D,1,ぞ,LITERAL
0x2E,1,だ,LITERAL
0x2F,1,ぢ,LITERAL
0x30,1,づ,LITERAL
0x31,1,で,LITERAL
0x32,1,ど,LITERAL
0x33,1,<POKE>,CONTROL_OR_TOKEN
0x34,1,<WBR>,CONTROL_OR_TOKEN
0x35,1,<ROUTE>,CONTROL_OR_TOKEN
0x36,1,<WATASHI>,CONTROL_OR_TOKEN
0x37,1,<KOKO_WA>,CONTROL_OR_TOKEN
0x38,1,ば,LITERAL
0x39,1,び,LITERAL
0x3A,1,ぶ,LITERAL
0x3B,1,ベ,LITERAL
0x3C,1,ぼ,LITERAL
0x3D,1,パ,LITERAL
0x3E,1,ピ,LITERAL
0x3F,1,⁂,LITERAL
0x40,1,ポ,LITERAL
0x41,1,ぱ,LITERAL
0x42,1,ぴ,LITERAL
0x43,1,ぷ,LITERAL
0x44,1,ペ,LITERAL
0x45,1,ぽ,LITERAL
