category,index_zero_based,index_one_based,bank_hex,bank_offset_hex,cpu_address_hex,file_offset_hex,storage,raw_length,raw_hex,fixed_suffix_hex,decoded_text,undefined_code_count
POKEMON_NAME_SLOTS,28,29,0x6C,0x0D62,0x4D62,0x1B0D62,FIXED_10,7,02 cf 03 45 03 e1 f5,50 50 50,니드런♀,0
POKEMON_NAME_SLOTS,29,30,0x6C,0x0D6C,0x4D6C,0x1B0D6C,FIXED_10,8,02 cf 03 45 04 3e 02 3a,50 50,니드리나,0
POKEMON_NAME_SLOTS,30,31,0x6C,0x0D76,0x4D76,0x1B0D76,FIXED_10,6,02 cf 03 45 09 6d,50 50 50 50,니드퀸,0
POKEMON_NAME_SLOTS,31,32,0x6C,0x0D80,0x4D80,0x1B0D80,FIXED_10,7,02 cf 03 45 03 e1 ef,50 50 50,니드런♂,0
POKEMON_NAME_SLOTS,32,33,0x6C,0x0D8A,0x4D8A,0x1B0D8A,FIXED_10,8,02 cf 03 45 04 3e 02 8b,50 50,니드리노,0
POKEMON_NAME_SLOTS,33,34,0x6C,0x0D94,0x4D94,0x1B0D94,FIXED_10,6,02 cf 03 45 09 87,50 50 50 50,니드킹,0
POKEMON_NAME_SLOTS,34,35,0x6C,0x0D9E,0x4D9E,0x1B0D9E,FIXED_10,4,05 af 05 af,50 50 50 50 50 50,삐삐,0
POKEMON_NAME_SLOTS,35,36,0x6C,0x0DA8,0x4DA8,0x1B0DA8,FIXED_10,4,0a 68 06 63,50 50 50 50 50 50,픽시,0
POKEMON_NAME_SLOTS,36,37,0x6C,0x0DB2,0x4DB2,0x1B0DB2,FIXED_10,8,06 64 06 4a 09 a7 07 9f,50 50,식스테일,0
POKEMON_NAME_SLOTS,37,38,0x6C,0x0DBC,0x4DBC,0x1B0DBC,FIXED_10,8,02 3a 07 9e 09 a7 07 9f,50 50,나인테일,0
POKEMON_NAME_SLOTS,38,39,0x6C,0x0DC6,0x4DC6,0x1B0DC6,FIXED_10,4,0a 3a 04 40,50 50 50 50 50 50,푸린,0
POKEMON_NAME_SLOTS,39,40,0x6C,0x0DD0,0x4DD0,0x1B0DD0,FIXED_10,6,0a 3a 09 79 04 40,50 50 50 50,푸크린,0
POKEMON_NAME_SLOTS,40,41,0x6C,0x0DDA,0x4DDA,0x1B0DDA,FIXED_10,4,08 06 04 ee,50 50 50 50 50 50,주뱃,0
POKEMON_NAME_SLOTS,41,42,0x6C,0x0DE4,0x4DE4,0x1B0DE4,FIXED_10,4,01 61 04 ee,50 50 50 50 50 50,골뱃,0
POKEMON_NAME_SLOTS,42,43,0x6C,0x0DEE,0x4DEE,0x1B0DEE,FIXED_10,6,03 a1 04 f7 08 dd,50 50 50 50,뚜벅쵸,0
POKEMON_NAME_SLOTS,43,44,0x6C,0x0DF8,0x4DF8,0x1B0DF8,FIXED_10,6,02 4f 05 c5 01 ef,50 50 50 50,냄새꼬,0
POKEMON_NAME_SLOTS,44,45,0x6C,0x0E02,0x4E02,0x1B0E02,FIXED_10,10,03 c3 0a 63 03 e9 06 63 06 c6,,라플레시아,0
POKEMON_NAME_SLOTS,45,46,0x6C,0x0E0C,0x4E0C,0x1B0E0C,FIXED_10,6,09 f4 03 c3 06 4a,50 50 50 50,파라스,0
POKEMON_NAME_SLOTS,46,47,0x6C,0x0E16,0x4E16,0x1B0E16,FIXED_10,8,09 f4 03 c3 05 ed 09 de,50 50,파라섹트,0
POKEMON_NAME_SLOTS,47,48,0x6C,0x0E20,0x4E20,0x1B0E20,FIXED_10,4,09 3c 09 fe,50 50 50 50 50 50,콘팡,0
POKEMON_NAME_SLOTS,48,49,0x6C,0x0E2A,0x4E2A,0x1B0E2A,FIXED_10,6,03 15 02 3a 04 3e,50 50 50 50,도나리,0
POKEMON_NAME_SLOTS,49,50,0x6C,0x0E34,0x4E34,0x1B0E34,FIXED_10,6,03 60 01 a7 02 d9,50 50 50 50,디그다,0
POKEMON_NAME_SLOTS,50,51,0x6C,0x0E3E,0x4E3E,0x1B0E3E,FIXED_10,8,02 da 09 de 04 3e 07 20,50 50,닥트리오,0
POKEMON_NAME_SLOTS,51,52,0x6C,0x0E48,0x4E48,0x1B0E48,FIXED_10,4,02 3a 07 2b,50 50 50 50 50 50,나옹,0
POKEMON_NAME_SLOTS,52,53,0x6C,0x0E52,0x4E52,0x1B0E52,FIXED_10,8,0a 14 04 33 06 63 07 22,50 50,페르시온,0
POKEMON_NAME_SLOTS,53,54,0x6C,0x0E5C,0x4E5C,0x1B0E5C,FIXED_10,8,01 4d 03 c3 09 f4 02 f6,50 50,고라파덕,0
POKEMON_NAME_SLOTS,54,55,0x6C,0x0E66,0x4E66,0x1B0E66,FIXED_10,4,01 61 02 f6,50 50 50 50 50 50,골덕,0
POKEMON_NAME_SLOTS,55,56,0x6C,0x0E70,0x4E70,0x1B0E70,FIXED_10,4,04 61 09 80,50 50 50 50 50 50,망키,0
POKEMON_NAME_SLOTS,56,57,0x6C,0x0E7A,0x4E7A,0x1B0E7A,FIXED_10,6,05 ea 07 68 06 2e,50 50 50 50,성원숭,0
POKEMON_NAME_SLOTS,57,58,0x6C,0x0E84,0x4E84,0x1B0E84,FIXED_10,4,01 01 03 60,50 50 50 50 50 50,가디,0
POKEMON_NAME_SLOTS,58,59,0x6C,0x0E8E,0x4E8E,0x1B0E8E,FIXED_10,4,07 79 03 60,50 50 50 50 50 50,윈디,0
POKEMON_NAME_SLOTS,59,60,0x6C,0x0E98,0x4E98,0x1B0E98,FIXED_10,6,04 df 08 ac 07 9c,50 50 50 50,발챙이,0
POKEMON_NAME_SLOTS,60,61,0x6C,0x0EA2,0x4EA2,0x1B0EA2,FIXED_10,8,06 26 04 2a 08 ac 07 9c,50 50,수륙챙이,0
POKEMON_NAME_SLOTS,61,62,0x6C,0x0EAC,0x4EAC,0x1B0EAC,FIXED_10,6,01 0d 08 ac 07 9c,50 50 50 50,강챙이,0
POKEMON_NAME_SLOTS,62,63,0x6C,0x0EB6,0x4EB6,0x1B0EB6,FIXED_10,6,09 13 07 9c 06 63,50 50 50 50,캐이시,0
POKEMON_NAME_SLOTS,63,64,0x6C,0x0EC0,0x4EC0,0x1B0EC0,FIXED_10,6,07 81 01 36 03 c3,50 50 50 50,윤겔라,0
POKEMON_NAME_SLOTS,64,65,0x6C,0x0ECA,0x4ECA,0x1B0ECA,FIXED_10,4,0a c4 03 62,50 50 50 50 50 50,후딘,0
POKEMON_NAME_SLOTS,65,66,0x6C,0x0ED4,0x4ED4,0x1B0ED4,FIXED_10,6,06 cb 09 bb 04 93,50 50 50 50,알통몬,0
POKEMON_NAME_SLOTS,66,67,0x6C,0x0EDE,0x4EDE,0x1B0EDE,FIXED_10,6,01 a9 07 80 04 93,50 50 50 50,근육몬,0
POKEMON_NAME_SLOTS,67,68,0x6C,0x0EE8,0x4EE8,0x1B0EE8,FIXED_10,6,01 7b 03 f2 04 93,50 50 50 50,괴력몬,0
POKEMON_NAME_SLOTS,68,69,0x6C,0x0EF2,0x4EF2,0x1B0EF2,FIXED_10,6,04 90 02 d9 0a 67,50 50 50 50,모다피,0
POKEMON_NAME_SLOTS,69,70,0x6C,0x0EFC,0x4EFC,0x1B0EFC,FIXED_10,6,07 4c 08 f7 03 1f,50 50 50 50,우츠동,0
POKEMON_NAME_SLOTS,70,71,0x6C,0x0F06,0x4F06,0x1B0F06,FIXED_10,8,07 4c 08 f7 05 18 09 de,50 50,우츠보트,0
POKEMON_NAME_SLOTS,71,72,0x6C,0x0F10,0x4F10,0x1B0F10,FIXED_10,6,07 35 02 ab 0a 78,50 50 50 50,왕눈해,0
POKEMON_NAME_SLOTS,72,73,0x6C,0x0F1A,0x4F1A,0x1B0F1A,FIXED_10,6,03 16 09 f4 04 3e,50 50 50 50,독파리,0
POKEMON_NAME_SLOTS,73,74,0x6C,0x0F24,0x4F24,0x1B0F24,FIXED_10,6,01 ef 04 46 03 19,50 50 50 50,꼬마돌,0
POKEMON_NAME_SLOTS,74,75,0x6C,0x0F2E,0x4F2E,0x1B0F2E,FIXED_10,6,03 05 01 88 04 3e,50 50 50 50,데구리,0
POKEMON_NAME_SLOTS,75,76,0x6C,0x0F38,0x4F38,0x1B0F38,FIXED_10,6,03 6c 01 88 04 3e,50 50 50 50,딱구리,0
POKEMON_NAME_SLOTS,76,77,0x6C,0x0F42,0x4F42,0x1B0F42,FIXED_10,6,0a 27 02 cf 09 88,50 50 50 50,포니타,0
POKEMON_NAME_SLOTS,77,78,0x6C,0x0F4C,0x4F4C,0x1B0F4C,FIXED_10,6,02 3f 06 7f 04 46,50 50 50 50,날쌩마,0
POKEMON_NAME_SLOTS,78,79,0x6C,0x0F56,0x4F56,0x1B0F56,FIXED_10,4,06 df 03 17,50 50 50 50 50 50,야돈,0
POKEMON_NAME_SLOTS,79,80,0x6C,0x0F60,0x4F60,0x1B0F60,FIXED_10,6,06 df 03 15 03 c5,50 50 50 50,야도란,0
POKEMON_NAME_SLOTS,80,81,0x6C,0x0F6A,0x4F6A,0x1B0F6A,FIXED_10,4,09 3a 07 9f,50 50 50 50 50 50,코일,0
POKEMON_NAME_SLOTS,81,82,0x6C,0x0F74,0x4F74,0x1B0F74,FIXED_10,8,03 e9 06 ee 09 3a 07 9f,50 50,레어코일,0
POKEMON_NAME_SLOTS,82,83,0x6C,0x0F7E,0x4F7E,0x1B0F7E,FIXED_10,6,09 f4 07 20 04 3e,50 50 50 50,파오리,0
POKEMON_NAME_SLOTS,83,84,0x6C,0x0F88,0x4F88,0x1B0F88,FIXED_10,4,03 2e 03 2e,50 50 50 50 50 50,두두,0
POKEMON_NAME_SLOTS,84,85,0x6C,0x0F92,0x4F92,0x1B0F92,FIXED_10,8,03 2e 09 de 04 3e 07 20,50 50,두트리오,0
POKEMON_NAME_SLOTS,85,86,0x6C,0x0F9C,0x4F9C,0x1B0F9C,FIXED_10,4,08 1a 08 1a,50 50 50 50 50 50,쥬쥬,0
POKEMON_NAME_SLOTS,86,87,0x6C,0x0FA6,0x4FA6,0x1B0FA6,FIXED_10,6,08 1a 03 e9 01 4f,50 50 50 50,쥬레곤,0
POKEMON_NAME_SLOTS,87,88,0x6C,0x0FB0,0x4FB0,0x1B0FB0,FIXED_10,6,08 2a 0a 0c 07 9c,50 50 50 50,질퍽이,0
POKEMON_NAME_SLOTS,88,89,0x6C,0x0FBA,0x4FBA,0x1B0FBA,FIXED_10,6,08 2a 05 85 01 b2,50 50 50 50,질뻐기,0
POKEMON_NAME_SLOTS,89,90,0x6C,0x0FC4,0x4FC4,0x1B0FC4,FIXED_10,4,05 ef 03 df,50 50 50 50 50 50,셀러,0
POKEMON_NAME_SLOTS,90,91,0x6C,0x0FCE,0x4FCE,0x1B0FCE,FIXED_10,6,09 f4 04 33 05 ef,50 50 50 50,파르셀,0
POKEMON_NAME_SLOTS,91,92,0x6C,0x0FD8,0x4FD8,0x1B0FD8,FIXED_10,6,01 4d 07 20 06 4a,50 50 50 50,고오스,0
POKEMON_NAME_SLOTS,92,93,0x6C,0x0FE2,0x4FE2,0x1B0FE2,FIXED_10,8,01 4d 07 4c 06 4a 09 de,50 50,고우스트,0
POKEMON_NAME_SLOTS,93,94,0x6C,0x0FEC,0x4FEC,0x1B0FEC,FIXED_10,4,0a 02 09 a2,50 50 50 50 50 50,팬텀,0
POKEMON_NAME_SLOTS,94,95,0x6C,0x0FF6,0x4FF6,0x1B0FF6,FIXED_10,6,04 05 06 4a 09 b6,50 50 50 50,롱스톤,0
POKEMON_NAME_SLOTS,95,96,0x6C,0x1000,0x5000,0x1B1000,FIXED_10,6,06 4d 04 3e 0a 61,50 50 50 50,슬리프,0
POKEMON_NAME_SLOTS,96,97,0x6C,0x100A,0x500A,0x1B100A,FIXED_10,6,06 4d 04 3e 0a 0b,50 50 50 50,슬리퍼,0
POKEMON_NAME_SLOTS,97,98,0x6C,0x1014,0x5014,0x1B1014,FIXED_10,4,09 79 03 d6,50 50 50 50 50 50,크랩,0
POKEMON_NAME_SLOTS,98,99,0x6C,0x101E,0x501E,0x1B101E,FIXED_10,6,09 87 09 79 03 d6,50 50 50 50,킹크랩,0
POKEMON_NAME_SLOTS,99,100,0x6C,0x1028,0x5028,0x1B1028,FIXED_10,8,08 8e 04 3e 04 3e 01 68,50 50,찌리리공,0
POKEMON_NAME_SLOTS,100,101,0x6C,0x1032,0x5032,0x1B1032,FIXED_10,4,05 35 05 1c,50 50 50 50 50 50,붐볼,0
POKEMON_NAME_SLOTS,101,102,0x6C,0x103C,0x503C,0x1B103C,FIXED_10,6,06 c6 03 c3 04 3e,50 50 50 50,아라리,0
POKEMON_NAME_SLOTS,102,103,0x6C,0x1046,0x5046,0x1B1046,FIXED_10,4,02 3a 06 63,50 50 50 50 50 50,나시,0
POKEMON_NAME_SLOTS,103,104,0x6C,0x1050,0x5050,0x1B1050,FIXED_10,6,09 91 01 88 04 3e,50 50 50 50,탕구리,0
POKEMON_NAME_SLOTS,104,105,0x6C,0x105A,0x505A,0x1B105A,FIXED_10,6,09 a6 01 88 04 3e,50 50 50 50,텅구리,0
POKEMON_NAME_SLOTS,105,106,0x6C,0x1064,0x5064,0x1B1064,FIXED_10,8,06 63 03 c3 06 02 04 93,50 50,시라소몬,0
POKEMON_NAME_SLOTS,106,107,0x6C,0x106E,0x506E,0x1B106E,FIXED_10,6,0a ab 06 26 04 93,50 50 50 50,홍수몬,0
POKEMON_NAME_SLOTS,107,108,0x6C,0x1078,0x5078,0x1B1078,FIXED_10,6,02 4b 04 17 04 cc,50 50 50 50,내루미,0
POKEMON_NAME_SLOTS,108,109,0x6C,0x1082,0x5082,0x1B1082,FIXED_10,6,03 97 01 01 06 4a,50 50 50 50,또가스,0
POKEMON_NAME_SLOTS,109,110,0x6C,0x108C,0x508C,0x1B108C,FIXED_10,8,03 97 03 15 01 01 06 4a,50 50,또도가스,0
POKEMON_NAME_SLOTS,110,111,0x6C,0x1096,0x5096,0x1B1096,FIXED_10,6,05 a4 09 0b 02 8b,50 50 50 50,뿔카노,0
POKEMON_NAME_SLOTS,111,112,0x6C,0x10A0,0x50A0,0x1B10A0,FIXED_10,6,09 3a 05 a1 04 3e,50 50 50 50,코뿌리,0
POKEMON_NAME_SLOTS,112,113,0x6C,0x10AA,0x50AA,0x1B10AA,FIXED_10,4,03 e0 09 80,50 50 50 50 50 50,럭키,0
POKEMON_NAME_SLOTS,113,114,0x6C,0x10B4,0x50B4,0x1B10B4,FIXED_10,6,03 02 01 88 04 3e,50 50 50 50,덩구리,0
POKEMON_NAME_SLOTS,114,115,0x6C,0x10BE,0x50BE,0x1B10BE,FIXED_10,4,09 1b 09 0b,50 50 50 50 50 50,캥카,0
POKEMON_NAME_SLOTS,115,116,0x6C,0x10C8,0x50C8,0x1B10C8,FIXED_10,6,06 8e 03 45 03 c3,50 50 50 50,쏘드라,0
POKEMON_NAME_SLOTS,116,117,0x6C,0x10D2,0x50D2,0x1B10D2,FIXED_10,6,06 63 03 45 03 c3,50 50 50 50,시드라,0
POKEMON_NAME_SLOTS,117,118,0x6C,0x10DC,0x50DC,0x1B10DC,FIXED_10,4,09 3c 09 01,50 50 50 50 50 50,콘치,0
POKEMON_NAME_SLOTS,118,119,0x6C,0x10E6,0x50E6,0x1B10E6,FIXED_10,6,07 35 09 3c 09 01,50 50 50 50,왕콘치,0
POKEMON_NAME_SLOTS,119,120,0x6C,0x10F0,0x50F0,0x1B10F0,FIXED_10,8,05 10 01 01 05 b7 04 3e,50 50,별가사리,0
POKEMON_NAME_SLOTS,120,121,0x6C,0x10FA,0x50FA,0x1B10FA,FIXED_10,8,06 c6 09 4d 06 4a 09 88,50 50,아쿠스타,0
POKEMON_NAME_SLOTS,121,122,0x6C,0x1104,0x5104,0x1B1104,FIXED_10,6,04 46 07 a3 04 67,50 50 50 50,마임맨,0
POKEMON_NAME_SLOTS,122,123,0x6C,0x110E,0x510E,0x1B110E,FIXED_10,6,06 4a 03 c3 09 79,50 50 50 50,스라크,0
POKEMON_NAME_SLOTS,123,124,0x6C,0x1118,0x5118,0x1B1118,FIXED_10,6,04 17 08 06 03 c3,50 50 50 50,루주라,0
POKEMON_NAME_SLOTS,124,125,0x6C,0x1122,0x5122,0x1B1122,FIXED_10,6,07 01 03 e9 05 4a,50 50 50 50,에레브,0
POKEMON_NAME_SLOTS,125,126,0x6C,0x112C,0x512C,0x1B112C,FIXED_10,6,04 46 01 a7 04 46,50 50 50 50,마그마,0
POKEMON_NAME_SLOTS,126,127,0x6C,0x1136,0x5136,0x1B1136,FIXED_10,8,05 aa 05 b7 07 9c 07 ca,50 50,쁘사이저,0
POKEMON_NAME_SLOTS,127,128,0x6C,0x1140,0x5140,0x1B1140,FIXED_10,8,09 2b 09 88 03 fe 06 4a,50 50,켄타로스,0
POKEMON_NAME_SLOTS,128,129,0x6C,0x114A,0x514A,0x1B114A,FIXED_10,6,07 a7 06 ee 09 87,50 50 50 50,잉어킹,0
POKEMON_NAME_SLOTS,129,130,0x6C,0x1154,0x5154,0x1B1154,FIXED_10,8,01 1c 03 c3 03 15 06 4a,50 50,갸라도스,0
POKEMON_NAME_SLOTS,130,131,0x6C,0x115E,0x515E,0x1B115E,FIXED_10,8,03 c3 0a 61 03 c3 06 4a,50 50,라프라스,0
POKEMON_NAME_SLOTS,131,132,0x6C,0x1168,0x5168,0x1B1168,FIXED_10,6,04 7e 09 88 04 99,50 50 50 50,메타몽,0
POKEMON_NAME_SLOTS,132,133,0x6C,0x1172,0x5172,0x1B1172,FIXED_10,6,07 9c 05 4a 07 9c,50 50 50 50,이브이,0
POKEMON_NAME_SLOTS,133,134,0x6C,0x117C,0x517C,0x1B117C,FIXED_10,6,05 ce 04 cc 03 45,50 50 50 50,샤미드,0
POKEMON_NAME_SLOTS,134,135,0x6C,0x1186,0x5186,0x1B1186,FIXED_10,8,08 1a 0a 67 06 83 02 f5,50 50,쥬피썬더,0
POKEMON_NAME_SLOTS,135,136,0x6C,0x1190,0x5190,0x1B1190,FIXED_10,6,05 2e 06 4a 09 9d,50 50 50 50,부스터,0
POKEMON_NAME_SLOTS,136,137,0x6C,0x119A,0x519A,0x1B119A,FIXED_10,6,0a 2a 04 3e 01 4f,50 50 50 50,폴리곤,0
POKEMON_NAME_SLOTS,137,138,0x6C,0x11A4,0x51A4,0x1B11A4,FIXED_10,8,06 cf 02 3a 07 9c 09 de,50 50,암나이트,0
POKEMON_NAME_SLOTS,138,139,0x6C,0x11AE,0x51AE,0x1B11AE,FIXED_10,6,06 cf 06 4a 09 88,50 50 50 50,암스타,0
POKEMON_NAME_SLOTS,139,140,0x6C,0x11B8,0x51B8,0x1B11B8,FIXED_10,4,09 c5 01 88,50 50 50 50 50 50,투구,0
POKEMON_NAME_SLOTS,140,141,0x6C,0x11C2,0x51C2,0x1B11C2,FIXED_10,8,09 c5 01 88 0a 3a 06 4a,50 50,투구푸스,0
POKEMON_NAME_SLOTS,141,142,0x6C,0x11CC,0x51CC,0x1B11CC,FIXED_10,6,0a 61 09 a7 03 c3,50 50 50 50,프테라,0
POKEMON_NAME_SLOTS,142,143,0x6C,0x11D6,0x51D6,0x1B11D6,FIXED_10,6,07 b1 04 48 05 18,50 50 50 50,잠만보,0
POKEMON_NAME_SLOTS,143,144,0x6C,0x11E0,0x51E0,0x1B11E0,FIXED_10,6,0a 61 04 3e 07 de,50 50 50 50,프리져,0
POKEMON_NAME_SLOTS,144,145,0x6C,0x11EA,0x51EA,0x1B11EA,FIXED_10,4,06 83 02 f5,50 50 50 50 50 50,썬더,0
POKEMON_NAME_SLOTS,145,146,0x6C,0x11F4,0x51F4,0x1B11F4,FIXED_10,6,09 f4 07 9c 06 ee,50 50 50 50,파이어,0
POKEMON_NAME_SLOTS,146,147,0x6C,0x11FE,0x51FE,0x1B11FE,FIXED_10,4,04 cc 02 a8,50 50 50 50 50 50,미뇽,0
POKEMON_NAME_SLOTS,147,148,0x6C,0x1208,0x5208,0x1B1208,FIXED_10,4,06 65 02 a8,50 50 50 50 50 50,신뇽,0
POKEMON_NAME_SLOTS,148,149,0x6C,0x1212,0x5212,0x1B1212,FIXED_10,6,04 61 02 3a 02 a8,50 50 50 50,망나뇽,0
POKEMON_NAME_SLOTS,149,150,0x6C,0x121C,0x521C,0x1B121C,FIXED_10,4,04 c2 08 f7,50 50 50 50 50 50,뮤츠,0
POKEMON_NAME_SLOTS,150,151,0x6C,0x1226,0x5226,0x1B1226,FIXED_10,2,04 c2,50 50 50 50 50 50 50 50,뮤,0
POKEMON_NAME_SLOTS,151,152,0x6C,0x1230,0x5230,0x1B1230,FIXED_10,8,09 01 09 3a 04 3e 09 88,50 50,치코리타,0
POKEMON_NAME_SLOTS,152,153,0x6C,0x123A,0x523A,0x1B123A,FIXED_10,8,05 03 07 9c 04 3e 0a 61,50 50,베이리프,0
POKEMON_NAME_SLOTS,153,154,0x6C,0x1244,0x5244,0x1B1244,FIXED_10,8,04 7e 01 01 02 cf 07 62,50 50,메가니움,0
POKEMON_NAME_SLOTS,154,155,0x6C,0x124E,0x524E,0x1B124E,FIXED_10,6,05 4a 09 29 07 9e,50 50 50 50,브케인,0
POKEMON_NAME_SLOTS,155,156,0x6C,0x1258,0x5258,0x1B1258,FIXED_10,8,04 46 01 a7 09 29 07 9e,50 50,마그케인,0
POKEMON_NAME_SLOTS,156,157,0x6C,0x1262,0x5262,0x1B1262,FIXED_10,8,05 4d 03 e9 07 9c 04 fc,50 50,블레이범,0
POKEMON_NAME_SLOTS,157,158,0x6C,0x126C,0x526C,0x1B126C,FIXED_10,6,04 3e 06 c6 09 3a,50 50 50 50,리아코,0
POKEMON_NAME_SLOTS,158,159,0x6C,0x1276,0x5276,0x1B1276,FIXED_10,8,07 04 04 3e 01 34 07 9c,50 50,엘리게이,0
POKEMON_NAME_SLOTS,159,160,0x6C,0x1280,0x5280,0x1B1280,FIXED_10,10,07 b5 09 79 03 fe 02 d9 07 9f,,장크로다일,0
POKEMON_NAME_SLOTS,160,161,0x6C,0x128A,0x528A,0x1B128A,FIXED_10,6,01 ef 04 3e 05 e1,50 50 50 50,꼬리선,0
POKEMON_NAME_SLOTS,161,162,0x6C,0x1294,0x5294,0x1B1294,FIXED_10,6,02 d9 01 ef 04 3e,50 50 50 50,다꼬리,0
POKEMON_NAME_SLOTS,162,163,0x6C,0x129E,0x529E,0x1B129E,FIXED_10,6,05 2e 07 4c 05 2e,50 50 50 50,부우부,0
POKEMON_NAME_SLOTS,163,164,0x6C,0x12A8,0x52A8,0x1B12A8,FIXED_10,6,06 df 05 2e 06 fb,50 50 50 50,야부엉,0
POKEMON_NAME_SLOTS,164,165,0x6C,0x12B2,0x52B2,0x1B12B2,FIXED_10,6,03 e9 03 60 04 d9,50 50 50 50,레디바,0
POKEMON_NAME_SLOTS,165,166,0x6C,0x12BC,0x52BC,0x1B12BC,FIXED_10,6,03 e9 03 60 06 c8,50 50 50 50,레디안,0
POKEMON_NAME_SLOTS,166,167,0x6C,0x12C6,0x52C6,0x1B12C6,FIXED_10,6,0a 14 07 9c 01 2b,50 50 50 50,페이검,0
POKEMON_NAME_SLOTS,167,168,0x6C,0x12D0,0x52D0,0x1B12D0,FIXED_10,10,06 c6 04 3e 06 c6 03 15 06 4a,,아리아도스,0
POKEMON_NAME_SLOTS,168,169,0x6C,0x12DA,0x52DA,0x1B12DA,FIXED_10,6,09 79 03 fe 04 ee,50 50 50 50,크로뱃,0
POKEMON_NAME_SLOTS,169,170,0x6C,0x12E4,0x52E4,0x1B12E4,FIXED_10,6,08 ca 03 c3 01 b2,50 50 50 50,초라기,0
POKEMON_NAME_SLOTS,170,171,0x6C,0x12EE,0x52EE,0x1B12EE,FIXED_10,4,03 d3 09 9f,50 50 50 50 50 50,랜턴,0
POKEMON_NAME_SLOTS,171,172,0x6C,0x12F8,0x52F8,0x1B12F8,FIXED_10,4,0a 67 08 f2,50 50 50 50 50 50,피츄,0
POKEMON_NAME_SLOTS,172,173,0x6C,0x1302,0x5302,0x1B1302,FIXED_10,2,05 af,50 50 50 50 50 50 50 50,삐,0
POKEMON_NAME_SLOTS,173,174,0x6C,0x130C,0x530C,0x1B130C,FIXED_10,6,0a 3a 0a 3a 04 40,50 50 50 50,푸푸린,0
POKEMON_NAME_SLOTS,174,175,0x6C,0x1316,0x5316,0x1B1316,FIXED_10,6,09 b4 01 34 0a 67,50 50 50 50,토게피,0
POKEMON_NAME_SLOTS,175,176,0x6C,0x1320,0x5320,0x1B1320,FIXED_10,6,09 b4 01 34 09 ed,50 50 50 50,토게틱,0
POKEMON_NAME_SLOTS,176,177,0x6C,0x132A,0x532A,0x1B132A,FIXED_10,6,02 77 07 9c 09 ec,50 50 50 50,네이티,0
POKEMON_NAME_SLOTS,177,178,0x6C,0x1334,0x5334,0x1B1334,FIXED_10,8,02 77 07 9c 09 ec 07 20,50 50,네이티오,0
POKEMON_NAME_SLOTS,178,179,0x6C,0x133E,0x533E,0x1B133E,FIXED_10,6,04 7e 04 3e 0a 61,50 50 50 50,메리프,0
POKEMON_NAME_SLOTS,179,180,0x6C,0x1348,0x5348,0x1B1348,FIXED_10,6,05 18 06 0b 06 0b,50 50 50 50,보송송,0
POKEMON_NAME_SLOTS,180,181,0x6C,0x1352,0x5352,0x1B1352,FIXED_10,4,07 cc 04 16,50 50 50 50 50 50,전룡,0
POKEMON_NAME_SLOTS,181,182,0x6C,0x135C,0x535C,0x1B135C,FIXED_10,6,06 c6 04 33 09 3a,50 50 50 50,아르코,0
POKEMON_NAME_SLOTS,182,183,0x6C,0x1366,0x5366,0x1B1366,FIXED_10,4,04 46 04 41,50 50 50 50 50 50,마릴,0
POKEMON_NAME_SLOTS,183,184,0x6C,0x1370,0x5370,0x1B1370,FIXED_10,6,04 46 04 41 04 3e,50 50 50 50,마릴리,0
POKEMON_NAME_SLOTS,184,185,0x6C,0x137A,0x537A,0x1B137A,FIXED_10,6,01 ef 08 26 04 90,50 50 50 50,꼬지모,0
POKEMON_NAME_SLOTS,185,186,0x6C,0x1384,0x5384,0x1B1384,FIXED_10,6,07 35 01 88 04 3e,50 50 50 50,왕구리,0
POKEMON_NAME_SLOTS,186,187,0x6C,0x138E,0x538E,0x1B138E,FIXED_10,6,09 bb 09 bb 09 3a,50 50 50 50,통통코,0
POKEMON_NAME_SLOTS,187,188,0x6C,0x1398,0x5398,0x1B1398,FIXED_10,4,03 2e 09 3a,50 50 50 50 50 50,두코,0
POKEMON_NAME_SLOTS,188,189,0x6C,0x13A2,0x53A2,0x1B13A2,FIXED_10,6,06 08 06 08 09 3a,50 50 50 50,솜솜코,0
POKEMON_NAME_SLOTS,189,190,0x6C,0x13AC,0x53AC,0x1B13AC,FIXED_10,6,07 01 07 9c 09 fa,50 50 50 50,에이팜,0
POKEMON_NAME_SLOTS,190,191,0x6C,0x13B6,0x53B6,0x1B13B6,FIXED_10,6,0a 78 02 6a 08 f7,50 50 50 50,해너츠,0
POKEMON_NAME_SLOTS,191,192,0x6C,0x13C0,0x53C0,0x1B13C0,FIXED_10,6,0a 78 04 17 04 cc,50 50 50 50,해루미,0
POKEMON_NAME_SLOTS,192,193,0x6C,0x13CA,0x53CA,0x1B13CA,FIXED_10,6,07 35 07 aa 04 3e,50 50 50 50,왕자리,0
POKEMON_NAME_SLOTS,193,194,0x6C,0x13D4,0x53D4,0x1B13D4,FIXED_10,4,07 4c 09 f4,50 50 50 50 50 50,우파,0
POKEMON_NAME_SLOTS,194,195,0x6C,0x13DE,0x53DE,0x1B13DE,FIXED_10,4,02 a9 07 20,50 50 50 50 50 50,누오,0
POKEMON_NAME_SLOTS,195,196,0x6C,0x13E8,0x53E8,0x1B13E8,FIXED_10,6,07 01 05 4a 07 9c,50 50 50 50,에브이,0
