category,index_zero_based,index_one_based,original_gs_korean,latest_official_korean,final_korean,official_source,verification_status,change_reason,bank_hex,cpu_address_hex
POKEMON_NAME_SLOTS,144,145,썬더,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x51EA
POKEMON_NAME_SLOTS,145,146,파이어,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x51F4
POKEMON_NAME_SLOTS,146,147,미뇽,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x51FE
POKEMON_NAME_SLOTS,147,148,신뇽,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5208
POKEMON_NAME_SLOTS,148,149,망나뇽,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5212
POKEMON_NAME_SLOTS,149,150,뮤츠,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x521C
POKEMON_NAME_SLOTS,150,151,뮤,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5226
POKEMON_NAME_SLOTS,151,152,치코리타,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5230
POKEMON_NAME_SLOTS,152,153,베이리프,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x523A
POKEMON_NAME_SLOTS,153,154,메가니움,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5244
POKEMON_NAME_SLOTS,154,155,브케인,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x524E
POKEMON_NAME_SLOTS,155,156,마그케인,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5258
POKEMON_NAME_SLOTS,156,157,블레이범,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5262
POKEMON_NAME_SLOTS,157,158,리아코,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x526C
POKEMON_NAME_SLOTS,158,159,엘리게이,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5276
POKEMON_NAME_SLOTS,159,160,장크로다일,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5280
POKEMON_NAME_SLOTS,160,161,꼬리선,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x528A
POKEMON_NAME_SLOTS,161,162,다꼬리,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5294
POKEMON_NAME_SLOTS,162,163,부우부,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x529E
POKEMON_NAME_SLOTS,163,164,야부엉,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x52A8
POKEMON_NAME_SLOTS,164,165,레디바,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x52B2
POKEMON_NAME_SLOTS,165,166,레디안,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x52BC
POKEMON_NAME_SLOTS,166,167,페이검,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x52C6
POKEMON_NAME_SLOTS,167,168,아리아도스,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x52D0
POKEMON_NAME_SLOTS,168,169,크로뱃,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x52DA
POKEMON_NAME_SLOTS,169,170,초라기,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x52E4
POKEMON_NAME_SLOTS,170,171,랜턴,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x52EE
POKEMON_NAME_SLOTS,171,172,피츄,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x52F8
POKEMON_NAME_SLOTS,172,173,삐,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5302
POKEMON_NAME_SLOTS,173,174,푸푸린,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x530C
POKEMON_NAME_SLOTS,174,175,토게피,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5316
POKEMON_NAME_SLOTS,175,176,토게틱,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5320
POKEMON_NAME_SLOTS,176,177,네이티,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x532A
POKEMON_NAME_SLOTS,177,178,네이티오,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5334
POKEMON_NAME_SLOTS,178,179,메리프,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x533E
POKEMON_NAME_SLOTS,179,180,보송송,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5348
POKEMON_NAME_SLOTS,180,181,전룡,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5352
POKEMON_NAME_SLOTS,181,182,아르코,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x535C
POKEMON_NAME_SLOTS,182,183,마릴,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5366
POKEMON_NAME_SLOTS,183,184,마릴리,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5370
POKEMON_NAME_SLOTS,184,185,꼬지모,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x537A
POKEMON_NAME_SLOTS,185,186,왕구리,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5384
POKEMON_NAME_SLOTS,186,187,통통코,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x538E
POKEMON_NAME_SLOTS,187,188,두코,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5398
POKEMON_NAME_SLOTS,188,189,솜솜코,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x53A2
POKEMON_NAME_SLOTS,189,190,에이팜,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x53AC
POKEMON_NAME_SLOTS,190,191,해너츠,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x53B6
POKEMON_NAME_SLOTS,191,192,해루미,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x53C0
POKEMON_NAME_SLOTS,192,193,왕자리,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x53CA
POKEMON_NAME_SLOTS,193,194,우파,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x53D4
POKEMON_NAME_SLOTS,194,195,누오,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x53DE
POKEMON_NAME_SLOTS,195,196,에브이,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x53E8
POKEMON_NAME_SLOTS,196,197,블래키,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x53F2
POKEMON_NAME_SLOTS,197,198,니로우,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x53FC
POKEMON_NAME_SLOTS,198,199,야도킹,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5406
POKEMON_NAME_SLOTS,199,200,무우마,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5410
POKEMON_NAME_SLOTS,200,201,안농,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x541A
POKEMON_NAME_SLOTS,201,202,마자용,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5424
POKEMON_NAME_SLOTS,202,203,키링키,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x542E
POKEMON_NAME_SLOTS,203,204,피콘,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5438
POKEMON_NAME_SLOTS,204,205,쏘콘,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5442
POKEMON_NAME_SLOTS,205,206,노고치,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x544C
POKEMON_NAME_SLOTS,206,207,글라이거,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5456
POKEMON_NAME_SLOTS,207,208,강철톤,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5460
POKEMON_NAME_SLOTS,208,209,블루,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x546A
POKEMON_NAME_SLOTS,209,210,그랑블루,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5474
POKEMON_NAME_SLOTS,210,211,침바루,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x547E
POKEMON_NAME_SLOTS,211,212,핫삼,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5488
POKEMON_NAME_SLOTS,212,213,단단지,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5492
POKEMON_NAME_SLOTS,213,214,헤라크로스,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x549C
POKEMON_NAME_SLOTS,214,215,포푸니,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x54A6
POKEMON_NAME_SLOTS,215,216,깜지곰,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x54B0
POKEMON_NAME_SLOTS,216,217,링곰,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x54BA
POKEMON_NAME_SLOTS,217,218,마그마그,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x54C4
POKEMON_NAME_SLOTS,218,219,마그카르고,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x54CE
POKEMON_NAME_SLOTS,219,220,꾸꾸리,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x54D8
POKEMON_NAME_SLOTS,220,221,메꾸리,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x54E2
POKEMON_NAME_SLOTS,221,222,코산호,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x54EC
POKEMON_NAME_SLOTS,222,223,총어,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x54F6
POKEMON_NAME_SLOTS,223,224,대포무노,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5500
POKEMON_NAME_SLOTS,224,225,딜리버드,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x550A
POKEMON_NAME_SLOTS,225,226,만타인,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5514
POKEMON_NAME_SLOTS,226,227,무장조,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x551E
POKEMON_NAME_SLOTS,227,228,델빌,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5528
POKEMON_NAME_SLOTS,228,229,헬가,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5532
POKEMON_NAME_SLOTS,229,230,킹드라,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x553C
POKEMON_NAME_SLOTS,230,231,코코리,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5546
POKEMON_NAME_SLOTS,231,232,코리갑,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5550
POKEMON_NAME_SLOTS,232,233,폴리곤2,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x555A
POKEMON_NAME_SLOTS,233,234,노라키,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5564
POKEMON_NAME_SLOTS,234,235,루브도,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x556E
POKEMON_NAME_SLOTS,235,236,배루키,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5578
POKEMON_NAME_SLOTS,236,237,카포에라,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5582
POKEMON_NAME_SLOTS,237,238,뽀뽀라,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x558C
POKEMON_NAME_SLOTS,238,239,에레키드,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5596
POKEMON_NAME_SLOTS,239,240,마그비,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x55A0
POKEMON_NAME_SLOTS,240,241,밀탱크,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x55AA
POKEMON_NAME_SLOTS,241,242,해피너스,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x55B4
POKEMON_NAME_SLOTS,242,243,라이코,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x55BE
POKEMON_NAME_SLOTS,243,244,앤테이,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x55C8
POKEMON_NAME_SLOTS,244,245,스이쿤,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x55D2
POKEMON_NAME_SLOTS,245,246,애버라스,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x55DC
POKEMON_NAME_SLOTS,246,247,데기라스,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x55E6
POKEMON_NAME_SLOTS,247,248,마기라스,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x55F0
POKEMON_NAME_SLOTS,248,249,루기아,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x55FA
POKEMON_NAME_SLOTS,249,250,칠색조,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5604
POKEMON_NAME_SLOTS,250,251,세레비,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x560E
POKEMON_NAME_SLOTS,251,252,?,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5618
POKEMON_NAME_SLOTS,252,253,알,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5622
POKEMON_NAME_SLOTS,253,254,?,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x562C
POKEMON_NAME_SLOTS,254,255,?,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5636
POKEMON_NAME_SLOTS,255,256,?,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5640
MOVE_NAMES,0,1,막치기,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x564A
MOVE_NAMES,1,2,태권당수,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5651
MOVE_NAMES,2,3,연속 뺨치기,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x565A
MOVE_NAMES,3,4,연속펀치,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5666
MOVE_NAMES,4,5,메가톤펀치,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x566F
MOVE_NAMES,5,6,고양이돈받기,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x567A
MOVE_NAMES,6,7,불꽃펀치,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5687
MOVE_NAMES,7,8,냉동펀치,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5690
MOVE_NAMES,8,9,번개펀치,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5699
MOVE_NAMES,9,10,할퀴기,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x56A2
MOVE_NAMES,10,11,찝기,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x56A9
MOVE_NAMES,11,12,가위자르기,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x56AE
MOVE_NAMES,12,13,칼바람,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x56B9
MOVE_NAMES,13,14,칼춤,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x56C0
MOVE_NAMES,14,15,풀베기,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x56C5
MOVE_NAMES,15,16,바람일으키기,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x56CC
MOVE_NAMES,16,17,날개치기,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x56D9
MOVE_NAMES,17,18,날려버리기,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x56E2
MOVE_NAMES,18,19,공중날기,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x56ED
MOVE_NAMES,19,20,조이기,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x56F6
MOVE_NAMES,20,21,힘껏치기,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x56FD
MOVE_NAMES,21,22,덩쿨채찍,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5706
MOVE_NAMES,22,23,짓밟기,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x570F
MOVE_NAMES,23,24,두번치기,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5716
MOVE_NAMES,24,25,메가톤킥,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x571F
MOVE_NAMES,25,26,점프킥,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5728
MOVE_NAMES,26,27,돌려차기,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x572F
MOVE_NAMES,27,28,모래뿌리기,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5738
MOVE_NAMES,28,29,박치기,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5743
MOVE_NAMES,29,30,뿔찌르기,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x574A
MOVE_NAMES,30,31,마구찌르기,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5753
MOVE_NAMES,31,32,뿔드릴,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x575E
MOVE_NAMES,32,33,몸통박치기,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5765
MOVE_NAMES,33,34,누르기,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5770
MOVE_NAMES,34,35,김밥말이,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5777
MOVE_NAMES,35,36,돌진,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5780
MOVE_NAMES,36,37,난동부리기,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5785
MOVE_NAMES,37,38,이판사판태클,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5790
MOVE_NAMES,38,39,꼬리흔들기,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x579D
MOVE_NAMES,39,40,독침,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x57A8
MOVE_NAMES,40,41,더블니들,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x57AD
MOVE_NAMES,41,42,바늘미사일,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x57B6
MOVE_NAMES,42,43,째려보기,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x57C1
MOVE_NAMES,43,44,물기,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x57CA
MOVE_NAMES,44,45,울음소리,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x57CF
MOVE_NAMES,45,46,울부짖기,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x57D8
MOVE_NAMES,46,47,노래하기,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x57E1
MOVE_NAMES,47,48,초음파,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x57EA
MOVE_NAMES,48,49,소닉붐,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x57F1
MOVE_NAMES,49,50,사슬묶기,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x57F8
MOVE_NAMES,50,51,용해액,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5801
MOVE_NAMES,51,52,불꽃세례,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5808
MOVE_NAMES,52,53,화염방사,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5811
MOVE_NAMES,53,54,흰안개,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x581A
MOVE_NAMES,54,55,물대포,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5821
MOVE_NAMES,55,56,하이드로펌프,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5828
MOVE_NAMES,56,57,파도타기,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5835
MOVE_NAMES,57,58,냉동빔,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x583E
MOVE_NAMES,58,59,눈보라,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5845
MOVE_NAMES,59,60,환상빔,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x584C
MOVE_NAMES,60,61,거품광선,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5853
MOVE_NAMES,61,62,오로라 빔,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x585C
MOVE_NAMES,62,63,파괴광선,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5866
MOVE_NAMES,63,64,쪼기,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x586F
MOVE_NAMES,64,65,회전부리,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5874
MOVE_NAMES,65,66,지옥의바퀴,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x587D
MOVE_NAMES,66,67,잡치기,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5888
MOVE_NAMES,67,68,카운터,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x588F
MOVE_NAMES,68,69,지구던지기,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5896
MOVE_NAMES,69,70,괴력,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x58A1
MOVE_NAMES,70,71,흡수,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x58A6
MOVE_NAMES,71,72,메가드레인,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x58AB
MOVE_NAMES,72,73,씨뿌리기,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x58B6
MOVE_NAMES,73,74,성장,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x58BF
MOVE_NAMES,74,75,잎날가르기,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x58C4
MOVE_NAMES,75,76,솔라빔,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x58CF
MOVE_NAMES,76,77,독가루,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x58D6
MOVE_NAMES,77,78,저리가루,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x58DD
MOVE_NAMES,78,79,수면가루,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x58E6
MOVE_NAMES,79,80,꽃잎댄스,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x58EF
MOVE_NAMES,80,81,실뿜기,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x58F8
MOVE_NAMES,81,82,용의분노,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x58FF
MOVE_NAMES,82,83,회오리불꽃,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5908
MOVE_NAMES,83,84,전기쇼크,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5913
MOVE_NAMES,84,85,10만볼트,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x591C
MOVE_NAMES,85,86,전기자석파,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5925
MOVE_NAMES,86,87,번개 ,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5930
MOVE_NAMES,87,88,돌떨구기,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5936
MOVE_NAMES,88,89,지진,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x593F
MOVE_NAMES,89,90,땅가르기,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5944
MOVE_NAMES,90,91,구멍파기,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x594D
MOVE_NAMES,91,92,맹독,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5956
MOVE_NAMES,92,93,염동력,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x595B
MOVE_NAMES,93,94,사이코키네시스,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5962
MOVE_NAMES,94,95,최면술,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5971
MOVE_NAMES,95,96,요가포즈,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5978
MOVE_NAMES,96,97,고속이동,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5981
MOVE_NAMES,97,98,전광석화,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x598A
MOVE_NAMES,98,99,분노,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5993
MOVE_NAMES,99,100,순간이동,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5998
MOVE_NAMES,100,101,나이트헤드,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x59A1
MOVE_NAMES,101,102,흉내내기,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x59AC
MOVE_NAMES,102,103,싫은소리,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x59B5
MOVE_NAMES,103,104,그림자 분신,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x59BE
MOVE_NAMES,104,105,HP 회복,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x59CA
MOVE_NAMES,105,106,단단해지기,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x59D2
MOVE_NAMES,106,107,작아지기,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x59DD
MOVE_NAMES,107,108,연막,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x59E6
MOVE_NAMES,108,109,이상한빛,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x59EB
MOVE_NAMES,109,110,껍질에숨기,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x59F4
MOVE_NAMES,110,111,웅크리기,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x59FF
MOVE_NAMES,111,112,배리어,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5A08
MOVE_NAMES,112,113,빛의 장막,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5A0F
MOVE_NAMES,113,114,흑안개,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5A19
MOVE_NAMES,114,115,리플렉터,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5A20
MOVE_NAMES,115,116,기충전,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5A29
MOVE_NAMES,116,117,참기,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5A30
MOVE_NAMES,117,118,손가락흔들기,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5A35
MOVE_NAMES,118,119,따라하기,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5A42
MOVE_NAMES,119,120,자폭,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5A4B
MOVE_NAMES,120,121,알폭탄,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5A50
MOVE_NAMES,121,122,핥기,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5A57
MOVE_NAMES,122,123,스모그,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5A5C
MOVE_NAMES,123,124,오물공격,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5A63
MOVE_NAMES,124,125,뼈다귀치기,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5A6C
MOVE_NAMES,125,126,불대문자,,,,PENDING_OFFICIAL_CROSSCHECK,,0x6C,0x5A77
