release_id,bank_hex,sha256,all_zero
BYTD-HV0,73,97b1e04a45b195f56a05d7b01a3a767a87ba7da891877e98481288d9a44c9d11,False
BYTD-HV0,74,2c367ff7df951e2c04fc8504d2515f555a87f8473223758458bab48105605235,False
BYTD-HV0,75,4ecf82b2245b26a547623c7100543098c229c5b5fb717141a5bf6e412a8c625b,False
BYTD-HV0,76,5d010b9b610f1640b8ee3bbb17fcb405c34d6ba6ba957d0dbfc1c66a5e7ba15b,False
BYTD-HV0,77,9dce0b54536c41000f8e76f78dbd37ea150b369e1543def5c8a6be2c7f5ad66f,False
BYTD-HV0,78,3a8f35dadfc948b99bbbf21cb670ea0e43716b0e53d05f6df35ddbc879c45406,False
BYTD-HV0,79,cd9bf06c398ac7197993408242563e50840e689bf0f1f48dd5affefca27e0ac8,False
BYTD-HV0,7A,4fe7b59af6de3b665bff339d685e2a43136aed1f6d6ce80ff164291f4b0a4047,True
BYTD-HV0,7B,750f3c53180b2c87e0453c11d1e755559a26e0b1b84c6b42f4f7f68bcbfd6828,False
BYTD-HV0,7C,f9389288b24cbac7e7058c2a255f6599c54528d8f27dac43ea4f233766cf6f5c,False
BYTD-HV0,7D,cf3282ad027bdfe7ca255ece0717e98c844765b38b5182f10a3d3983d4de28f1,False
BYTD-HV0,7E,3882290c0f24fb7fdce17128b67c60a67278cb79c71c73cf75872491620476e5,False
BYTD-HV0,7F,c07307201d9e49a71b611777f8c016313161c7be8e891c703bd72961a5f64bcb,False
BYTF-HV0,00,bd1c62894e602e73adfcd58f102f91d5e3137aa0e1f0c598621d2c807d8c3653,False
BYTF-HV0,01,68a694b59b6b1f44e2a458c91b01d09cc8e0613e42d16ed6fd179e8fa9164049,False
BYTF-HV0,02,711a89992f8c78d44fb3df24742060ce106d54d65bf95e07841478908000364c,False
BYTF-HV0,03,d8f8ca2ef2e201f93b41558f10a1be887a3631ff97f7cdfd588ce885f4023e65,False
BYTF-HV0,04,81d88af1e0be4287a027f23ae23c96c41727d99bca98894780df61989b75d3b0,False
BYTF-HV0,05,2c67b8906ec80bb9f0088720811ba987d41786063139814f160c9de98e85eca0,False
BYTF-HV0,06,d31c8d76d39061698aa94137d424505d74978f322557c543d853015f58152ae3,False
BYTF-HV0,07,f5e99388f080413e2ce07fc243623972163fac1491f54f7f48bcd181e1dc01eb,False
BYTF-HV0,08,daf1aef5cb5c1b425710a945595273426369a1a8e38ae52c910ee22b560a39e7,False
BYTF-HV0,09,29e79d9794b46e3426e7a0dcf5f254ee9bb149b1ce2bc663445e0e95fa92f460,False
BYTF-HV0,0A,aeec444b24593e10a5f40183970847747f9786901adeb51f355a6653526217f6,False
BYTF-HV0,0B,05bd90285af66d54477c375c52ef4e44242786ed26a4e9263dc480d235882dd9,False
BYTF-HV0,0C,fb78e5c6a7e371b5196ace6798667669b6c03f8f9615f73647cfc34cbbc38fb6,False
BYTF-HV0,0D,9054246291952625a356f8320f7f554901263184144162a89dbac238ddc1c81f,False
BYTF-HV0,0E,4e08dd4ec790738829925cf4d74e78d81a131591417bf122b15122228e7d6485,False
BYTF-HV0,0F,ff0315073c537167c7a26657bc1e5874745c9b856ae23d1326285b1e4aaf152c,False
BYTF-HV0,10,4d40ec4a1a319598938336d28666e39835408031bb56ed96530438cd26725be0,False
BYTF-HV0,11,7ac86219f0824699278f4c8d920c2f99bc62d26c917e620688607ab3a099f33d,False
BYTF-HV0,12,030e5fa68dc9c9965098089828a9148560486996567a9277d6e9ec3863155a48,False
BYTF-HV0,13,0b42dfd8170473c69ca442a02fd93bd666736f5936381f8797f12a94ff147230,False
BYTF-HV0,14,289912c785d1c1fa467978eec08e26a11fa841753826e57768df3129e23f4bcf,False
BYTF-HV0,15,667990ae491278fb77f80ae21e8157ce4a725917535cf75c74da2ac10f27ce83,False
BYTF-HV0,16,f71fa22feb0c89599381265493bdd531a7ec008a91ab58c09b3c013b95ad9312,False
BYTF-HV0,17,6b4bb9586da0cdaac2f46a3d2365e9c5ba73b1025457f6b160da422ec2574c73,False
BYTF-HV0,18,35c4390de823a724358a2d47f2673c3f0bd160b9794a891357244802738762bd,False
BYTF-HV0,19,2ef865d6916c5443d17c33c0cc4b82210ec25392081b3a1767e11b405170fe41,False
BYTF-HV0,1A,34089af1701b68a113bdd7d5a8c2418d9b46f11655c2f0652603700577f28152,False
BYTF-HV0,1B,1ac2bd3060e0b51f8bd16fdc311337f0de0bd024d8f467cb4ade78594b5e124c,False
BYTF-HV0,1C,ac7b58f5a2c069991f8e2f4a6f8ab2a0ee251b58ab24ddf475e185195129cded,False
BYTF-HV0,1D,684699cbafdd0aa5b76d84376421248309862595311e4d930eb31dd7000acddc,False
BYTF-HV0,1E,e75d18423d6507ccfa7516e845a9ebf74e9445d7660b43631e5177070a518c11,False
BYTF-HV0,1F,63e855868ef7d570af68ef05d380343c5c4937975063741da11408483203a40a,False
BYTF-HV0,20,46fb3de65a2740524f83256b36dcc0fdd9888fa851791c6f16b47ca5843a400b,False
BYTF-HV0,21,8329227976ac48fa01b1f4e03958a3127dd0fc6e88b0d2e805477b0c22e1f21b,False
BYTF-HV0,22,c909f0c0b7f46ee3454db1be66a8e59b33bc46b2d4c0ea9a2827c53f4b7cfd2a,False
BYTF-HV0,23,9267782a67aa4e981a5144682dc7d549963d122227e0d3ca41a1531b0530ee76,False
BYTF-HV0,24,720ed5704ad81fccf612660c426574326b8a06a03c11a6eaa56d03793bb4851e,False
BYTF-HV0,25,4b36c4e5e74f9af2498b4f8f54cdb91d369d2a39af11080d4644335f43808c73,False
BYTF-HV0,26,32203418a21d5b96eb636382f1806200114923233369f2592734819245752f3d,False
BYTF-HV0,27,c6ececefc9e8ef2364013519f60ab42894f500eb9eab6f71e2d84e328cf1d631,False
BYTF-HV0,28,c96f6e2d1493ca9bffce1ab5b656cc0952dc692d20851c4d3ed457f1137e3b4a,False
BYTF-HV0,29,5299855459d107187638055960a172fc382bf65613279291d2a0fbcde338613b,False
BYTF-HV0,2A,4749bfc1fe2730fe83565196b683582112d9e4ae13d0d62785af65705164fad8,False
BYTF-HV0,2B,c6753a5334f6bc5a61b5fbe07b5b44937ad9bad50655e7eb970acac8bb29d47c,False
BYTF-HV0,2C,8e77017a40eb4807ef13c8e6753955b4bc6c1ef3ab5b02f0a38c193339941930,False
BYTF-HV0,2D,145ce08898c23fbba57ace862dd8cf7a291d991f846980464a57eb9e0278b309,False
BYTF-HV0,2E,7dd74df038dfd80650eae55de14bad43bc8ff0ecf374ed791f3531d7d6b12095,False
BYTF-HV0,2F,aaead528a93399b74e2748667699077913143528326599cb7709d63fcabfa203,False
BYTF-HV0,30,4a4bf9ecbb1b7a8fc36687f4d3a7428464d12353c17c27f096fa5e6bd2229ef5,False
BYTF-HV0,31,452225fad9ff54a1c7b1661e369bb4b8b5a182e84274f8dce09857654858e1f4,False
BYTF-HV0,32,087dc20fb84de0e39d45d0fba844e2e2036be6b4f00bd2a68661a20e96e162de,False
BYTF-HV0,33,cdd2608ed2574c64562a0a6fae45ac5a64d10cb6fcb3ce3ac8e4214b6198079a,False
BYTF-HV0,34,6438c4fd12a629710451209607ab5135e9dc0732333128950e55e86efb1723c1,False
BYTF-HV0,35,a1bf766f022f6adf29d6625b72347e2cf11bf3f8bb330ec411ed1ed5ca6a8f43,False
BYTF-HV0,36,04959aa22c64bfed70e70c3f80e516395dcfd69e8d7c2bc9cbc555ec408ded25,False
BYTF-HV0,37,97d67352fc6dcb4c33251618b77cae0cb036eca210a2f5f1fcac42e0dd8f4864,False
BYTF-HV0,38,faa9fce6b430293898308974a6b92e24b6d3f66b436429dba04bf19a24c5d41e,False
BYTF-HV0,39,182260337388be0831190632444743c798eb82a5d40cc09d79b9891c04873660,False
BYTF-HV0,3A,79daed97f91d32723c8b6cb55030189f6494dc57cfefdbbf0716621ad9c21d1f,False
BYTF-HV0,3B,68e6906258ba11cae661dadce943da3fa017c9cf71e3a30ab25d0add58968a68,False
BYTF-HV0,3C,1b3ec4cd75ed1cd4880083bf621b08e3b52fc4181dc3723c02cc749afae67449,False
BYTF-HV0,3D,c949b705d2cfbb923ff2af60f19fd9c47452f1e654c0ac56bb35e7429c9ad6ed,False
BYTF-HV0,3E,e73718085857ba5bac01bd8114a1b05221ab2ea982b6fb67925d467809609a58,False
BYTF-HV0,3F,f9aaf9842673351e95f4bf98d2ade4dcc3ab9cc1f7ed23caefc9bbda10bebdda,False
BYTF-HV0,40,7f07c11365216602785060258fe7d58829141ab4e3b2b11688df8974bd9c5c19,False
BYTF-HV0,41,dce702446157645820943144de8dc0b8c98010a232de4a3f23cf5073fc706c88,False
BYTF-HV0,42,edaf1115c7cf05e7417390a9ed44cd4ab52528d55819d21da1a6a1788f9b3e2e,False
BYTF-HV0,43,57906c746c8247e3b4dfedc696da4516018963ce5521f840d7eb760768af4a18,False
BYTF-HV0,44,db1a6a247bddff8ab9b4b264f6964ec02866e5fdcd18ac8a1c111e89734e10fe,False
BYTF-HV0,45,ce76129bc83e897381186736b2ab329380186795e88f5d40df5f87433b916094,False
BYTF-HV0,46,5663ad30717f534eb4e34c5c3aba376cb45fc5d6fb11e8ce8172497709dfa833,False
BYTF-HV0,47,3887205e18edb5cdd5d1d68d81428e9168e21a2c766408dc2ff39ac00eff7ff6,False
BYTF-HV0,48,f6f1bc294811984fbf61b0541b4e0d0bef8771bf61a0f09a31dc5226a4fe0838,False
BYTF-HV0,49,59062c3fc25192705b78f3d8848fa895432dabc5366914be5d5fea62d2d3140d,False
BYTF-HV0,4A,3a7a157f6bcf18a9d2396f01ea4b634d167cea5c788631aac5329869ce557a1a,False
BYTF-HV0,4B,956f1c95be44f7a40d6df205a5f6afba408c310c3d02ddf8d88e0b071fac6e2c,False
BYTF-HV0,4C,40ee2e5cfce7fa38c7b3aad64882e39833b58eb62d2c79fec019ecda768f0eee,False
BYTF-HV0,4D,62141a19466acdb1f66f118785b2eee6fc9ecd67eed4972ff08390ae709cb030,False
BYTF-HV0,4E,2e71b687b11099963ac35357c0668ca9d81d27adeb3ee085964357792bff1dc4,False
BYTF-HV0,4F,2e4e2acdb4f908f7aacf01f8d19f35c42fb6d381215d083c3de8f8436a72c59b,False
BYTF-HV0,50,db3c336c773d335b61ea573c6efbe7fa17e9cec7cc512872607af79a38b65983,False
BYTF-HV0,51,411b01d51106101b25196eb40c47d72ee98c68eaccf9a32bf6af907339a7bbdf,False
BYTF-HV0,52,296e6f5b32c84ee4af38de8c7846642b92b526db001b52f426f77df152a5a9e1,False
BYTF-HV0,53,6c1d2ca88c98671e8f98bca7023d4ce1d127bd92ff628f070c3fd31d005fb990,False
BYTF-HV0,54,faafa33803c543a22a44f171af6c688a2864df0ecc32639af712ec7377e9cc0e,False
BYTF-HV0,55,289e4f116182e2179505e0a0bd9ae3cdd0728077f8f3c7f5f9a8dbe827e8865c,False
BYTF-HV0,56,99f45bbc3426a865f1e5960e6b2f74f1eaba0d555c6f5b7d7285e806a8ee9f5e,False
BYTF-HV0,57,2454fc8f7fd3d8945f3a7f0fc4c6006c83ff6083d560b8376ac1db9a3fe87fcc,False
BYTF-HV0,58,b1c9070b4b162142a489e66b0efe1bb88321364f52256b879990c8cc3bea2ce5,False
BYTF-HV0,59,57132c88da2a5f5fc2cb9d95ca7917fc53e5cf1e3c030481df8143c6543e8f6d,False
BYTF-HV0,5A,57132c88da2a5f5fc2cb9d95ca7917fc53e5cf1e3c030481df8143c6543e8f6d,False
BYTF-HV0,5B,135278343568352642c725624b5bb7091a8998cead1f6c09ef2ea7384d8446cc,False
BYTF-HV0,5C,b8dc02fcb89a393b76ce670f180443d5154f09d94a7b6acdf3b33f59b8fffcfd,False
BYTF-HV0,5D,6b74d23d83cbf06502c12a86e12f0fe86ac72437be75b3623481714173bd5f14,False
BYTF-HV0,5E,8819c4b16d1e6e92e68639633262670782193f7ecf66cf209b57effc1f7946e2,False
BYTF-HV0,5F,72aa57dab0040728368852becb3ed95fb385312a8d15f15e9370008a6cc0e2e7,False
BYTF-HV0,60,5561132333193660a2c7c72a21119d983968da03427a288d181141086a640948,False
BYTF-HV0,61,505ac00c47ba862408f2657149345433db5eb6ca6c010146745064088b63be54,False
BYTF-HV0,62,2e59e8e73ad351bb30c789eb5574a6639a09b1e68adc4bcacff0a6da97d908f0,False
BYTF-HV0,63,d3e13195c01ae2397680ce718a1638c22f5f0346ab99adf452a77508add91a8f,False
BYTF-HV0,64,4db137360b44011a6352984644b30bca01fef0c0984d2952024fdddfc369a18f,False
BYTF-HV0,65,cba2bb2d527cccdce376fb69b417c253794d6fa65d79fc2f1953b5ef7937646d,False
BYTF-HV0,66,14677c9413f7c7be84b3e7dccf3ac440325290dbf74164f6e0f3f58327e739a8,False
BYTF-HV0,67,7632f81e3ee5392b9333140db5fd7a7f777a4bc69f7a2fa33905f9930112473a,False
BYTF-HV0,68,7c37bf0494b076ec110248841898a45d1501c34cca6df6803b913411214ceafe,False
BYTF-HV0,69,d310be7b9a0e5973a0584a4c8cde3ddbc7ca216670df4c0da4ad40d25c585243,False
BYTF-HV0,6A,16fd5e0c1acbab7a72a705c065c252348918589a1e3de41e2a5b4a59d9cb1be8,False
BYTF-HV0,6B,c8b8b439a58d4ec226af9b48c210e2c2817da6fb958adfe2c9af782133fbadbf,False
BYTF-HV0,6C,d6fcdb566881a78492dc61db3cb60cf78bc6064591678479b3258c0490256d0c,False
BYTF-HV0,6D,252013d2146841ed808fb5fbc053018086e1ccc1c48b780291a6d4423aa81de9,False
BYTF-HV0,6E,06de63b3f70c0907c69e448df1852b72a150453af45d9720497417765553b51c,False
BYTF-HV0,6F,7e42dcbb80e295350143e8c5d96cd5d395bc3432e91c124dd33a443002c36b8f,False
BYTF-HV0,70,1fd319105244bf516f381fc2dba970f199e183378823fd13b49fbab64c942956,False
BYTF-HV0,71,75fc638cd5cac1e8b76f28e0d2f317227a5f56eb3fcedb792c4021c5564f2b24,False
BYTF-HV0,72,741b1bccd20f1f5dc53e833a39cb2a1217f5013712219695673f5845d681559e,False
BYTF-HV0,73,97b1e04a45b195f56a05d7b01a3a767a87ba7da891877e98481288d9a44c9d11,False
BYTF-HV0,74,86af4c4b21c24415277244955dc79354027950528d79de2a30dd6f9553ba7a0d,False
BYTF-HV0,75,27816753034689880547f21d16cc47edb39434f6e35252cfa7e712734d632dcb,False
BYTF-HV0,76,8ef718d5f31687984187230af41d02a2f40e25a760f85eec1ee724ea1b2ca136,False
BYTF-HV0,77,9dce0b54536c41000f8e76f78dbd37ea150b369e1543def5c8a6be2c7f5ad66f,False
BYTF-HV0,78,3a8f35dadfc948b99bbbf21cb670ea0e43716b0e53d05f6df35ddbc879c45406,False
BYTF-HV0,79,cd9bf06c398ac7197993408242563e50840e689bf0f1f48dd5affefca27e0ac8,False
BYTF-HV0,7A,4fe7b59af6de3b665bff339d685e2a43136aed1f6d6ce80ff164291f4b0a4047,True
BYTF-HV0,7B,750f3c53180b2c87e0453c11d1e755559a26e0b1b84c6b42f4f7f68bcbfd6828,False
BYTF-HV0,7C,1d0d626e0d1122636f3f21782bcc88acb863276408643a7963d1800bd31151d4,False
BYTF-HV0,7D,9fd83b7e0a54376f96a07001b8ddd461d3cbc704afc0bed4c0b1b6dc758003b8,False
BYTF-HV0,7E,c4a7a576990ff30608d084778547ed1b4c7852d05be5692464257779bb315396,False
BYTF-HV0,7F,ec9fe93154a9cbd07fcd9b5d54697c1c3ab90946c127f05865cfa169965266bf,False
BYTI-HV0,00,c6124e83d4ba72e18d1e8de1e1b4c9fa3dcc2e34d24f561f47dd307ee922819a,False
BYTI-HV0,01,bdf325068365b35a8028736037339216090497218f133643ece7082c6005f049,False
BYTI-HV0,02,6386a0e3ed9a697800f1f5fd82ec37f873fd8d5550dd207f19d1b2445d86a32f,False
BYTI-HV0,03,36763f59497892561cf44621464439487639700981e73de08dff302cd2c65cad,False
BYTI-HV0,04,ad5a8b9f6a113cfebf07140f2ab1c79bcd0f079fa40e39acc933b3e12b05f315,False
BYTI-HV0,05,cabdc04f87205b82d76a3146cdc4bb59bad7c9066a74bb1e884109562bb6241e,False
BYTI-HV0,06,050cf4e6e19467a1fc1e801fb07702a166f348ee88697653aa9a725a5441b0f6,False
BYTI-HV0,07,76f46539210c45c612630434603783585806daf0450df468424459caec887733,False
BYTI-HV0,08,b11416512116414cfc92171a867c49fa6d33137810c76e2a2a4c705124123d9e,False
BYTI-HV0,09,52ebd48d1e0c995762b65050bc721d0af52137651656923d6631849388c9bc17,False
BYTI-HV0,0A,79fb3838665317944fab146cf6cc98dadfc56b19064361dc90975b39bc47ee3a8,False
BYTI-HV0,0B,470bb38b853446658912b6a9da70cd17c918725facad482f96557b4d136ad58c,False
BYTI-HV0,0C,fb78e5c6a7e371b5196ace6798667669b6c03f8f9615f73647cfc34cbbc38fb6,False
BYTI-HV0,0D,4a5aa91af54198d35280453291bd1752134077995109395458866ca6011304fb,False
BYTI-HV0,0E,09395b16551466e90c7bf15a340688b28818025006346bdd7c28861e8e4d50b1,False
BYTI-HV0,0F,5a2103fca5cb0aaa7096eea2980654bd7636800823618083789284873891e0a3,False
BYTI-HV0,10,178152340c03a8821f58afc1bca6a722742289d79326ad5391d1f2e775443dde,False
BYTI-HV0,11,4bf7316ed096395e88b3d9a71b590b23796acc21aec9674ca4b74d5f17195bd8,False
BYTI-HV0,12,01331258a15d94ca6c6e317cd1ceaf94032770a814beb396772a0f50164a4be9,False
BYTI-HV0,13,d3184a5a788921223f678ce47169ded5c58f339b84026e41a78105a0bd9eb8e1,False
BYTI-HV0,14,69df70455017ba874a24e1c479c1e2e6cdd00a828f91ac6236c2ace5fcf6700e,False
BYTI-HV0,15,2024576361843484df905e0105cb999f2d71f2426af36498e5a025062de12ea9,False
BYTI-HV0,16,b07c682116e9001779a838858d774b3c5425c260d50a01ef3e8cf83924974c24,False
BYTI-HV0,17,d28b43395518599f07c9dcf7b7be8afe214184817c6b00b8bbba871004e88fbd,False
BYTI-HV0,18,d216279e22ab3c08d40a8168b8167b0c6f4073d7f37a428321f9cb3de60f37cd,False
BYTI-HV0,19,a1ccb7d8e12745152a74367c53be5b275b3a73adcfa47ddecc96d4df27c6ad0d,False
BYTI-HV0,1A,19f9a4ab6beff38820f563eb0a4a863a148550243800916776093f06c34caef6,False
BYTI-HV0,1B,cc61d3777948077f5e5d3f58db363f867fc5481940b470ab1dc93c3163b12569,False
BYTI-HV0,1C,5d9430430e111ef09841330a41d191229df1fd0b8379eb34fb4cce90428aad30,False
BYTI-HV0,1D,5c3ca9ea9ebd3443c6e91a54a0ef19651da157b7bdb05432682b9eb782894589,False
BYTI-HV0,1E,e61cd70b2cbd6c146752d9a754d374bfe30fd052e2c668ee39c28b38c3dcfa32,False
BYTI-HV0,1F,f29c5df6df475923577693f2ac24bf69ae0e94edbf3ae75e3a23be9a422d10ba,False
BYTI-HV0,20,a49c5d7a4ecfd5bbca4ebda50311192156b8aab0d0faf2cb53e7a9b87d0f9da2,False
BYTI-HV0,21,20d765de71db0b5d178438056fc9340bb86bd59f364af6bfd9be4d00e418c769,False
BYTI-HV0,22,3552e299df85ea74319e2cdf24684d2e311f506c76a22a39d0af666795e56083,False
BYTI-HV0,23,54e9e85c582e664a4e0fc6a7cd36a75633fe8d1142d71ead58b9d6bcaf9051e7,False
BYTI-HV0,24,0c83c02eeae4cf62fa78a3c8a029f76f5a15d840403f71499cf6ad0a89ff0929,False
BYTI-HV0,25,37ed102d0b98edb860685fd6894fb18f9d86cd795dddc7e1cdd663677f98c22c,False
BYTI-HV0,26,98459109061171964f587892ab0d8b6f273e1cc76e423627d39db1cf70d21a84,False
BYTI-HV0,27,f5b16f34f65df3cf4cedd022f4005bd3bb736a5f5f0e48db55c79e40118261f2,False
BYTI-HV0,28,fb8ce3a2221cb5e944b39bcfc7401c2fb985b0cdfbeed8ca9eadc0e7bb5272b6,False
BYTI-HV0,29,30d9dce25589ca789a6ec96bf604eb7348618449417031786632513619038e3c,False
BYTI-HV0,2A,4749bfc1fe2730fe83565196b683582112d9e4ae13d0d62785af65705164fad8,False
BYTI-HV0,2B,c6753a5334f6bc5a61b5fbe07b5b44937ad9bad50655e7eb970acac8bb29d47c,False
BYTI-HV0,2C,7bf916720b64b60b9d4673349242513538797e3133bd2b18ac4567e2cb227d95,False
BYTI-HV0,2D,7839f5292ebd299225904b7a3706cb434ed703c88009356cec0106426e1750fb,False
BYTI-HV0,2E,8f571b1e7dc7e6fb7b6726900813c6b65d7c841457373533484939ca2cab1f4b,False
BYTI-HV0,2F,cb989af6f844098389d8080c71effda19560c44961a6281f5b0206fe4814b096,False
BYTI-HV0,30,4a4bf9ecbb1b7a8fc36687f4d3a7428464d12353c17c27f096fa5e6bd2229ef5,False
BYTI-HV0,31,452225fad9ff54a1c7b1661e369bb4b8b5a182e84274f8dce09857654858e1f4,False
BYTI-HV0,32,8142f614a55631bedff064fe10f92c7e907673553912ff4ac28a5de7c45c38e6,False
BYTI-HV0,33,12b32f8e5c63a95703b6501e71982f653ee132d1af1d7dc34867567644f4364c,False
BYTI-HV0,34,3503c39a7940b00aa20e0266053fd798d08e6db3f80b262319982d008d48cb15,False
BYTI-HV0,35,a1bf766f022f6adf29d6625b72347e2cf11bf3f8bb330ec411ed1ed5ca6a8f43,False
BYTI-HV0,36,d3e3dcb03a57305df8ac0f7c0b33086f535f0f25c97a8d6626137dd69a1b0871,False
BYTI-HV0,37,97d67352fc6dcb4c33251618b77cae0cb036eca210a2f5f1fcac42e0dd8f4864,False
BYTI-HV0,38,cb552c7b8d08973e44df496d2a1cb723fbb15304de92471d80445903acacb41a,False
BYTI-HV0,39,4a3bf031b2dabcd14f1a48aad4c82c29bf6803a33187bf0f3b0f538443be9c31,False
BYTI-HV0,3A,439795483de7911b474de2a5aaab3e005934a7e298b47ee77ee8e237887227cf,False
BYTI-HV0,3B,68e6906258ba11cae661dadce943da3fa017c9cf71e3a30ab25d0add58968a68,False
BYTI-HV0,3C,1b3ec4cd75ed1cd4880083bf621b08e3b52fc4181dc3723c02cc749afae67449,False
BYTI-HV0,3D,c949b705d2cfbb923ff2af60f19fd9c47452f1e654c0ac56bb35e7429c9ad6ed,False
BYTI-HV0,3E,3b6b8fc8eff218b7c6dad7fcc4a37302158086f28f40d1f37c126004709c03a5,False
BYTI-HV0,3F,38c6170f7f9f6a4cbb8868297101989091bb5decdce5ab8dfdc7412c25c5368b,False
BYTI-HV0,40,7f07c11365216602785060258fe7d58829141ab4e3b2b11688df8974bd9c5c19,False
BYTI-HV0,41,d5fa10744586bfb9671897427227108372206ddb683649b043ba89ee694fb70d,False
BYTI-HV0,42,b8381b1d225749810634285185aa0354929af8c13385a8d7dd74248f15b1338c,False
BYTI-HV0,43,4b11cfb61d0c8e3678f37483de5768720fc617046104135b3ea3c59f8c16769c,False
BYTI-HV0,44,db1a6a247bddff8ab9b4b264f6964ec02866e5fdcd18ac8a1c111e89734e10fe,False
BYTI-HV0,45,ce76129bc83e897381186736b2ab329380186795e88f5d40df5f87433b916094,False
BYTI-HV0,46,5663ad30717f534eb4e34c5c3aba376cb45fc5d6fb11e8ce8172497709dfa833,False
BYTI-HV0,47,b18c857c1d1e804d8b30ab85196346655a9c33b8d7581d0507ef29bdc8f9e675,False
BYTI-HV0,48,f6f1bc294811984fbf61b0541b4e0d0bef8771bf61a0f09a31dc5226a4fe0838,False
BYTI-HV0,49,59062c3fc25192705b78f3d8848fa895432dabc5366914be5d5fea62d2d3140d,False
BYTI-HV0,4A,3a7a157f6bcf18a9d2396f01ea4b634d167cea5c788631aac5329869ce557a1a,False
BYTI-HV0,4B,956f1c95be44f7a40d6df205a5f6afba408c310c3d02ddf8d88e0b071fac6e2c,False
BYTI-HV0,4C,40ee2e5cfce7fa38c7b3aad64882e39833b58eb62d2c79fec019ecda768f0eee,False
BYTI-HV0,4D,62141a19466acdb1f66f118785b2eee6fc9ecd67eed4972ff08390ae709cb030,False
BYTI-HV0,4E,2e71b687b11099963ac35357c0668ca9d81d27adeb3ee085964357792bff1dc4,False
BYTI-HV0,4F,2e4e2acdb4f908f7aacf01f8d19f35c42fb6d381215d083c3de8f8436a72c59b,False
BYTI-HV0,50,db3c336c773d335b61ea573c6efbe7fa17e9cec7cc512872607af79a38b65983,False
BYTI-HV0,51,411b01d51106101b25196eb40c47d72ee98c68eaccf9a32bf6af907339a7bbdf,False
BYTI-HV0,52,296e6f5b32c84ee4af38de8c7846642b92b526db001b52f426f77df152a5a9e1,False
BYTI-HV0,53,6c1d2ca88c98671e8f98bca7023d4ce1d127bd92ff628f070c3fd31d005fb990,False
BYTI-HV0,54,faafa33803c543a22a44f171af6c688a2864df0ecc32639af712ec7377e9cc0e,False
BYTI-HV0,55,289e4f116182e2179505e0a0bd9ae3cdd0728077f8f3c7f5f9a8dbe827e8865c,False
BYTI-HV0,56,99f45bbc3426a865f1e5960e6b2f74f1eaba0d555c6f5b7d7285e806a8ee9f5e,False
BYTI-HV0,57,2454fc8f7fd3d8945f3a7f0fc4c6006c83ff6083d560b8376ac1db9a3fe87fcc,False
BYTI-HV0,58,b1c9070b4b162142a489e66b0efe1bb88321364f52256b879990c8cc3bea2ce5,False
BYTI-HV0,59,57132c88da2a5f5fc2cb9d95ca7917fc53e5cf1e3c030481df8143c6543e8f6d,False
BYTI-HV0,5A,57132c88da2a5f5fc2cb9d95ca7917fc53e5cf1e3c030481df8143c6543e8f6d,False
BYTI-HV0,5B,3bb3b5b850fa69eb486c47b4f93ca3f4cd7e53cfc569521456a30c1967892356,False
BYTI-HV0,5C,f726459842b5c159a146f815594b2bedaa3d0b0eaee69893941423a434b2c46d,False
BYTI-HV0,5D,04578830610f81898d7ecba275c81595f8902f3271c7b0e91b16b2ecad555535,False
BYTI-HV0,5E,54e43dc0c6b9a1f49568d57cb77f29b90c68695610265bb220f798536350d0db,False
BYTI-HV0,5F,9e5658e2a45261c7f9e87f6985ec64dd6788ca5ce0a73c2462bf2634e568ee44,False
BYTI-HV0,60,3e8a4d075f4d8def5610c97d09ab978d9e2b527d5dc234e2529748fe063191fa,False
BYTI-HV0,61,505ac00c47ba862408f2657149345433db5eb6ca6c010146745064088b63be54,False
BYTI-HV0,62,42911531a0d29667d4ff522a0eb9924df7d7fc064b6b6df73b5683f8f1f7a51c,False
BYTI-HV0,63,d3e13195c01ae2397680ce718a1638c22f5f0346ab99adf452a77508add91a8f,False
BYTI-HV0,64,1da93c717d158d94241992b6698ef4a14177931809420916a074d61e2ffc2365,False
BYTI-HV0,65,cba2bb2d527cccdce376fb69b417c253794d6fa65d79fc2f1953b5ef7937646d,False
BYTI-HV0,66,96c325779380410777f4073ed5b0c4da90e1bb3bf0fdd2ad83ae1164672b9787,False
BYTI-HV0,67,7632f81e3ee5392b9333140db5fd7a7f777a4bc69f7a2fa33905f9930112473a,False
BYTI-HV0,68,08bc3936de76d8bf991e9be21810fe469f730e8958194015b2d4f3c75d0593ae,False
BYTI-HV0,69,d310be7b9a0e5973a0584a4c8cde3ddbc7ca216670df4c0da4ad40d25c585243,False
BYTI-HV0,6A,390c79bf7b65527c4b1ad076a8a7fb2cd8a468876990582b53f3c7a005078c0c,False
BYTI-HV0,6B,c8b8b439a58d4ec226af9b48c210e2c2817da6fb958adfe2c9af782133fbadbf,False
BYTI-HV0,6C,a07576306327eb5d315a471497dc59e7b7ed1ef1c71c6aa1cd22cc2376514d4d,False
BYTI-HV0,6D,252013d2146841ed808fb5fbc053018086e1ccc1c48b780291a6d4423aa81de9,False
BYTI-HV0,6E,6e3d5c3bc057b0f1508abc9295fd8742ef8a6225bbddbe6b6228144dfcb52c10,False
BYTI-HV0,6F,7e42dcbb80e295350143e8c5d96cd5d395bc3432e91c124dd33a443002c36b8f,False
